seed,global_episode,city,phase,policy_mode,total_steps,n_agents_max,tasks_appeared,tasks_completed,throughput_rate,accept_rate,refuse_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,bbox_area_km2,convex_hull_km2,mean_pd_hav_m,mean_nn_pickup_m,compute_time_per_task_ms,compute_time_per_decision_us,pairing_violations,capacity_violations,actor_loss,critic_loss,entropy,adv_std,n_experiences,completion_per_accepted,unfinished_accept_rate,mean_congestion_at_decision,n_ghost_active_mean,congestion_profile,agent_completed_gini,agent_completed_std,mean_imp_accepted,mean_imp_refused,accept_rate_high_cong,accept_rate_low_cong,mean_extra_steps_per_task,peak_congestion,mean_overlap_edges,congestion_variance,route_congestion_exposure,max_agent_completed,min_agent_completed,total_fleet_distance_m,mean_agents_offered_per_task,mean_recall_rounds_per_task,mean_candidates_scored_per_task,value_throughput_rate,mean_completion_value,value_loss_to_refusal,mean_bpr_along_route,time_lost_to_congestion_steps,n_traversals_in_jam,marginal_cost_ratio_vs_oracle,rmca_relative_regret,rmca_marginal_cost_k1,rmca_marginal_cost_k2,mean_allocation_time_us,mean_tam_dijkstra_steps,path_compute_time_ms,mean_pure_alloc_time_ms,wallclock_ms
44,30,Tokyo_Small,eval_normal_wave,IPPO,3600,6,81,62,0.7654,1.0000,0.0000,687.1774,687.1774,0.1837,4.6545,337.0161,338.2567,1122.9375,0.6664,29.0533,26.5659,830.9788,249.0288,71.3210,11886.8311,0,0,0.0000,0.0000,0.0000,0.0000,0,0.7654,0.2346,4.7128,1125.4863,wave,0.3192,0.6697,1.2356,0.0000,1.0000,0.0000,112.4286,28,937.9539,0.3669,0.6636,5,0,69622.1250,4.0370,0.0000,4.0370,0.8216,0.5268,0.0000,3.4542,55385.0898,22,1.8009,0.0000,0.0000,0.0000,51246.7148,3.4938,2840.7351,0.0000,5777
44,31,Tokyo_Small,eval_normal_wave,IPPO,3600,6,79,59,0.7468,1.0000,0.0000,637.6271,637.6271,0.2033,4.6558,325.4237,315.7941,917.4742,0.5639,27.5240,24.8454,722.9757,270.2626,71.7215,11953.5869,0,0,0.0000,0.0000,0.0000,0.0000,0,0.7468,0.2532,4.6878,1125.4863,wave,0.2938,0.5978,1.2479,0.0000,1.0000,0.0000,141.9289,28,937.6022,0.3648,0.7573,3,0,54130.9805,4.3924,0.0000,4.3924,0.6733,0.4169,0.0000,3.8147,44918.8828,18,1.1538,0.0000,0.0000,0.0000,51582.2656,3.6076,2569.7949,0.0000,5666
44,32,Tokyo_Small,eval_normal_ramp,IPPO,3600,6,99,82,0.8283,1.0000,0.0000,577.6829,577.6829,0.2355,4.3256,283.7561,310.1721,1092.8335,0.7703,28.4555,26.6666,833.8855,246.1933,80.4747,13412.4580,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8283,0.1717,4.3160,618.6302,ramp_up_down,0.3255,0.6249,1.3009,0.0000,1.0000,0.0000,65.1894,24,550.1397,0.3071,0.4121,4,0,89612.3438,4.4242,0.0000,4.4242,0.7802,0.4949,0.0000,2.0762,21488.1934,23,1.1269,0.0000,0.0000,0.0000,67146.7578,3.5960,5189.7622,0.0000,7967
44,33,Tokyo_Small,eval_normal_ramp,IPPO,3600,6,114,86,0.7544,1.0000,0.0000,550.6860,550.6860,0.2913,4.3238,281.6823,297.0099,1027.2653,0.7294,28.7345,26.8039,822.0781,246.4431,56.3772,9396.1992,0,0,0.0000,0.0000,0.0000,0.0000,0,0.7544,0.2456,4.3465,618.6302,ramp_up_down,0.3699,0.6903,1.3063,0.0000,1.0000,0.0000,76.2293,28,551.2552,0.3012,0.4653,5,0,88344.8203,4.3333,0.0000,4.3333,0.7279,0.5180,0.0000,1.9542,31521.3477,18,1.3737,0.0000,0.0000,0.0000,44910.2188,3.6228,3457.4551,0.0000,6427
44,34,Tokyo_Small,eval_stress_shock,IPPO,3600,5,159,131,0.8239,1.0000,0.0000,524.2901,524.2901,0.3586,4.1725,269.3893,291.6292,1062.8171,0.7891,29.2357,23.8651,845.3345,63.6928,53.3208,8886.7920,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8239,0.1761,4.1298,513.2000,shock_burst,0.3563,0.6395,1.2170,0.0000,1.0000,0.0000,56.8259,24,439.2042,0.4823,0.3717,7,0,139229.0312,4.0440,0.0000,4.0440,0.7910,0.4899,0.0000,2.2458,40930.0078,25,1.9379,0.0000,0.0000,0.0000,45322.9883,3.3774,3726.7981,0.0000,8478
44,35,Tokyo_Small,eval_stress_shock,IPPO,3600,5,183,147,0.8033,1.0000,0.0000,534.7551,534.7551,0.3259,4.1556,251.6735,295.0887,949.9785,0.7549,27.9039,25.2283,778.5887,41.4835,53.3169,8886.1562,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8033,0.1967,4.1725,513.2000,shock_burst,0.2813,0.5086,1.2249,0.0000,1.0000,0.0000,61.6778,24,440.8011,0.4891,0.4142,5,0,139646.8438,4.4098,0.0000,4.4098,0.7366,0.4411,0.0000,1.8382,38269.7969,21,1.0241,0.0000,0.0000,0.0000,45595.0430,3.2678,4029.8911,0.0000,9757
44,36,Tokyo_Small,eval_stress_buildup,IPPO,3600,4,224,141,0.6295,1.0000,0.0000,650.2695,325.1348,0.5778,4.4650,297.3857,376.6568,1025.7939,0.6899,29.0975,26.2781,764.4222,34.1191,122.3527,20392.1133,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6295,0.3705,4.4474,883.7547,building_up,0.3001,0.5647,1.3037,0.0000,1.0000,0.0000,92.2269,28,765.4769,0.3665,0.6152,7,0,144636.9531,4.2768,0.0000,4.2768,0.5661,0.4306,0.0000,2.8132,107490.7734,54,1.3381,0.0000,0.0000,0.0000,111987.8203,3.5357,11349.1689,0.0000,27407
44,37,Tokyo_Small,eval_stress_buildup,IPPO,3600,4,222,171,0.7703,1.0000,0.0000,625.6432,312.8216,0.5613,4.4542,280.9053,382.1111,935.1463,0.6658,28.8960,25.2226,751.9205,24.8067,102.0946,17015.7656,1,0,0.0000,0.0000,0.0000,0.0000,0,0.7703,0.2297,4.3961,883.7547,building_up,0.2722,0.4913,1.2065,0.0000,1.0000,0.0000,93.8761,28,767.9391,0.3661,0.5592,6,0,159910.0156,4.0946,0.0000,4.0946,0.7298,0.4535,0.0000,2.7452,75481.4297,66,1.2878,0.0000,0.0000,0.0000,89101.1406,3.5811,8258.1689,0.0000,22665
44,38,Tokyo_Small,eval_over_fleet,IPPO,3600,60,44,32,0.7273,1.0000,0.0000,635.2188,70.5799,0.1572,4.6708,308.1562,342.4737,1107.7599,0.7190,26.8000,23.2812,914.8398,345.0008,117.2500,19541.6660,0,0,0.0000,0.0000,0.0000,0.0000,0,0.7273,0.2727,4.7449,1125.4863,wave,0.4508,0.8970,1.1947,0.0000,1.0000,0.0000,86.6043,28,934.7222,0.3530,0.7505,4,0,35448.3164,4.5227,0.0000,4.5227,0.6738,0.5339,0.0000,4.5926,35479.0000,18,1.9090,0.0000,0.0000,0.0000,64167.3867,3.3636,1941.7850,0.0000,5159
44,39,Tokyo_Small,eval_over_fleet,IPPO,3600,60,56,36,0.6429,1.0000,0.0000,654.7778,59.5253,0.1964,4.6628,276.7222,343.8600,1009.4263,0.7296,28.2711,23.8219,791.4982,336.5012,86.9107,14485.1191,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6429,0.3571,4.6756,1125.4863,wave,0.4154,0.8352,1.2157,0.0000,1.0000,0.0000,74.8370,28,935.8172,0.3646,0.7815,3,0,36339.3477,4.3750,0.0000,4.3750,0.6269,0.4405,0.0000,5.0150,32273.6816,22,4.4839,0.0000,0.0000,0.0000,59989.0703,3.7143,2506.1201,0.0000,4867
44,40,Tokyo_Small,eval_normal_wave,Hybrid,3600,6,81,64,0.7901,1.0000,0.0000,737.9531,737.9531,0.2067,4.6572,341.6875,401.8026,1146.4888,0.6711,29.0533,26.5659,830.9788,249.0288,64.3704,10728.3955,0,0,-0.0279,0.0000,0.0000,0.0000,337,0.7901,0.2099,4.7126,1125.4863,wave,0.3064,0.5871,1.2356,0.0000,1.0000,0.0000,112.3897,28,937.9153,0.3592,0.6171,3,0,73375.2812,4.1605,0.0000,4.1605,0.8370,0.5198,0.0000,2.7470,36015.8750,19,1.0000,0.0000,0.0000,0.0000,45092.0508,3.5185,2214.6421,0.0000,5214
44,41,Tokyo_Small,eval_normal_wave,Hybrid,3600,6,79,62,0.7848,1.0000,0.0000,547.9194,547.9194,0.1829,4.6546,250.1290,298.8732,878.6850,0.7026,27.5240,24.8454,722.9757,270.2626,47.0253,7837.5527,0,0,0.0084,0.0000,0.0000,0.0000,330,0.7848,0.2152,4.6868,1125.4863,wave,0.3843,0.7126,1.2479,0.0000,1.0000,0.0000,74.3920,28,937.6650,0.3680,0.5918,4,0,54478.4688,4.1772,0.0000,4.1772,0.6959,0.4100,0.0000,2.5135,21973.4219,19,1.0447,0.0000,0.0000,0.0000,26635.8359,3.6076,677.8650,0.0000,3715
44,42,Tokyo_Small,eval_normal_ramp,Hybrid,3600,6,99,87,0.8788,1.0000,0.0000,564.0000,282.0000,0.3339,4.3266,295.3333,270.1383,1119.8851,0.7584,28.4555,26.6666,833.8855,246.1933,71.2525,11875.4209,0,0,-0.0352,0.0000,0.0000,0.0000,414,0.8788,0.1212,4.3152,618.6302,ramp_up_down,0.3053,0.5704,1.3009,0.0000,1.0000,0.0000,71.3563,24,550.0281,0.3061,0.3633,4,0,97430.0078,4.1818,0.0000,4.1818,0.8813,0.5269,0.0000,1.7748,15143.5947,19,1.2850,0.0000,0.0000,0.0000,58499.6250,3.5455,4477.6709,0.0000,7054
44,43,Tokyo_Small,eval_normal_ramp,Hybrid,3600,6,114,90,0.7895,1.0000,0.0000,493.8222,0.0000,0.1394,4.3233,259.4944,250.0909,1042.7460,0.8037,28.7345,26.8039,822.0781,246.4431,35.2632,5877.1929,0,0,-0.0335,0.0000,0.0000,0.0000,463,0.7895,0.2105,4.3479,618.6302,ramp_up_down,0.3192,0.5900,1.3063,0.0000,1.0000,0.0000,50.9452,28,551.0756,0.3032,0.5141,4,0,93847.1328,4.0614,0.0000,4.0614,0.8144,0.5538,0.0000,2.8237,42791.0273,18,1.0000,0.0000,0.0000,0.0000,24073.1484,3.3947,1275.0540,0.0000,4020
44,44,Tokyo_Small,eval_stress_shock,Hybrid,3600,5,159,126,0.7925,1.0000,0.0000,503.6905,251.8452,0.4174,4.1685,254.5794,271.5608,1029.9783,0.8092,29.2357,23.8651,845.3345,63.6928,42.6415,7106.9185,0,0,-0.0308,0.0000,0.0000,0.0000,668,0.7925,0.2075,4.1141,513.2000,shock_burst,0.3089,0.5628,1.2170,0.0000,1.0000,0.0000,48.5837,24,439.3656,0.4852,0.4339,6,0,129777.2578,4.2013,0.0000,4.2013,0.7473,0.4812,0.0000,3.1250,60311.3164,30,1.1790,0.0000,0.0000,0.0000,34730.2656,3.5472,1584.2620,0.0000,6780
44,45,Tokyo_Small,eval_stress_shock,Hybrid,3600,5,183,148,0.8087,1.0000,0.0000,498.8176,249.4088,0.4593,4.1582,253.5473,265.6071,971.0629,0.7660,27.9039,25.2283,778.5887,41.4835,39.9836,6663.9346,0,0,-0.0247,0.0000,0.0000,2.0000,778,0.8087,0.1913,4.1710,513.2000,shock_burst,0.2732,0.4936,1.2249,0.0000,1.0000,0.0000,59.3347,24,440.6411,0.4879,0.4049,5,0,143717.3125,4.2514,0.0000,4.2514,0.7712,0.4587,0.0000,2.5495,71365.2422,26,1.4280,0.0000,0.0000,0.0000,32469.6992,3.5301,1766.0150,0.0000,7317
44,46,Tokyo_Small,eval_stress_buildup,Hybrid,3600,4,224,159,0.7098,1.0000,0.0000,675.9371,337.9686,0.5521,4.4638,277.0692,405.4749,1013.0818,0.7313,29.0975,26.2781,764.4222,34.1191,110.4911,18415.1777,0,0,-0.0164,0.0000,0.0000,0.0000,957,0.7098,0.2902,4.4433,883.7547,building_up,0.2236,0.4181,1.3037,0.0000,1.0000,0.0000,74.4528,28,765.8792,0.3664,0.4998,5,0,161080.0156,4.2723,0.0000,4.2723,0.6534,0.4408,0.0000,2.2080,65556.3828,45,1.6792,0.0000,0.0000,0.0000,99719.3750,3.5179,6962.1440,0.0000,24750
44,47,Tokyo_Small,eval_stress_buildup,Hybrid,3600,4,222,185,0.8333,1.0000,0.0000,641.8703,641.8703,0.4928,4.4545,287.6087,368.1633,943.2755,0.6559,28.8960,25.2226,751.9205,24.8067,116.6081,19434.6855,0,0,-0.0265,0.0000,0.0000,0.0000,900,0.8333,0.1667,4.3975,883.7547,building_up,0.2215,0.4115,1.2065,0.0000,1.0000,0.0000,98.9536,28,767.9811,0.3656,0.5149,7,0,174505.9688,4.0541,0.0000,4.0541,0.7820,0.4492,0.0000,2.0732,52681.8320,43,1.1120,0.0000,0.0000,0.0000,103067.2578,3.6757,10126.1367,0.0000,25887
44,48,Tokyo_Small,eval_over_fleet,Hybrid,3600,60,44,32,0.7273,1.0000,0.0000,589.0312,73.6289,0.1342,4.6689,322.4375,315.2051,1157.8959,0.7182,26.8000,23.2812,914.8398,345.0008,83.3182,13886.3633,0,0,-0.0121,0.0000,0.0000,0.0000,198,0.7273,0.2727,4.7457,1125.4863,wave,0.3731,0.7395,1.1947,0.0000,1.0000,0.0000,90.8583,28,934.6947,0.3582,0.6653,3,0,37052.6680,4.5000,0.0000,4.5000,0.7349,0.5824,0.0000,2.8455,15403.2002,11,1.9893,0.0000,0.0000,0.0000,29287.1367,3.3409,480.7170,0.0000,3666
44,49,Tokyo_Small,eval_over_fleet,Hybrid,3600,60,56,43,0.7679,1.0000,0.0000,685.6744,68.5674,0.1774,4.6642,345.3023,348.8979,1099.3678,0.6368,28.2711,23.8219,791.4982,336.5012,77.9107,12985.1191,0,0,-0.0049,0.0000,0.0000,0.0000,239,0.7679,0.2321,4.6747,1125.4863,wave,0.3771,0.7224,1.2157,0.0000,1.0000,0.0000,125.4288,28,935.7778,0.3603,0.8365,3,0,47272.8164,4.2679,0.0000,4.2679,0.7995,0.4703,0.0000,2.7557,26222.7676,20,4.6336,0.0000,0.0000,0.0000,50499.8203,3.5536,1924.9180,0.0000,4363
44,50,Tokyo_Small,eval_normal_wave,TokenPassing,3600,6,81,15,0.1852,1.0000,0.0000,1010.6000,252.6500,0.7809,4.6652,233.2727,581.4167,1216.5538,1.0000,29.0533,26.5659,830.9788,249.0288,1015.2222,169203.7031,0,0,0.0000,0.0000,0.0000,0.0000,0,0.1852,0.8148,4.7214,1125.4863,wave,0.6111,1.1719,1.2356,0.0000,1.0000,0.0000,0.0000,28,935.4108,0.3578,0.9941,7,0,18248.3066,5.2222,0.0000,0.0000,0.1798,0.4765,0.0000,2.8640,8074.8589,7,2.7121,0.0000,0.0000,0.0000,985924.9375,0.0000,72998.7891,0.0000,82233
44,51,Tokyo_Small,eval_normal_wave,TokenPassing,3600,6,79,19,0.2405,1.0000,0.0000,1099.3158,274.8289,0.7815,4.6638,334.8125,729.3750,1171.7603,0.7000,27.5240,24.8454,722.9757,270.2626,999.1899,166531.6406,0,0,0.0000,0.0000,0.0000,0.0000,0,0.2405,0.7595,4.6943,1125.4863,wave,0.2544,0.4618,1.2479,0.0000,1.0000,0.0000,100.4604,28,935.6097,0.3591,0.6979,5,1,22263.4434,5.1772,0.0000,0.0000,0.3102,0.5964,0.0000,2.2640,5562.6992,3,12.4573,0.0000,0.0000,0.0000,970736.3125,0.0000,69907.9297,0.0000,78936
44,52,Tokyo_Small,eval_normal_ramp,TokenPassing,3600,6,99,26,0.2626,1.0000,0.0000,875.6154,218.9038,0.8062,4.3412,220.7917,697.0000,993.3254,0.8998,28.4555,26.6666,833.8855,246.1933,1486.5555,247759.2500,0,0,0.0000,0.0000,0.0000,0.0000,0,0.2626,0.7374,4.3277,618.6302,ramp_up_down,0.1667,0.3172,1.3009,0.0000,1.0000,0.0000,22.1266,24,547.4567,0.3005,0.4932,6,2,25826.4609,5.0000,0.0000,0.0000,0.2404,0.4809,0.0000,1.7197,3755.4443,2,2.2148,0.0000,0.0000,0.0000,1467676.0000,0.0000,136500.3750,0.0000,147169
44,53,Tokyo_Small,eval_normal_ramp,TokenPassing,3600,6,114,23,0.2018,1.0000,0.0000,941.0435,235.2609,0.7933,4.3422,243.3684,705.7500,1338.0421,1.0000,28.7345,26.8039,822.0781,246.4431,1284.3422,214057.0312,0,0,0.0000,0.0000,0.0000,0.0000,0,0.2018,0.7982,4.3654,618.6302,ramp_up_down,0.3986,0.7288,1.3063,0.0000,1.0000,0.0000,0.0000,28,547.5717,0.2980,0.5927,9,0,30774.9707,5.1228,0.0000,0.0000,0.2599,0.6917,0.0000,3.0936,12983.0488,9,2.8168,0.0000,0.0000,0.0000,1266010.1250,0.0000,133907.4531,0.0000,146415
44,54,Tokyo_Small,eval_stress_shock,TokenPassing,3600,5,159,13,0.0818,1.0000,0.0000,1116.0769,372.0256,0.7741,4.2654,265.7692,1029.4000,1059.2028,0.7971,29.2357,23.8651,845.3345,63.6928,604.3082,100718.0312,0,0,0.0000,0.0000,0.0000,0.0000,0,0.0818,0.9182,4.2277,513.2000,shock_burst,0.3692,0.6706,1.2170,0.0000,1.0000,0.0000,53.9287,24,432.5714,0.4269,0.6018,5,0,13769.6348,3.7987,0.0000,0.0000,0.0917,0.5725,0.0000,1.7931,3028.7625,3,4.6111,0.0000,0.0000,0.0000,575353.1250,0.0000,78142.1016,0.0000,96085
44,55,Tokyo_Small,eval_stress_shock,TokenPassing,3600,5,183,23,0.1257,1.0000,0.0000,972.1304,324.0435,0.7716,4.2615,202.0556,858.5238,655.9003,0.6492,27.9039,25.2283,778.5887,41.4835,722.2842,120380.6953,0,0,0.0000,0.0000,0.0000,0.0000,0,0.1257,0.8743,4.2742,513.2000,shock_burst,0.4000,0.7480,1.2249,0.0000,1.0000,0.0000,70.8755,24,433.1978,0.4275,0.7019,8,0,15085.7061,3.8306,0.0000,0.0000,0.0670,0.2565,0.0000,2.1759,4736.6318,4,3.8205,0.0000,0.0000,0.0000,694834.5000,0.0000,110024.0156,0.0000,132178
44,56,Tokyo_Small,eval_stress_buildup,TokenPassing,3600,4,224,18,0.0804,1.0000,0.0000,785.6111,392.8055,0.7495,4.5105,176.0667,673.5000,640.8902,0.7280,29.0975,26.2781,764.4222,34.1191,748.2009,124700.1406,0,0,0.0000,0.0000,0.0000,0.0000,0,0.0804,0.9196,4.4899,883.7547,building_up,0.3056,0.5984,1.3037,0.0000,1.0000,0.0000,47.8886,28,756.1658,0.3380,0.9178,7,0,11536.0234,3.0045,0.0000,0.0000,0.0554,0.3302,0.0000,2.9152,5903.3057,6,1.3850,0.0000,0.0000,0.0000,685509.1250,0.0000,135791.8750,0.0000,167597
44,57,Tokyo_Small,eval_stress_buildup,TokenPassing,3600,4,222,29,0.1306,1.0000,0.0000,826.2759,275.4253,0.7520,4.5032,138.4091,731.2273,1059.6442,1.0000,28.8960,25.2226,751.9205,24.8067,974.4910,162415.1562,0,0,0.0000,0.0000,0.0000,0.0000,0,0.1306,0.8694,4.4505,883.7547,building_up,0.4224,0.7641,1.2065,0.0000,1.0000,0.0000,0.0000,28,757.4431,0.3373,0.8080,14,0,30729.6797,2.8964,0.0000,0.0000,0.1478,0.5417,0.0000,3.1290,5269.1597,4,4.6236,0.0000,0.0000,0.0000,893570.0000,0.0000,179855.0156,0.0000,216337
44,58,Tokyo_Small,eval_over_fleet,TokenPassing,3600,60,44,35,0.7955,1.0000,0.0000,532.2857,66.5357,0.1419,4.6693,306.7143,280.6512,1073.8660,0.7002,26.8000,23.2812,914.8398,345.0008,156.2955,26049.2422,0,0,0.0000,0.0000,0.0000,0.0000,0,0.7955,0.2045,4.7456,1125.4863,wave,0.4200,0.7693,1.1947,0.0000,1.0000,0.0000,91.9411,28,934.7278,0.3572,0.7015,3,0,37585.3086,53.1818,0.0000,0.0000,0.6856,0.4967,0.0000,3.3184,21673.6602,17,1.5871,0.0000,0.0000,0.0000,119617.8438,0.0000,500.9340,0.0000,6877
44,59,Tokyo_Small,eval_over_fleet,TokenPassing,3600,60,56,45,0.8036,1.0000,0.0000,541.3111,60.1457,0.1633,4.6646,338.2667,201.7115,1046.0876,0.6185,28.2711,23.8219,791.4982,336.5012,146.2500,24375.0000,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8036,0.1964,4.6755,1125.4863,wave,0.2727,0.5452,1.2157,0.0000,1.0000,0.0000,129.0491,28,935.8589,0.3587,0.7128,3,0,47073.9453,51.0714,0.0000,0.0000,0.8399,0.4721,0.0000,2.3387,19142.6113,18,2.8635,0.0000,0.0000,0.0000,116148.8906,0.0000,755.9040,0.0000,8190
44,60,Kyoto_Small,eval_normal_wave,RMCA,3600,6,110,46,0.4182,1.0000,0.0000,945.3261,315.1087,0.5575,4.6455,372.9512,517.1395,1025.1703,0.5498,19.8580,18.6914,807.0604,191.2655,754.2818,125713.6328,0,0,0.0000,0.0000,0.0000,0.0000,0,0.4182,0.5818,4.6835,631.4694,wave,0.3874,0.7480,1.2716,0.0000,1.0000,0.0000,167.9172,28,527.9006,0.3742,0.8335,6,0,47157.8320,4.5364,0.0000,4.5364,0.3392,0.4077,0.0000,2.6537,18484.9453,10,1.0093,3.8144,1251.8625,2658.6997,745278.3750,9.3364,79325.7578,0.0000,82971
44,61,Kyoto_Small,eval_normal_wave,RMCA,3600,6,118,44,0.3729,1.0000,0.0000,547.6818,547.6818,0.2002,4.6484,245.9250,285.8095,966.1424,0.7857,19.8174,18.5174,871.8049,194.8435,769.3135,128218.9297,0,0,0.0000,0.0000,0.0000,0.0000,0,0.3729,0.6271,4.6933,631.4694,wave,0.3485,0.7741,1.1757,0.0000,1.0000,0.0000,52.6965,24,527.5733,0.3689,0.7901,9,1,42510.2656,4.5424,0.0000,4.5424,0.3117,0.4414,0.0000,6.1838,23449.1328,8,1.0000,6.1345,1176.0693,3156.0876,757581.1250,8.8729,87088.0938,0.0000,90779
44,62,Kyoto_Small,eval_normal_ramp,RMCA,3600,6,99,61,0.6162,1.0000,0.0000,596.2459,298.1230,0.4061,4.3179,239.9630,339.9655,1014.6628,0.8457,19.9611,17.1556,699.3021,171.2768,293.9293,48988.2148,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6162,0.3838,4.3888,347.1364,ramp_up_down,0.3944,0.7370,1.2606,0.0000,1.0000,0.0000,37.0304,24,310.2344,0.3052,0.5345,9,0,61894.4297,4.3333,0.0000,4.3333,0.6627,0.4791,0.0000,1.7731,7134.3364,9,1.0000,4.2850,1232.1792,1927.9812,284219.5000,9.8687,26503.2031,0.0000,29099
44,63,Kyoto_Small,eval_normal_ramp,RMCA,3600,6,104,58,0.5577,1.0000,0.0000,636.7931,636.7931,0.3209,4.3140,282.7037,335.6667,1157.1288,0.8186,19.6339,17.4534,880.2415,175.3676,661.9327,110322.1172,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5577,0.4423,4.3291,347.1364,ramp_up_down,0.4095,0.7916,1.2640,0.0000,1.0000,0.0000,51.2780,28,309.7378,0.3206,0.4499,8,0,67113.4688,4.6250,0.0000,4.6250,0.5273,0.5181,0.0000,1.9880,6681.1748,11,1.0101,11.6105,935.3418,3991.8979,652159.4375,6.2500,66232.0078,0.0000,68841
44,64,Kyoto_Small,eval_stress_shock,RMCA,3600,5,129,92,0.7132,1.0000,0.0000,564.9130,564.9130,0.3926,4.1375,251.8395,328.3882,988.3829,0.7849,19.0698,16.3328,778.6816,58.6795,125.5116,20918.6055,1,0,0.0000,0.0000,0.0000,0.0000,0,0.7132,0.2868,4.1146,288.0000,shock_burst,0.3748,0.6905,1.2565,0.0000,1.0000,0.0000,54.1629,24,248.2033,0.5032,0.4920,10,1,90931.2266,4.5426,0.0000,4.5426,0.6749,0.4646,0.0000,1.6197,13218.7510,10,1.2476,7.2348,1105.5121,2541.2488,118386.4062,4.2093,13611.8525,0.0000,16191
44,65,Kyoto_Small,eval_stress_shock,RMCA,3600,5,150,96,0.6400,1.0000,0.0000,583.9792,291.9896,0.5421,4.1148,230.5060,355.0225,957.4652,0.8308,19.8524,17.5359,733.8942,54.2275,229.8933,38315.5547,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6400,0.3600,4.1675,288.0000,shock_burst,0.4073,0.7398,1.2211,0.0000,1.0000,0.0000,39.0130,28,249.8028,0.5108,0.5216,9,0,91916.6562,4.7533,0.0000,4.7533,0.6288,0.4170,0.0000,2.1134,20389.6641,12,1.2058,8.4203,1311.7904,3256.2527,224228.0000,5.4933,31127.0918,0.0000,34484
44,66,Kyoto_Small,eval_stress_buildup,RMCA,3600,4,238,122,0.5126,1.0000,0.0000,561.8197,561.8197,0.3900,4.4225,279.3636,308.3415,1121.4406,0.8029,19.2263,17.1566,886.1658,24.0378,194.4580,32409.6641,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5126,0.4874,4.4001,495.8625,building_up,0.4116,0.8026,1.2743,0.0000,1.0000,0.0000,55.0755,28,433.9770,0.4024,0.5434,11,0,136815.7500,4.5588,0.0000,4.5588,0.4848,0.5286,0.0000,1.9197,15729.7363,19,1.0036,4.0345,1667.4237,3853.6704,188625.6562,3.8571,40697.7812,0.0000,46281
44,67,Kyoto_Small,eval_stress_buildup,RMCA,3600,4,244,154,0.6311,1.0000,0.0000,560.8506,560.8506,0.4110,4.4039,279.1449,274.9733,1164.9684,0.8347,19.8330,18.2309,868.3997,22.4244,111.8074,18634.5625,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6311,0.3689,4.3033,495.8625,building_up,0.3620,0.6968,1.2050,0.0000,1.0000,0.0000,46.1512,28,435.0875,0.4314,0.6955,11,0,179405.1250,4.5082,0.0000,4.5082,0.6273,0.5301,0.0000,3.3322,71560.6250,38,1.0440,1.5564,2187.0667,3417.4106,106217.5625,3.7951,23358.7930,0.0000,27281
44,68,Kyoto_Small,eval_over_fleet,RMCA,3600,60,54,42,0.7778,1.0000,0.0000,599.6667,85.6667,0.1329,4.6535,378.3750,280.8222,989.7489,0.5232,19.5970,16.4689,738.8050,322.0970,647.6296,107938.2734,0,0,0.0000,0.0000,0.0000,0.0000,0,0.7778,0.2222,4.7711,631.4694,wave,0.4269,0.8806,1.2856,0.0000,1.0000,0.0000,180.4252,24,526.8558,0.3646,0.9284,6,0,41569.4531,4.3704,0.0000,4.3704,0.7811,0.4937,0.0000,4.2835,21094.1602,18,1.0686,1.2845,1403.5698,1681.8663,627855.0625,3.9259,33623.7930,0.0000,34972
44,69,Kyoto_Small,eval_over_fleet,RMCA,3600,60,55,46,0.8364,1.0000,0.0000,479.7174,95.9435,0.0995,4.6508,307.5778,173.5098,995.4678,0.6473,18.8743,16.0393,765.1196,296.7850,682.7818,113796.9688,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8364,0.1636,4.7423,631.4694,wave,0.3168,0.6551,1.1633,0.0000,1.0000,0.0000,108.4842,28,527.1072,0.3650,0.7951,5,0,45791.5195,4.4182,0.0000,4.4182,0.8649,0.4274,0.0000,3.2939,8639.9941,12,1.0861,1.2574,1283.4387,1524.0974,665726.5625,4.0727,36343.8164,0.0000,37553
44,70,Kyoto_Small,eval_normal_wave,MAPPO,3600,6,110,89,0.8091,1.0000,0.0000,673.5731,673.5731,0.2843,4.6333,346.9775,328.7778,1109.8134,0.6397,19.8580,18.6914,807.0604,191.2655,55.6455,9274.2422,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8091,0.1909,4.6723,631.4694,wave,0.3369,0.6412,1.2716,0.0000,1.0000,0.0000,125.0149,28,530.0817,0.3755,0.7222,5,0,98773.3828,4.3909,0.0000,4.3909,0.8034,0.4991,0.0000,2.6768,36932.7383,27,1.1881,0.0000,0.0000,0.0000,44881.1172,3.4091,3975.8081,0.0000,6121
