seed,global_episode,city,phase,policy_mode,total_steps,n_agents_max,tasks_appeared,tasks_completed,throughput_rate,accept_rate,refuse_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,bbox_area_km2,convex_hull_km2,mean_pd_hav_m,mean_nn_pickup_m,compute_time_per_task_ms,compute_time_per_decision_us,pairing_violations,capacity_violations,actor_loss,critic_loss,entropy,adv_std,n_experiences,completion_per_accepted,unfinished_accept_rate,mean_congestion_at_decision,n_ghost_active_mean,congestion_profile,agent_completed_gini,agent_completed_std,mean_imp_accepted,mean_imp_refused,accept_rate_high_cong,accept_rate_low_cong,mean_extra_steps_per_task,peak_congestion,mean_overlap_edges,congestion_variance,route_congestion_exposure,max_agent_completed,min_agent_completed,total_fleet_distance_m,mean_agents_offered_per_task,mean_recall_rounds_per_task,mean_candidates_scored_per_task,value_throughput_rate,mean_completion_value,value_loss_to_refusal,mean_bpr_along_route,time_lost_to_congestion_steps,n_traversals_in_jam,marginal_cost_ratio_vs_oracle,mean_allocation_time_us,mean_tam_dijkstra_steps,wallclock_ms
42,20,Tokyo_Small,eval_normal_wave,IPPO,3600,6,115,102,0.8870,1.0000,0.0000,467.6078,467.6078,0.2606,4.6490,237.4653,247.8878,1056.8483,0.8901,29.0913,26.5606,791.5093,209.3504,51.7304,8621.7393,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8870,0.1130,4.7122,1125.4863,wave,0.3038,0.5825,1.2313,0.0000,1.0000,0.0000,26.0957,28,940.3339,0.3618,0.8017,5,0,107798.5234,4.0783,0.0000,4.0783,0.8478,0.4594,0.0000,4.6607,79601.1875,91,1.0368,39650.6367,3.4522,5949
42,21,Tokyo_Small,eval_normal_wave,IPPO,3600,6,109,98,0.8991,1.0000,0.0000,498.3673,0.0000,0.0998,4.6460,244.5053,270.2323,1122.8291,0.9184,29.5271,27.0010,837.8716,246.0615,47.4220,7903.6699,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8991,0.1009,4.6480,1125.4863,wave,0.2921,0.5594,1.2446,0.0000,1.0000,0.0000,19.9394,28,939.6075,0.3765,0.8105,5,1,110037.2500,4.2110,0.0000,4.2110,0.9468,0.5705,0.0000,4.9490,81151.0625,90,1.0000,34065.8906,3.4771,5169
42,22,Tokyo_Small,eval_normal_ramp,IPPO,3600,6,105,91,0.8667,1.0000,0.0000,503.0989,0.0000,0.1575,4.3295,269.4091,228.4737,1267.7694,0.9411,29.4667,27.2106,949.1213,228.9151,60.4190,10069.8408,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8667,0.1333,4.3792,618.6302,ramp_up_down,0.2926,0.5321,1.2849,0.0000,1.0000,0.0000,15.8552,24,550.4089,0.2991,0.7865,4,0,115367.0156,4.1619,0.0000,4.1619,0.9138,0.6358,0.0000,3.4645,59487.7734,57,1.5948,50564.7422,3.5619,6344
42,23,Tokyo_Small,eval_normal_ramp,IPPO,3600,6,106,90,0.8491,1.0000,0.0000,497.2333,0.0000,0.1516,4.3281,251.8182,244.7800,1099.9170,0.8736,29.0985,25.4563,770.6998,266.7950,40.4811,6746.8555,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8491,0.1509,4.3649,618.6302,ramp_up_down,0.3224,0.5927,1.1897,0.0000,1.0000,0.0000,31.8348,24,549.9794,0.3072,0.7954,4,0,98992.5312,4.2547,0.0000,4.2547,0.9092,0.4901,0.0000,4.2202,66266.1719,55,1.2424,30661.4336,3.5094,4291
42,24,Tokyo_Small,eval_stress_shock,IPPO,3600,6,170,148,0.8706,1.0000,0.0000,532.9662,266.4831,0.3536,4.1577,249.0340,283.6306,1102.9585,0.8858,28.5064,25.3236,874.8556,59.1200,47.1882,7864.7061,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8706,0.1294,4.1439,513.2000,shock_burst,0.2610,0.4647,1.2508,0.0000,1.0000,0.0000,28.4423,28,440.8167,0.4841,0.7627,5,1,163237.8594,4.3765,0.0000,4.3765,0.7866,0.4829,0.0000,4.3433,106254.8516,54,1.0680,41236.8867,3.4235,8022
42,25,Tokyo_Small,eval_stress_shock,IPPO,3600,6,165,149,0.9030,1.0000,0.0000,587.2014,293.6007,0.3504,4.1647,276.3169,311.0476,1205.9951,0.8729,29.0465,25.3598,860.1920,68.4192,52.5273,8754.5459,1,0,0.0000,0.0000,0.0000,0.0000,0,0.9030,0.0970,4.1328,513.2000,shock_burst,0.3186,0.5700,1.2677,0.0000,1.0000,0.0000,35.1179,24,439.5345,0.4912,0.7299,6,0,179693.2656,4.2970,0.0000,4.2970,0.9277,0.5581,0.0000,4.3970,131230.6406,75,1.0603,46303.5156,3.2545,8667
42,26,Tokyo_Small,eval_stress_buildup,IPPO,3600,6,168,150,0.8929,1.0000,0.0000,496.2067,496.2067,0.2120,4.4721,242.3810,256.8824,1072.2527,0.8848,29.0338,24.0455,809.5054,26.9813,43.2917,7215.2778,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8929,0.1071,4.4432,883.7547,building_up,0.2975,0.5570,1.2710,0.0000,1.0000,0.0000,27.9304,32,763.6655,0.3631,0.7994,8,0,160837.9062,4.1964,0.0000,4.1964,0.8664,0.5049,0.0000,4.0319,120712.2266,108,1.0000,35222.1445,3.1369,7273
42,27,Tokyo_Small,eval_stress_buildup,IPPO,3600,6,198,185,0.9343,1.0000,0.0000,468.7676,468.7676,0.2858,4.4571,206.6044,257.6467,875.8727,0.8479,26.8595,23.9111,651.7503,39.4603,32.4343,5405.7241,1,0,0.0000,0.0000,0.0000,0.0000,0,0.9343,0.0657,4.4245,883.7547,building_up,0.2732,0.4872,1.2526,0.0000,1.0000,0.0000,31.4299,24,766.5383,0.3711,0.9240,7,0,162036.4375,4.2424,0.0000,4.2424,0.9015,0.4045,0.0000,4.1639,126596.1484,120,1.0266,25662.7773,3.3182,6422
42,28,Tokyo_Small,eval_over_fleet,IPPO,3600,6,55,48,0.8727,1.0000,0.0000,398.1875,79.6375,0.8874,4.6677,213.1489,202.3396,966.3143,0.9067,28.0722,24.5414,754.1093,352.9463,69.2000,11533.3330,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8727,0.1273,4.7398,1125.4863,wave,0.2854,0.6575,1.2295,0.0000,1.0000,0.0000,19.8861,28,935.1997,0.3589,0.9481,5,0,46383.0859,3.9273,0.0000,3.9273,0.8877,0.4784,0.0000,8.8302,67199.2812,41,1.4287,46244.4180,3.3091,3806
42,29,Tokyo_Small,eval_over_fleet,IPPO,3600,6,51,46,0.9020,1.0000,0.0000,494.1087,82.3514,1.0014,4.6630,253.6522,259.6735,1110.9541,0.8760,27.4802,23.4517,866.9570,352.1759,111.0588,18509.8047,0,0,0.0000,0.0000,0.0000,0.0000,0,0.9020,0.0980,4.7257,1125.4863,wave,0.2319,0.4683,1.2727,0.0000,1.0000,0.0000,31.4613,28,936.4889,0.3538,0.8420,3,1,51103.8906,4.2549,0.0000,4.2549,0.8765,0.5533,0.0000,3.8618,35985.1562,41,1.7302,87489.1953,3.2941,5664
