source,method,city,scenario,episode,n_agents,total_steps,tasks_appeared,tasks_completed,throughput_rate,accept_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,mean_extra_steps_per_task,peak_load,congestion_variance,mean_bpr_along_route,n_traversals_in_jam,route_congestion_exposure,total_fleet_distance_m,agent_completed_gini,agent_completed_std,n_ghost_active_mean,mean_congestion_at_decision,wallclock_ms,compute_time_per_task_ms,compute_time_per_decision_us,capacity_violations,pairing_violations
RL,IPPO,Paris_Small,stress_shock,0,6,3600,186,158,0.8495,1.0000,469.6329,469.6329,0.2524,4.2093,229.7962,236.2781,994.8591,0.8659,30.8243,24,0.4518,4.5538,89,0.8712,157187.7500,0.2690,0.5010,825.8000,4.2480,14034,75.4516,12575.2686,0,0
RL,IPPO,Paris_Small,stress_shock,1,6,3600,152,145,0.9539,1.0000,504.9241,504.9241,0.1945,4.2150,265.8345,239.4497,1169.6283,0.8800,31.9088,24,0.4567,2.8596,55,0.7762,169596.1094,0.2356,0.4330,825.8000,4.1715,10215,67.2039,11200.6582,0,0
RL,IPPO,Paris_Small,stress_buildup,0,6,3600,244,217,0.8893,1.0000,494.1797,494.1797,0.3007,4.4765,225.9159,266.0226,985.1478,0.8721,28.8863,28,0.3585,5.0185,177,0.8606,213777.0625,0.2258,0.4077,1422.8550,4.4399,28783,117.9631,19660.5195,0,0
RL,IPPO,Paris_Small,stress_buildup,1,6,3600,216,193,0.8935,1.0000,463.4249,0.0000,0.1596,4.4844,223.2857,242.2371,978.2309,0.8762,27.6395,24,0.3457,5.1040,182,0.8781,188798.5625,0.2599,0.4660,1422.8550,4.4930,16811,77.8287,12971.4502,0,0
RL,IPPO,Paris_Small,over_fleet,0,6,3600,49,44,0.8980,1.0000,396.0227,99.0057,0.7732,4.6667,221.4318,196.2708,948.1669,0.8564,31.7984,28,0.3555,5.2832,40,0.9692,41719.3438,0.2524,0.5641,1812.0836,4.6943,8675,177.0408,29506.8027,0,0
RL,IPPO,Paris_Small,over_fleet,1,6,3600,55,53,0.9636,1.0000,399.7924,79.9585,0.8966,4.6679,217.9057,182.8889,931.7411,0.8552,31.5574,28,0.3533,5.4652,46,0.9875,49382.2812,0.2346,0.4743,1812.0836,4.7148,8519,154.8909,25815.1523,0,0
RL,Hybrid,Paris_Small,normal_wave,0,6,3600,105,99,0.9429,1.0000,478.5858,478.5858,0.2440,4.6583,244.3367,234.0198,1017.2606,0.8327,40.8846,28,0.3571,6.9140,97,0.8663,100708.7969,0.3173,0.6303,1812.0836,4.7336,8385,79.8571,13309.5234,0,0
RL,Hybrid,Paris_Small,normal_wave,1,6,3600,97,90,0.9278,1.0000,498.5444,498.5444,0.1968,4.6618,252.6250,244.3409,1031.0024,0.8162,46.4245,28,0.3595,6.6846,87,0.8346,92790.2188,0.2802,0.5744,1812.0836,4.6922,8189,84.4227,14070.4463,0,0
RL,Hybrid,Paris_Small,normal_ramp,0,6,3600,103,94,0.9126,1.0000,475.2021,475.2021,0.2253,4.3447,257.7419,225.0729,1087.9674,0.8442,40.1485,28,0.2976,3.0791,49,0.8369,102268.9375,0.2108,0.4164,995.9542,4.3592,9506,92.2913,15381.8770,0,0
RL,Hybrid,Paris_Small,normal_ramp,1,6,3600,115,103,0.8957,1.0000,409.6214,0.0000,0.1277,4.3340,222.0784,196.1364,946.9815,0.8528,32.6821,24,0.3015,4.2427,51,0.8952,97539.0938,0.3237,0.6114,995.9542,4.3431,5496,47.7913,7965.2173,0,0
RL,Hybrid,Paris_Small,stress_shock,0,6,3600,186,160,0.8602,1.0000,451.0688,451.0688,0.2088,4.2097,235.5157,214.1521,1000.8496,0.8499,35.3458,24,0.4517,3.6595,81,0.8761,160135.9375,0.2100,0.3940,825.8000,4.2451,11883,63.8871,10647.8496,0,0
RL,Hybrid,Paris_Small,stress_shock,1,6,3600,152,145,0.9539,1.0000,479.4276,479.4276,0.2100,4.2163,269.8671,220.2800,1170.4508,0.8674,35.7770,24,0.4554,2.9157,58,0.7936,169715.3594,0.2565,0.4829,825.8000,4.1761,6556,43.1316,7188.5967,0,0
RL,Hybrid,Paris_Small,stress_buildup,0,6,3600,244,207,0.8484,1.0000,491.4541,245.7271,0.3378,4.4766,225.8195,269.9674,953.7454,0.8447,35.0704,28,0.3600,4.3896,145,0.8339,197425.2969,0.2464,0.4474,1422.8550,4.4405,17783,72.8811,12146.8584,0,0
RL,Hybrid,Paris_Small,stress_buildup,1,6,3600,216,194,0.8981,1.0000,476.5619,476.5619,0.2483,4.4850,225.8115,251.3535,965.8082,0.8554,32.6499,24,0.3444,5.2446,189,0.8540,187366.7969,0.2643,0.4747,1422.8550,4.4936,20614,95.4352,15905.8643,0,0
RL,Hybrid,Paris_Small,over_fleet,0,6,3600,49,45,0.9184,1.0000,401.5333,100.3833,0.8164,4.6688,226.8445,174.8750,972.2148,0.8572,32.4015,28,0.3508,4.4658,36,0.9828,43749.6680,0.3000,0.6274,1812.0836,4.6941,4242,86.5714,14428.5713,0,0
RL,Hybrid,Paris_Small,over_fleet,1,6,3600,55,55,1.0000,1.0000,390.8909,78.1782,0.8648,4.6687,210.2593,176.2963,922.8165,0.8778,25.6960,28,0.3521,4.9273,50,0.9712,50754.9062,0.2514,0.5332,1812.0836,4.7155,4411,80.2000,13366.6670,0,0
TP,TokenPassing,Paris_Small,normal_wave,0,6,3600,105,44,0.4190,1.0000,862.4091,215.6023,0.8012,4.6630,201.0000,630.7059,888.5726,0.8842,23.2855,28,0.3581,5.9388,34,0.8956,39097.1953,0.1842,0.3370,1812.0836,4.7390,192274,1831.1809,305196.8125,0,0
TP,TokenPassing,Paris_Small,normal_wave,1,6,3600,97,48,0.4948,1.0000,786.1875,196.5469,0.8036,4.6681,209.5854,586.0571,978.0087,0.9333,13.9836,28,0.3537,5.7459,29,0.9620,46944.4180,0.1667,0.3082,1812.0836,4.6972,164619,1697.1031,282850.5312,0,0
TP,TokenPassing,Paris_Small,normal_ramp,0,6,3600,103,54,0.5243,1.0000,830.8704,207.7176,0.7786,4.3533,205.6383,608.1579,943.8120,0.9179,16.8759,28,0.2950,3.4319,20,0.9540,50965.8438,0.2054,0.3814,995.9542,4.3689,166702,1618.4661,269744.3438,0,0
TP,TokenPassing,Paris_Small,normal_ramp,1,6,3600,115,55,0.4783,1.0000,867.5091,216.8773,0.8044,4.3439,226.0000,685.9512,820.5074,0.7261,61.8985,24,0.2976,5.2694,32,0.9671,45127.9102,0.1596,0.2894,995.9542,4.3530,246213,2140.9827,356830.4375,0,0
TP,TokenPassing,Paris_Small,stress_shock,0,6,3600,186,37,0.1989,1.0000,823.2973,274.4324,0.6428,4.2774,169.0000,668.1035,968.0522,1.0000,0.0000,24,0.4152,5.0787,17,1.0405,35817.9336,0.3172,0.6488,825.8000,4.3094,201643,1084.1022,180683.7031,0,0
TP,TokenPassing,Paris_Small,stress_shock,1,6,3600,152,42,0.2763,1.0000,1084.3334,361.4445,0.6420,4.2765,218.8571,819.1379,943.2627,0.8620,30.2046,24,0.4192,4.3798,22,1.0912,39617.0312,0.2743,0.4866,825.8000,4.2383,151250,995.0658,165844.2969,0,0
TP,TokenPassing,Paris_Small,stress_buildup,0,6,3600,244,46,0.1885,1.0000,693.5652,231.1884,0.5031,4.5159,160.9535,542.3333,887.3209,1.0000,0.0000,28,0.3317,6.1961,24,1.1634,40816.7578,0.1316,0.2632,1422.8550,4.4818,307014,1258.2542,209709.0312,0,0
TP,TokenPassing,Paris_Small,stress_buildup,1,6,3600,216,32,0.1481,1.0000,662.1250,331.0625,0.4990,4.5141,125.1154,592.5000,810.7719,1.0000,0.0000,24,0.3323,3.8989,16,1.0506,25944.7012,0.3145,0.6146,1422.8550,4.5206,282635,1308.4954,218082.5625,0,0
TP,TokenPassing,Paris_Small,over_fleet,0,6,3600,49,48,0.9796,1.0000,325.0625,81.2656,0.7394,4.6698,219.7917,106.3673,939.4196,0.8548,31.9078,28,0.3492,6.1383,45,1.1276,45092.1367,0.2460,0.5145,1812.0836,4.6946,10486,214.0000,35666.6680,0,0
TP,TokenPassing,Paris_Small,over_fleet,1,6,3600,55,55,1.0000,1.0000,342.5636,68.5127,0.8723,4.6691,212.0182,130.5455,922.8165,0.8705,27.4549,28,0.3514,5.2742,52,1.1009,50754.9062,0.2409,0.5452,1812.0836,4.7149,13472,244.9454,40824.2422,0,0
RL,MAPPO,NewYork_Small,normal_wave,0,6,3600,114,61,0.5351,1.0000,913.8033,228.4508,0.7659,4.6557,264.2364,550.5192,1176.1426,0.8902,29.0078,28,0.3641,7.4115,64,0.8648,71744.6953,0.3942,0.7258,1191.7008,4.7213,139361,1222.4650,203744.1406,0,0
RL,MAPPO,NewYork_Small,normal_wave,1,6,3600,114,74,0.6491,1.0000,775.7838,258.5946,0.5163,4.6496,247.1538,578.2742,1080.8954,0.8747,30.9748,28,0.3743,4.6344,49,0.9501,79986.2578,0.3663,0.6597,1191.7008,4.6327,69010,605.3509,100891.8125,0,0
RL,MAPPO,NewYork_Small,normal_ramp,0,6,3600,90,51,0.5667,1.0000,850.3726,425.1863,0.4682,4.3404,248.2727,525.5555,1140.4374,0.9187,20.1852,24,0.3006,3.2939,20,0.7936,58162.3047,0.3353,0.5970,655.0147,4.3298,60836,675.9556,112659.2578,0,0
RL,MAPPO,NewYork_Small,normal_ramp,1,6,3600,99,68,0.6869,1.0000,786.2941,262.0981,0.5508,4.3409,240.8167,527.6154,1024.8455,0.8511,35.8476,28,0.3036,3.9349,33,0.8112,69689.4922,0.2759,0.4895,655.0147,4.3760,65816,664.8081,110801.3438,0,0
RL,MAPPO,NewYork_Small,stress_shock,0,6,3600,161,112,0.6957,1.0000,653.0982,326.5491,0.3470,4.1952,211.0652,441.2069,1119.8827,1.0000,0.0000,24,0.4664,3.0172,37,0.8247,125426.8594,0.2651,0.4699,543.2000,4.1968,45647,283.5217,47253.6250,0,1
RL,MAPPO,NewYork_Small,stress_shock,1,6,3600,147,101,0.6871,1.0000,743.5248,371.7624,0.4982,4.2006,250.2921,453.8571,1063.2206,0.8496,37.6480,20,0.4566,3.9645,31,0.8271,107385.2812,0.3580,0.6680,543.2000,4.1990,70136,477.1156,79519.2734,0,0
RL,MAPPO,NewYork_Small,stress_buildup,0,6,3600,240,180,0.7500,1.0000,767.8500,767.8500,0.3092,4.4709,303.2662,434.8195,1190.8118,0.7853,65.1039,28,0.3503,5.6460,110,0.9136,214346.1250,0.4054,0.7542,935.7400,4.4657,114869,478.6208,79770.1406,0,0
RL,MAPPO,NewYork_Small,stress_buildup,1,6,3600,252,197,0.7817,1.0000,608.6853,608.6853,0.2959,4.4626,223.6098,409.5822,1135.4532,1.0000,0.0000,24,0.3714,4.8980,129,0.8529,223684.2812,0.3804,0.6980,935.7400,4.4524,47660,189.1270,31521.1641,0,3
RL,MAPPO,NewYork_Small,over_fleet,0,6,3600,43,38,0.8837,1.0000,469.2105,93.8421,0.8860,4.6651,255.4054,254.2895,1143.6888,0.8956,26.6676,28,0.3519,4.0235,27,0.7317,43460.1758,0.3462,0.6637,1191.7008,4.7621,42826,995.9535,165992.2500,0,0
RL,MAPPO,NewYork_Small,over_fleet,1,6,3600,58,53,0.9138,1.0000,529.0377,105.8075,0.9657,4.6569,298.5306,248.5714,1152.2819,0.7720,68.0742,28,0.3643,6.3555,58,0.8451,61070.9414,0.3346,0.6455,1191.7008,4.6267,61993,1068.8448,178140.7969,0,0
RL,FaithfulMAPPER,NewYork_Small,normal_wave,0,6,3600,114,97,0.8509,1.0000,497.8454,497.8454,0.2042,4.6503,264.3369,256.1274,1174.6593,0.8888,29.4050,28,0.3667,5.8632,104,0.7980,113941.9531,0.3197,0.5932,1191.7008,4.7165,9669,84.8158,14135.9648,0,0
RL,FaithfulMAPPER,NewYork_Small,normal_wave,1,6,3600,114,102,0.8947,1.0000,452.0000,452.0000,0.1699,4.6481,238.7800,220.7281,1008.1685,0.8444,37.1463,28,0.3699,5.6021,77,0.8475,102833.1797,0.3166,0.6025,1191.7008,4.6281,9276,81.3684,13561.4033,0,0
RL,FaithfulMAPPER,NewYork_Small,normal_ramp,0,6,3600,90,80,0.8889,1.0000,471.1250,471.1250,0.1819,4.3326,246.9241,239.7500,1112.5400,0.9011,24.4160,24,0.3027,4.6134,46,0.7749,89003.2031,0.3432,0.6566,655.0147,4.3220,4830,53.6667,8944.4443,0,0
RL,FaithfulMAPPER,NewYork_Small,normal_ramp,1,6,3600,99,89,0.8990,1.0000,454.7416,0.0000,0.1517,4.3385,239.5862,210.7444,1046.1925,0.8733,30.3477,28,0.3014,3.7902,43,0.8672,93111.1328,0.3133,0.5996,655.0147,4.3739,9747,98.4545,16409.0918,0,0
RL,FaithfulMAPPER,NewYork_Small,stress_shock,0,6,3600,161,148,0.9193,1.0000,525.1149,0.0000,0.1314,4.1761,248.3986,266.7785,1119.4148,0.9013,24.5156,24,0.4762,2.7888,52,0.7359,165673.3750,0.2605,0.4632,543.2000,4.1764,10975,68.1677,11361.2832,0,0
RL,FaithfulMAPPER,NewYork_Small,stress_shock,1,6,3600,147,121,0.8231,1.0000,468.1653,468.1653,0.2524,4.1976,255.1653,223.4526,1116.6305,0.8752,31.8392,20,0.4574,3.8658,63,0.7968,135112.2812,0.2786,0.5230,543.2000,4.1955,10298,70.0544,11675.7373,0,0
RL,FaithfulMAPPER,NewYork_Small,stress_buildup,0,6,3600,240,186,0.7750,1.0000,545.4677,545.4677,0.2847,4.4609,255.9231,299.8770,1174.3171,0.9177,21.0596,28,0.3639,4.2417,125,0.7208,218422.9844,0.3060,0.5661,935.7400,4.4575,27676,115.3167,19219.4453,0,0
RL,FaithfulMAPPER,NewYork_Small,stress_buildup,1,6,3600,252,217,0.8611,1.0000,510.3456,255.1728,0.3680,4.4522,239.9576,284.1802,1107.5973,0.9232,18.4381,24,0.3795,5.0033,181,0.8091,240348.6094,0.2390,0.4366,935.7400,4.4439,26592,105.5238,17587.3008,0,2
RL,FaithfulMAPPER,NewYork_Small,over_fleet,0,6,3600,43,38,0.8837,1.0000,554.4211,110.8842,0.8346,4.6644,304.7632,252.4500,1332.3022,0.8743,38.3027,28,0.3525,8.0113,41,0.7586,50627.4844,0.2690,0.5884,1191.7008,4.7614,9125,212.2093,35368.2188,0,0
RL,FaithfulMAPPER,NewYork_Small,over_fleet,1,6,3600,58,49,0.8448,1.0000,581.2041,96.8673,1.1273,4.6555,298.8367,291.6296,1275.6190,0.8537,43.7129,28,0.3677,5.0112,44,0.7486,62505.3281,0.2325,0.5035,1191.7008,4.6271,13454,231.9655,38660.9180,0,0
RL,IPPO,NewYork_Small,normal_wave,0,6,3600,114,101,0.8860,1.0000,505.6535,505.6535,0.1686,4.6503,275.6800,260.2136,1216.0011,0.8822,32.4798,28,0.3651,7.0195,87,0.8187,122816.1172,0.2746,0.5147,1191.7008,4.7148,8799,77.1842,12864.0352,0,0
RL,IPPO,NewYork_Small,normal_wave,1,6,3600,114,104,0.9123,1.0000,447.8558,447.8558,0.2108,4.6463,240.0594,222.6944,1031.9371,0.8597,33.6720,28,0.3730,5.4731,94,0.8822,107321.4609,0.3196,0.5797,1191.7008,4.6276,9067,79.5351,13255.8477,0,0
RL,IPPO,NewYork_Small,normal_ramp,0,6,3600,90,78,0.8667,1.0000,443.7180,0.0000,0.1193,4.3330,239.6795,242.3182,1071.4167,0.8940,25.3961,24,0.3027,4.1442,57,0.7914,83570.5000,0.3584,0.6815,655.0147,4.3264,5883,65.3667,10894.4443,0,0
RL,IPPO,NewYork_Small,normal_ramp,1,6,3600,99,92,0.9293,1.0000,422.2283,0.0000,0.1562,4.3385,233.1522,194.8211,1030.9500,0.8844,26.9622,28,0.3023,4.7018,51,0.8928,94847.3984,0.2496,0.4783,655.0147,4.3732,5739,57.9697,9661.6162,0,0
RL,IPPO,NewYork_Small,stress_shock,0,6,3600,161,149,0.9255,1.0000,550.1476,550.1476,0.2401,4.1755,270.7035,263.1757,1110.4115,0.8204,48.6212,24,0.4759,3.4993,70,0.7149,165451.3125,0.2736,0.5147,543.2000,4.1695,11606,72.0870,12014.4932,0,0
RL,IPPO,NewYork_Small,stress_shock,1,6,3600,147,126,0.8571,1.0000,452.0397,452.0397,0.3007,4.1974,243.4228,223.7206,1098.6720,0.9027,23.6884,20,0.4584,3.3444,56,0.7798,138432.6719,0.3159,0.5841,543.2000,4.1912,9817,66.7823,11130.3857,0,0
RL,IPPO,NewYork_Small,stress_buildup,0,6,3600,240,192,0.8000,1.0000,537.9739,268.9870,0.3611,4.4613,254.6878,308.7184,1131.9125,0.8889,28.3053,28,0.3626,4.9610,147,0.7277,217327.1875,0.2953,0.5574,935.7400,4.4574,26537,110.5708,18428.4727,0,0
RL,IPPO,NewYork_Small,stress_buildup,1,6,3600,252,211,0.8373,1.0000,541.2180,541.2180,0.1913,4.4521,263.1449,286.4083,1126.3383,0.8561,37.8773,24,0.3802,4.9480,176,0.7940,237657.3750,0.2641,0.4757,935.7400,4.4408,15845,62.8770,10479.4971,0,0
RL,IPPO,NewYork_Small,over_fleet,0,6,3600,43,38,0.8837,1.0000,455.1579,91.0316,0.9753,4.6645,228.1053,281.7619,1022.4073,0.8964,23.6238,28,0.3519,6.7080,36,0.7455,38851.4805,0.3358,0.7526,1191.7008,4.7622,6396,148.7442,24790.6973,0,0
RL,IPPO,NewYork_Small,over_fleet,1,6,3600,58,51,0.8793,1.0000,535.7255,89.2876,1.1453,4.6583,277.4706,277.5273,1217.3552,0.8775,33.9995,28,0.3619,6.2640,54,0.7518,62085.1172,0.2777,0.5928,1191.7008,4.6255,7042,121.4138,20235.6328,0,0
RL,Hybrid,NewYork_Small,normal_wave,0,6,3600,114,96,0.8421,1.0000,494.1146,494.1146,0.2431,4.6493,276.5745,234.3333,1201.2880,0.8687,36.3169,28,0.3690,5.7843,121,0.8278,115323.6484,0.3221,0.6078,1191.7008,4.7162,9125,80.0439,13340.6436,0,0
RL,Hybrid,NewYork_Small,normal_wave,1,6,3600,114,102,0.8947,1.0000,482.2941,482.2941,0.2044,4.6467,237.9802,249.5392,1063.3936,0.8937,25.3015,28,0.3741,4.6049,71,0.8626,108466.1484,0.2780,0.5146,1191.7008,4.6286,11151,97.8158,16302.6318,0,0
RL,Hybrid,NewYork_Small,normal_ramp,0,6,3600,90,80,0.8889,1.0000,443.4000,0.0000,0.1075,4.3336,241.8625,234.3176,1101.5746,0.9109,21.5476,24,0.3026,3.5337,53,0.7804,88125.9609,0.3021,0.5652,655.0147,4.3251,4745,52.7222,8787.0371,0,0
RL,Hybrid,NewYork_Small,normal_ramp,1,6,3600,99,92,0.9293,1.0000,425.0544,0.0000,0.1179,4.3379,223.0778,211.4842,973.4601,0.8728,28.3858,28,0.3018,3.9920,51,0.8744,89558.3281,0.2844,0.5774,655.0147,4.3736,4033,40.7374,6789.5625,0,0
RL,Hybrid,NewYork_Small,stress_shock,0,6,3600,161,147,0.9130,1.0000,545.3605,272.6803,0.3399,4.1729,253.6345,283.3529,1118.8927,0.8823,29.8559,24,0.4775,3.7914,76,0.7361,164477.2344,0.2777,0.5128,543.2000,4.1744,12874,79.9627,13327.1221,0,0
RL,Hybrid,NewYork_Small,stress_shock,1,6,3600,147,123,0.8367,1.0000,441.7805,441.7805,0.2346,4.1981,244.7273,216.7164,1072.4296,0.8764,30.2414,20,0.4595,4.6407,73,0.7826,131908.8438,0.3163,0.5757,543.2000,4.1906,8702,59.1973,9866.2129,0,0
RL,Hybrid,NewYork_Small,stress_buildup,0,6,3600,240,199,0.8292,1.0000,517.9648,517.9648,0.2925,4.4596,260.5025,286.2905,1119.0665,0.8592,36.6892,28,0.3635,5.0649,126,0.7499,222694.2344,0.3257,0.5832,935.7400,4.4565,19433,80.9708,13495.1387,0,0
RL,Hybrid,NewYork_Small,stress_buildup,1,6,3600,252,211,0.8373,1.0000,535.4455,267.7227,0.3551,4.4530,258.8578,282.2995,1145.4912,0.8850,29.7596,24,0.3794,4.9722,187,0.7628,241698.6406,0.2359,0.4231,935.7400,4.4425,16582,65.8016,10966.9316,0,0
RL,Hybrid,NewYork_Small,over_fleet,0,6,3600,43,38,0.8837,1.0000,433.0526,86.6105,0.9075,4.6649,228.9211,261.9750,1024.3533,0.8949,24.0504,28,0.3522,4.1815,28,0.7039,38925.4219,0.3322,0.6801,1191.7008,4.7629,3663,85.1860,14197.6748,0,0
RL,Hybrid,NewYork_Small,over_fleet,1,6,3600,58,55,0.9483,1.0000,518.7636,74.1091,1.1853,4.6591,275.0370,260.8571,1199.3185,0.8721,35.1734,28,0.3584,4.5091,47,0.7788,65962.5156,0.2685,0.5868,1191.7008,4.6237,8090,139.4828,23247.1270,0,0
TP,TokenPassing,NewYork_Small,normal_wave,0,6,3600,114,42,0.3684,1.0000,886.3571,221.5893,0.7898,4.6605,227.2903,642.8889,1134.7314,0.9985,0.3440,28,0.3622,5.7594,29,0.8194,47658.7188,0.3000,0.5548,1191.7008,4.7260,236871,2077.8157,346302.6562,0,0
TP,TokenPassing,NewYork_Small,normal_wave,1,6,3600,114,37,0.3246,1.0000,863.9189,215.9797,0.7938,4.6598,196.5000,815.2903,1004.7707,1.0000,0.0000,28,0.3637,5.0604,30,0.7751,37176.5156,0.3229,0.5896,1191.7008,4.6410,218569,1917.2720,319545.3125,0,0
TP,TokenPassing,NewYork_Small,normal_ramp,0,6,3600,90,43,0.4778,1.0000,958.1860,239.5465,0.7836,4.3455,224.7632,799.4000,994.6445,0.8851,25.8343,24,0.2973,3.1321,14,0.8321,42769.7109,0.2071,0.3748,655.0147,4.3362,99427,1104.7444,184124.0781,0,0
TP,TokenPassing,NewYork_Small,normal_ramp,1,6,3600,99,44,0.4444,1.0000,937.0227,234.2557,0.7992,4.3490,278.0294,657.3929,879.9670,0.6330,102.0360,28,0.3023,2.9628,20,0.7876,38718.5469,0.3108,0.6025,655.0147,4.3840,219783,2220.0303,370005.0625,0,0
TP,TokenPassing,NewYork_Small,stress_shock,0,6,3600,161,44,0.2733,1.0000,794.6136,264.8712,0.6456,4.2608,248.3784,575.2333,1044.2401,0.8408,39.5303,24,0.4268,3.8799,14,1.0331,45946.5664,0.4222,0.7628,543.2000,4.2643,195380,1213.5404,202256.7344,0,0
TP,TokenPassing,NewYork_Small,stress_shock,1,6,3600,147,35,0.2381,1.0000,712.9429,237.6476,0.6421,4.2627,207.8148,556.4000,880.5128,0.8474,31.7122,20,0.4226,4.4396,16,0.9143,30817.9492,0.3871,0.6873,543.2000,4.2557,143275,974.6599,162443.3125,0,0
TP,TokenPassing,NewYork_Small,stress_buildup,0,6,3600,240,46,0.1917,1.0000,677.4348,338.7174,0.4981,4.5106,127.3902,530.2286,1414.1156,1.0000,0.0000,28,0.3327,5.3107,22,1.0447,65049.3203,0.3947,0.7462,935.7400,4.5076,257507,1072.9458,178824.3125,0,0
TP,TokenPassing,NewYork_Small,stress_buildup,1,6,3600,252,44,0.1746,1.0000,755.1818,251.7273,0.5030,4.5073,175.9756,570.7812,653.9365,0.7432,45.1883,24,0.3494,7.4962,26,1.1608,28773.2070,0.2812,0.5303,935.7400,4.4952,342989,1361.0675,226844.5781,0,0
TP,TokenPassing,NewYork_Small,over_fleet,0,6,3600,43,41,0.9535,1.0000,413.5610,82.7122,0.8551,4.6645,287.2439,126.0698,1274.0001,0.8871,32.4439,28,0.3527,7.1016,35,0.9126,52234.0039,0.2473,0.6572,1191.7008,4.7617,6908,160.6512,26775.1934,0,0
TP,TokenPassing,NewYork_Small,over_fleet,1,6,3600,58,56,0.9655,1.0000,423.0357,70.5060,1.1285,4.6616,286.0714,137.2632,1250.6384,0.8744,35.9438,28,0.3536,5.9923,53,0.9262,70035.7500,0.2934,0.6263,1191.7008,4.6257,10009,172.5690,28761.4941,0,0
HAPC,HybridAdaptivePredictive,Tokyo_Small,normal_wave,0,6,3600,81,22,0.271605,1,918.318,153.053,0.853148,4.65379,391.045,716,903.588,0,0,28,0.14109,1,0,0,45096,0.272727,0.510226,1125.49,0,582760,7194.44,6.95169e+06,0,0
HAPC,HybridAdaptivePredictive,Tokyo_Small,normal_wave,1,6,3600,79,19,0.240506,1,940,156.667,0.901806,4.65386,414.737,988.474,833.821,0,0,28,0.138556,1,0,0,46607.6,0.315789,0.609255,1125.49,0,358762,4541.16,4.33669e+06,0,0
HAPC,HybridAdaptivePredictive,Tokyo_Small,normal_ramp,0,6,3600,99,42,0.424242,1,940.333,156.722,0.948796,4.31427,398,750.071,1003.44,0,0,24,0.0988011,1,0,0,78231.4,0.190476,0.340068,618.63,0,915353,9245.9,9.03415e+06,0,0
HAPC,HybridAdaptivePredictive,Tokyo_Small,normal_ramp,1,6,3600,114,29,0.254386,1,822.138,137.023,0.939583,4.32231,271.138,1162.24,710.229,0,0,28,0.0957669,1,0,0,64373.5,0.293103,0.526356,618.63,0,834190,7317.38,7.11157e+06,0,0
HAPC,HybridAdaptivePredictive,Tokyo_Small,stress_shock,0,5,3600,159,47,0.295597,1,1174.79,234.957,0.976333,4.20817,379.404,1163.55,881.827,0,0,24,0.213943,1,0,0,61825,0.195745,0.347011,513.2,0,1087563,6839.96,6.73779e+06,0,0
HAPC,HybridAdaptivePredictive,Tokyo_Small,stress_shock,1,5,3600,183,67,0.36612,1,1158.97,231.794,0.988278,4.20571,290.701,1224.04,756.819,0,0,24,0.21283,1,0,0,69761.3,0.191045,0.348756,513.2,0,1249079,6825.52,6.72339e+06,0,0
HAPC,HybridAdaptivePredictive,Tokyo_Small,stress_buildup,0,4,3600,224,50,0.223214,1,899.12,224.78,0.974167,4.49708,320.62,780.48,753.926,0,0,28,0.124747,1,0,0,48650.5,0.15,0.285657,883.755,0,1095726,4891.58,4.81129e+06,0,0
HAPC,HybridAdaptivePredictive,Tokyo_Small,stress_buildup,1,4,3600,222,35,0.157658,1,1299.69,324.921,0.982222,4.49033,428.229,1442.49,768.579,0,0,28,0.128066,1,0,0,39623.7,0.178571,0.336852,883.755,0,1053248,4744.32,4.65616e+06,0,0
HAPC,HybridAdaptivePredictive,Tokyo_Small,over_fleet,0,60,3600,44,31,0.704545,1,484.161,8.06935,0.113898,4.65099,305.387,236.871,1264.15,0,0,28,0.142908,1,0,0,67126,0.22434,0.509024,1125.49,0,592173,13458.2,1.32049e+07,0,0
HAPC,HybridAdaptivePredictive,Tokyo_Small,over_fleet,1,60,3600,56,45,0.803571,1,493.711,8.22852,0.126222,4.63888,308.756,275.156,1052.95,0,0,28,0.156774,1,0,0,82413.5,0.221528,0.498392,1125.49,0,879523,15705.6,1.54616e+07,0,0
HAPC,HybridAdaptivePredictive,Kyoto_Small,normal_wave,0,6,3600,110,38,0.345455,1,1176.26,196.044,0.96037,4.62666,556.605,911.605,842.94,0,0,28,0.166314,1,0,0,60908.4,0.22807,0.404271,631.469,0,300956,2439.06,2.34126e+06,0,0
HAPC,HybridAdaptivePredictive,Kyoto_Small,normal_wave,1,6,3600,118,27,0.228814,1,781.296,130.216,0.938704,4.6373,228.074,962.963,656.06,0,0,24,0.149211,1,0,0,51445.4,0.388889,0.734231,631.469,0,261093,2212.58,2.11297e+06,0,0
HAPC,HybridAdaptivePredictive,Kyoto_Small,normal_ramp,0,6,3600,99,42,0.424242,1,1152.48,192.079,0.89412,4.2933,369.143,1058.55,884.769,0,0,24,0.103178,1,0,0,72527.2,0.126984,0.233285,347.136,0,306351,3094.4,2.99225e+06,0,0
HAPC,HybridAdaptivePredictive,Kyoto_Small,normal_ramp,1,6,3600,104,39,0.375,1,819.923,136.654,0.938843,4.28077,334.974,730.41,831.761,0,0,28,0.118349,1,0,0,76593.3,0.200855,0.363524,347.136,0,304234,2925.28,2.82035e+06,0,0
