solver,city,scenario,episode,total_steps,n_agents,tasks_appeared,tasks_completed,tasks_refused,throughput_rate,accept_rate,latency_mean,latency_per_agent,mean_wait_steps,mean_trip_steps,mean_road_pd_m,mean_extra_steps_per_task,delivery_route_efficiency,total_fleet_distance_m,agent_utilisation,agent_completed_max,agent_completed_min,agent_completed_gini,agent_completed_std,mean_congestion,congestion_variance,peak_load,n_ghost_active_mean,mean_congestion_at_decision,mean_bpr_along_route,time_lost_to_congestion,n_traversals_in_jam,route_congestion_exposure,wallclock_ms,n_allocation_calls,compute_time_per_task_ms,compute_time_per_decision_us,n_replans,n_collisions_avoided,capacity_violations,pairing_violations
HybridAdaptivePredictive,Kyoto_Small,normal_wave,0,3600,6,110,27,0,0.245455,1,904.037,150.673,909.852,488.778,771.572,0,0,50151.1,0.961296,12,1,0.385185,0.718175,4.65371,0.132491,28,631.469,0,3.56689,0,0,0,350547,110,2527.41,2.42451e+06,0,0,0,0
HybridAdaptivePredictive,Kyoto_Small,normal_wave,1,3600,6,118,29,0,0.245763,1,857.448,142.908,992.828,299.69,760.791,0,0,62210.4,0.936481,8,1,0.304598,0.552801,4.6499,0.131943,24,631.469,0,2.21897,0,0,0,433475,118,3673.46,3.56576e+06,0,0,0,0
HybridAdaptivePredictive,Kyoto_Small,normal_ramp,0,3600,6,99,38,0,0.383838,1,1228.5,204.75,1328.16,378.395,874.209,0,0,73264.4,0.895324,8,4,0.131579,0.235376,4.32683,0.093176,24,347.136,0,1.60584,0,0,0,412053,99,4162.08,4.04945e+06,0,0,0,0
HybridAdaptivePredictive,Kyoto_Small,normal_ramp,1,3600,6,104,37,0,0.355769,1,965.324,160.887,965.568,388.865,1004.74,0,0,79413.7,0.940139,9,4,0.175676,0.316343,4.31763,0.104748,28,347.136,0,2.19662,0,0,0,425065,104,4087.1,3.97271e+06,0,0,0,0
HybridAdaptivePredictive,Kyoto_Small,stress_shock,0,3600,5,129,51,0,0.395349,1,1118.88,223.776,1028.39,356.373,908.682,0,0,63119.3,0.961778,15,7,0.172549,0.31859,4.20406,0.215254,24,288,0,1.83037,0,0,0,432446,129,3352.23,3.2876e+06,0,0,0,0
HybridAdaptivePredictive,Kyoto_Small,stress_shock,1,3600,5,150,55,0,0.366667,1,901.8,180.36,784.273,387.982,779.544,0,0,59867.8,0.948333,14,8,0.116364,0.207305,4.19117,0.21748,28,288,0,1.80265,0,0,0,477697,150,3184.6,3.12095e+06,0,0,0,0
HybridAdaptivePredictive,Kyoto_Small,stress_buildup,0,3600,4,238,51,0,0.214286,1,1500.76,375.191,1309.57,478.529,885.434,0,0,45119.4,0.980764,14,11,0.0539216,0.101885,4.47673,0.132462,28,495.862,0,2.18852,0,0,0,625102,238,2626.45,2.57376e+06,0,0,0,0
HybridAdaptivePredictive,Kyoto_Small,stress_buildup,1,3600,4,244,36,0,0.147541,1,1170.25,292.562,1126.47,464.944,845.134,0,0,47328.9,0.98875,12,5,0.166667,0.30429,4.47978,0.14232,28,495.862,0,2.52863,0,0,0,588760,244,2412.92,2.36407e+06,0,0,0,0
HybridAdaptivePredictive,Kyoto_Small,over_fleet,0,3600,60,54,48,0,0.888889,1,694.688,11.5781,314.188,443.104,1009.74,0,0,78089.3,0.176667,3,1,0.200269,0.396381,4.65571,0.126615,24,631.469,0,3.66553,0,0,0,439399,54,8136.85,8.00427e+06,0,0,0,0
HybridAdaptivePredictive,Kyoto_Small,over_fleet,1,3600,60,55,46,0,0.836364,1,458.935,7.64891,215.87,266.065,929.607,0,0,71276.7,0.130088,4,1,0.236232,0.497631,4.65275,0.128579,28,631.469,0,2.98373,0,0,0,455132,55,8274.98,8.14338e+06,0,0,0,0
HybridAdaptivePredictive,LosAngeles_Small,normal_wave,0,3600,6,101,13,0,0.128713,1,1144.62,190.769,1230.77,434.846,884.721,0,0,40103.1,0.912361,7,1,0.4,0.863459,4.66774,0.12483,24,944.367,0,7.11101,0,0,0,516594,101,4722.97,4.55181e+06,0,0,0,0
HybridAdaptivePredictive,LosAngeles_Small,normal_wave,1,3600,6,106,28,0,0.264151,1,1397.14,232.857,1419.43,520.107,938.174,0,0,56929.4,0.889722,8,3,0.185714,0.331201,4.654,0.136757,28,944.367,0,2.72251,0,0,0,789186,106,7445.07,7.26828e+06,0,0,0,0
HybridAdaptivePredictive,LosAngeles_Small,normal_ramp,0,3600,6,104,35,0,0.336538,1,1067.26,177.876,970.657,337.657,808.355,0,0,71730.3,0.96,9,3,0.214286,0.388613,4.33289,0.0959559,28,519.094,0,1.72693,0,0,0,739690,104,7112.32,6.93853e+06,0,0,0,0
HybridAdaptivePredictive,LosAngeles_Small,normal_ramp,1,3600,6,114,38,0,0.333333,1,1061.37,176.895,1063.61,370.737,859.413,0,0,71519.6,0.906296,9,3,0.175439,0.311373,4.33496,0.0927055,24,519.094,0,8.49899,0,0,0,1112439,114,9758.15,9.58216e+06,0,0,0,0
HybridAdaptivePredictive,LosAngeles_Small,stress_shock,0,3600,5,159,53,0,0.333333,1,1172.98,234.596,995.604,396.66,792.564,0,0,63056.6,0.970222,16,5,0.188679,0.340669,4.22323,0.202133,24,430,0,2.08876,0,0,0,1236700,159,7777.92,7.67723e+06,0,0,0,0
HybridAdaptivePredictive,LosAngeles_Small,stress_shock,1,3600,5,174,34,0,0.195402,1,1027.18,205.435,1133.38,419.412,905.056,0,0,50961.2,0.961667,12,2,0.270588,0.486851,4.23162,0.195394,24,430,0,2.23692,0,0,0,1106534,174,6359.33,6.26599e+06,0,0,0,0
HybridAdaptivePredictive,LosAngeles_Small,stress_buildup,0,3600,4,228,47,0,0.20614,1,1146.49,286.622,1040.15,455.766,856.974,0,0,48495.2,0.977153,17,8,0.143617,0.278228,4.49966,0.124379,24,741.544,0,1.9108,0,0,0,1270115,228,5570.63,5.49096e+06,0,0,0,0
HybridAdaptivePredictive,LosAngeles_Small,stress_buildup,1,3600,4,192,37,0,0.192708,1,1293.57,323.392,1131.78,425,703.738,0,0,44011.3,0.960625,14,4,0.236486,0.428189,4.50686,0.117216,24,741.544,0,2.2414,0,0,0,936005,192,4874.97,4.79799e+06,0,0,0,0
HybridAdaptivePredictive,LosAngeles_Small,over_fleet,0,3600,60,57,48,0,0.842105,1,521.854,8.69757,224.562,314.417,948.734,0,0,81620.6,0.14263,3,1,0.236111,0.441942,4.66012,0.127785,28,944.367,0,2.78118,0,0,0,923788,57,16206.6,1.60153e+07,0,0,0,0
HybridAdaptivePredictive,LosAngeles_Small,over_fleet,1,3600,60,57,48,0,0.842105,1,562.875,9.38125,215.396,396.771,1307.23,0,0,99794.3,0.156449,4,1,0.245968,0.514545,4.66076,0.131421,28,944.367,0,2.97618,0,0,0,1138294,57,19969.9,1.97685e+07,0,0,0,0
HybridAdaptivePredictive,NewYork_Small,normal_wave,0,3600,6,76,20,0,0.263158,1,1322.6,220.433,1331.75,511.4,1036.36,0,0,57055.6,0.87213,5,1,0.2,0.374166,4.6599,0.136931,28,1191.7,0,2.24392,0,0,0,687345,76,8290.29,8.07084e+06,0,0,0,0
HybridAdaptivePredictive,NewYork_Small,normal_wave,1,3600,6,86,27,0,0.313953,1,947.333,157.889,1139.44,262.481,642.489,0,0,54414.4,0.906713,10,2,0.339506,0.651052,4.65983,0.132099,28,1191.7,0,2.32469,0,0,0,647141,86,7524.76,7.30664e+06,0,0,0,0
HybridAdaptivePredictive,NewYork_Small,normal_ramp,0,3600,6,115,32,0,0.278261,1,945.781,157.63,990.531,343.562,950.123,0,0,76356.5,0.916852,8,3,0.1875,0.336573,4.33827,0.0925636,24,655.015,0,1.42708,0,0,0,1305969,115,11356.2,1.11417e+07,0,0,0,0
HybridAdaptivePredictive,NewYork_Small,normal_ramp,1,3600,6,109,33,0,0.302752,1,913.485,152.247,788.212,379.909,794.738,0,0,73864.7,0.939167,11,3,0.257576,0.500688,4.34119,0.0902305,28,655.015,0,1.66334,0,0,0,1087840,109,9980.06,9.75891e+06,0,0,0,0
HybridAdaptivePredictive,NewYork_Small,stress_shock,0,3600,5,147,53,0,0.360544,1,1040.23,208.045,924.83,360.208,720.852,0,0,59099.3,0.968,23,6,0.286792,0.60141,4.24063,0.196917,28,543.2,0,4.5454,0,0,0,1382128,147,9402.14,9.27898e+06,0,0,0,0
HybridAdaptivePredictive,NewYork_Small,stress_shock,1,3600,5,177,42,0,0.237288,1,978.619,195.724,1017.6,318.119,793.71,0,0,55040.9,0.983056,12,5,0.180952,0.324719,4.23898,0.189569,24,543.2,0,4.33864,0,0,0,949116,177,5362.15,5.22338e+06,0,0,0,0
HybridAdaptivePredictive,NewYork_Small,stress_buildup,0,3600,4,232,56,0,0.241379,1,1276.27,319.067,1263.36,386.393,818.777,0,0,48272.7,0.972222,18,11,0.107143,0.195615,4.5048,0.119406,28,935.74,0,1.71731,0,0,0,1019183,232,4392.98,4.28621e+06,0,0,0,0
HybridAdaptivePredictive,NewYork_Small,stress_buildup,1,3600,4,216,54,0,0.25,1,990.759,247.69,1071.8,356.593,678.872,0,0,53378.4,0.974583,19,8,0.194444,0.372218,4.50012,0.118773,24,935.74,0,1.58262,0,0,0,1370770,216,6346.11,6.21645e+06,0,0,0,0
HybridAdaptivePredictive,NewYork_Small,over_fleet,0,3600,60,45,42,0,0.933333,1,453.024,7.5504,173.571,317.738,858.28,0,0,57901.7,0.10956,3,1,0.207483,0.417855,4.66817,0.126531,28,1191.7,0,3.45916,0,0,0,1068199,45,23737.4,2.33487e+07,0,0,0,0
HybridAdaptivePredictive,NewYork_Small,over_fleet,1,3600,60,53,48,0,0.90566,1,554.75,9.24583,130.292,440.375,1108.7,0,0,76194.3,0.15331,3,1,0.196429,0.429995,4.66853,0.119408,28,1191.7,0,3.64279,0,0,0,1256903,53,23714.8,2.33631e+07,0,0,0,0
HybridAdaptivePredictive,Paris_Small,normal_wave,0,3600,6,107,36,0,0.336449,1,960.694,160.116,923.111,315.75,765.738,0,0,60632.8,0.965926,10,2,0.324074,0.616141,4.66695,0.124981,32,1812.08,0,2.33748,0,0,0,2518537,107,22337.5,2.18142e+07,0,0,0,0
HybridAdaptivePredictive,Paris_Small,normal_wave,1,3600,6,107,24,0,0.224299,1,1078.54,179.757,1092.83,390.333,751.294,0,0,40005.6,0.927269,8,3,0.2,0.381881,4.66712,0.126956,28,1812.08,0,3.37581,0,0,0,1703734,107,15922.5,1.53624e+07,0,0,0,0
HybridAdaptivePredictive,Paris_Small,normal_ramp,0,3600,6,100,37,0,0.37,1,965.757,160.959,792.676,378.27,875.439,0,0,64996.4,0.894352,8,3,0.130631,0.254972,4.34911,0.0871413,28,995.954,0,2.04062,0,0,0,2494750,100,24947.3,2.43836e+07,0,0,0,0
HybridAdaptivePredictive,Paris_Small,normal_ramp,1,3600,6,107,33,0,0.308411,1,918.364,153.061,781.424,365.273,921.886,0,0,64786.1,0.921806,9,3,0.19697,0.359829,4.34952,0.0900366,24,995.954,0,2.86644,0,0,0,2164102,107,20225,1.96736e+07,0,0,0,0
HybridAdaptivePredictive,Paris_Small,stress_shock,0,3600,5,123,54,0,0.439024,1,1150.59,230.119,928.519,463.704,940.845,0,0,64236.9,0.951444,16,6,0.155556,0.295137,4.26735,0.179042,24,825.8,0,1.40343,0,0,0,2508946,123,20397.7,2.01328e+07,0,0,0,0
HybridAdaptivePredictive,Paris_Small,stress_shock,1,3600,5,137,46,0,0.335766,1,1433.96,286.791,1209.33,441.109,853.591,0,0,58762.4,0.949444,13,7,0.13913,0.26087,4.26722,0.1824,28,825.8,0,2.75988,0,0,0,2483926,137,18130.6,1.78752e+07,0,0,0,0
HybridAdaptivePredictive,Paris_Small,stress_buildup,0,3600,4,244,38,0,0.155738,1,1281.34,320.336,1605.71,370.763,779.124,0,0,46563.4,0.983125,13,5,0.184211,0.337007,4.51046,0.114273,28,1422.85,0,1.73688,0,0,0,3007624,244,12326.2,1.21428e+07,0,0,0,0
HybridAdaptivePredictive,Paris_Small,stress_buildup,1,3600,4,228,50,0,0.219298,1,1416.08,354.02,1359,369.72,729.405,0,0,45965.1,0.982569,19,6,0.25,0.481664,4.50925,0.114886,28,1422.85,0,1.53903,0,0,0,2202343,228,9659.32,9.49777e+06,0,0,0,0
HybridAdaptivePredictive,Paris_Small,over_fleet,0,3600,60,53,44,0,0.830189,1,441.477,7.35795,154.068,296.886,1043.47,0,0,69437.9,0.126657,3,1,0.18915,0.391015,4.67151,0.121742,28,1812.08,0,3.04065,0,0,0,1603787,53,30259.8,2.98284e+07,0,0,0,0
HybridAdaptivePredictive,Paris_Small,over_fleet,1,3600,60,52,39,0,0.75,1,543.154,9.05256,248.282,379.821,1005.03,0,0,67698.4,0.122324,4,1,0.248813,0.605693,4.67011,0.122912,28,1812.08,0,3.05983,0,0,0,1449055,52,27866,2.74379e+07,0,0,0,0
