seed,global_episode,city,phase,policy_mode,total_steps,n_agents_max,tasks_appeared,tasks_completed,throughput_rate,accept_rate,refuse_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,bbox_area_km2,convex_hull_km2,mean_pd_hav_m,mean_nn_pickup_m,compute_time_per_task_ms,compute_time_per_decision_us,pairing_violations,capacity_violations,actor_loss,critic_loss,entropy,adv_std,n_experiences,completion_per_accepted,unfinished_accept_rate,mean_congestion_at_decision,n_ghost_active_mean,congestion_profile,agent_completed_gini,agent_completed_std,mean_imp_accepted,mean_imp_refused,accept_rate_high_cong,accept_rate_low_cong,mean_extra_steps_per_task,peak_congestion,mean_overlap_edges,congestion_variance,route_congestion_exposure,max_agent_completed,min_agent_completed,total_fleet_distance_m,wallclock_ms
42,21,Kyoto_Small,eval,MAPPO,3600,8,128,87,0.6797,0.9844,0.0156,719.4138,143.8828,0.6503,1.0001,276.9589,445.5303,1196.2235,0.8638,19.5607,17.7516,844.4362,168.1391,40.5000,5062.5000,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6905,0.3095,1.0000,2.0000,flat,0.2039,0.3665,1.2463,0.9798,0.9844,0.0000,37.7142,2,0.0011,0.0039,0.3836,11,2,104071.4453,5184
42,22,Kyoto_Small,eval,MAPPO,3600,8,110,74,0.6727,1.0000,0.0000,691.6622,230.5541,0.4997,1.0002,223.5312,477.1964,1107.1599,0.9906,20.1420,18.0842,792.4923,189.7080,48.0182,6002.2729,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6727,0.3273,1.0000,2.0000,flat,0.2423,0.4969,1.3076,0.0000,1.0000,0.0000,2.0993,2,0.0011,0.0050,0.4067,12,3,81929.8281,5282
42,23,Kyoto_Small,eval,MAPPO,3600,8,128,82,0.6406,0.9609,0.0391,755.9268,151.1854,0.6482,1.0001,217.6528,553.7761,1044.2183,0.9595,19.9105,18.1277,751.5557,170.7802,83.1016,10387.6953,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6667,0.3333,1.0007,2.0000,flat,0.2117,0.3793,1.3043,1.1355,0.9609,0.0000,8.8091,2,0.0011,0.0030,0.3758,11,2,85625.8906,10637
42,24,Kyoto_Small,eval,MAPPO,3600,8,126,77,0.6111,0.9762,0.0238,817.9611,204.4903,0.5909,1.0006,257.4844,583.5273,1199.2472,0.9315,19.7259,17.9326,848.8624,180.4944,72.6190,9077.3809,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6260,0.3740,1.0011,2.0000,flat,0.2315,0.4268,1.1917,1.6692,0.9762,0.0000,17.6349,2,0.0050,0.0089,0.3882,10,3,92342.0391,9150
42,25,Kyoto_Small,eval,FaithfulMAPPER,3600,8,128,63,0.4922,0.7969,0.2031,811.1746,162.2349,0.7174,1.0012,317.4035,502.2758,1248.1461,0.7865,19.7517,17.9352,919.9059,202.2772,76.7969,9599.6094,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6176,0.3824,1.0031,2.0000,flat,0.1868,0.3361,1.2320,1.3914,0.7969,0.0000,67.7743,2,0.0047,0.0214,0.3184,8,2,78633.2031,9830
42,26,Kyoto_Small,eval,FaithfulMAPPER,3600,8,128,53,0.4141,0.8125,0.1875,846.4528,169.2906,0.6650,1.0001,352.7083,528.8750,1499.6747,0.8504,19.5607,17.7006,945.9128,180.5392,88.1250,11015.6250,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5096,0.4904,1.0000,2.0000,flat,0.0694,0.1443,1.2658,1.1392,0.8125,0.0000,52.7734,2,0.0006,0.0037,0.3042,5,3,79482.7578,11280
42,27,Kyoto_Small,eval,FaithfulMAPPER,3600,8,110,55,0.5000,0.7909,0.2091,807.8727,201.9682,0.6242,1.0002,339.2500,495.8302,1245.1862,0.7341,19.7316,17.7110,930.8052,223.1779,59.3364,7417.0454,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6322,0.3678,1.0000,2.0000,flat,0.1378,0.2551,1.3074,1.3084,0.7909,0.0000,90.2128,2,0.0014,0.0048,0.3141,6,2,68485.2422,6527
42,28,Kyoto_Small,eval,FaithfulMAPPER,3600,8,128,56,0.4375,0.6719,0.3281,815.9286,163.1857,0.6260,1.0001,286.7800,536.4348,1317.4481,0.9188,19.5665,17.4198,933.2450,218.1757,55.0859,6885.7422,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6512,0.3488,1.0006,2.0000,flat,0.1500,0.2742,1.2948,1.3036,0.6719,0.0000,23.2904,2,0.0006,0.0024,0.3368,6,3,73777.0938,7051
42,29,Kyoto_Small,eval,FaithfulMAPPER,3600,8,126,58,0.4603,0.8492,0.1508,844.5517,168.9103,0.6620,1.0001,313.3200,568.7447,1266.3794,0.8084,19.7168,17.8379,934.4422,203.0567,79.1349,9891.8652,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5421,0.4579,1.0008,2.0000,flat,0.2276,0.4142,1.1692,1.3942,0.8492,0.0000,60.0441,2,0.0006,0.0025,0.3192,8,2,73450.0078,9971
42,30,Kyoto_Small,eval,Hybrid,3600,8,128,47,0.3672,0.6641,0.3359,934.2979,186.8596,0.6706,1.0005,317.9111,592.2500,1316.1710,0.8280,19.7517,17.7719,996.6946,239.6642,74.0391,9254.8828,0,0,-0.0000,0.0000,0.0000,0.0000,389,0.5529,0.4471,1.0000,2.0000,flat,0.0606,0.1286,1.2193,1.3535,0.6641,0.0000,54.6769,2,0.0025,0.0101,0.2872,4,3,61860.0391,9477
