seed,global_episode,city,phase,policy_mode,total_steps,n_agents_max,tasks_appeared,tasks_completed,throughput_rate,accept_rate,refuse_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,bbox_area_km2,convex_hull_km2,mean_pd_hav_m,mean_nn_pickup_m,compute_time_per_task_ms,compute_time_per_decision_us,pairing_violations,capacity_violations,actor_loss,critic_loss,entropy,adv_std,n_experiences,completion_per_accepted,unfinished_accept_rate,mean_congestion_at_decision,n_ghost_active_mean,congestion_profile,agent_completed_gini,agent_completed_std,mean_imp_accepted,mean_imp_refused,accept_rate_high_cong,accept_rate_low_cong,mean_extra_steps_per_task,peak_congestion,mean_overlap_edges,congestion_variance,route_congestion_exposure,max_agent_completed,min_agent_completed,total_fleet_distance_m,mean_agents_offered_per_task,mean_recall_rounds_per_task,mean_candidates_scored_per_task,value_throughput_rate,mean_completion_value,value_loss_to_refusal,mean_bpr_along_route,time_lost_to_congestion_steps,n_traversals_in_jam,marginal_cost_ratio_vs_oracle,mean_allocation_time_us,mean_tam_dijkstra_steps,wallclock_ms
44,20,Tokyo_Small,eval_normal_wave,IPPO,3600,6,81,75,0.9259,1.0000,0.0000,470.1733,0.0000,0.0937,4.6561,250.1644,231.7662,1056.6715,0.8448,29.0533,26.5659,830.9788,249.0288,58.5556,9759.2588,0,0,0.0000,0.0000,0.0000,0.0000,0,0.9259,0.0741,4.7135,1125.4863,wave,0.3551,0.7342,1.2356,0.0000,1.0000,0.0000,38.8301,28,937.8806,0.3629,0.8196,5,0,79250.3594,4.2346,0.0000,4.2346,0.8922,0.4728,0.0000,4.8643,77770.6719,73,1.0082,42103.7148,3.4568,4743
44,21,Tokyo_Small,eval_normal_wave,IPPO,3600,6,79,69,0.8734,1.0000,0.0000,459.0724,0.0000,0.1075,4.6535,221.0290,248.0946,1001.7611,0.9065,27.5240,24.8454,722.9757,270.2626,47.6709,7945.1475,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8734,0.1266,4.6869,1125.4863,wave,0.2867,0.5313,1.2479,0.0000,1.0000,0.0000,20.6768,28,937.7231,0.3715,0.8935,4,0,69121.5156,4.2785,0.0000,4.2785,0.9066,0.4799,0.0000,6.1655,59979.8398,67,1.0800,30257.6699,3.6456,3766
44,22,Tokyo_Small,eval_normal_ramp,IPPO,3600,6,99,91,0.9192,1.0000,0.0000,465.8022,465.8022,0.2693,4.3256,247.2955,222.0435,1119.1665,0.9051,28.4555,26.6666,833.8855,246.1933,67.4545,11242.4238,0,0,0.0000,0.0000,0.0000,0.0000,0,0.9192,0.0808,4.3145,618.6302,ramp_up_down,0.2793,0.5207,1.3009,0.0000,1.0000,0.0000,23.4622,24,550.1619,0.3068,0.8054,5,1,101844.1484,4.2424,0.0000,4.2424,0.9271,0.5299,0.0000,4.3287,70015.4453,33,1.1381,57550.2539,3.5253,6678
44,23,Tokyo_Small,eval_normal_ramp,IPPO,3600,6,114,95,0.8333,1.0000,0.0000,465.4211,465.4211,0.2689,4.3226,239.5745,242.4902,1080.1752,0.9017,28.7345,26.8039,822.0781,246.4431,51.2018,8533.6260,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8333,0.1667,4.3451,618.6302,ramp_up_down,0.2620,0.4884,1.3063,0.0000,1.0000,0.0000,23.5394,28,551.3209,0.3027,0.8360,4,0,102616.6406,4.2632,0.0000,4.2632,0.8497,0.5474,0.0000,3.3051,44934.2344,55,1.1917,41644.2266,3.6491,5837
44,24,Tokyo_Small,eval_stress_shock,IPPO,3600,6,159,147,0.9245,1.0000,0.0000,515.4490,515.4490,0.2719,4.1664,251.8345,259.3791,1102.5492,0.8756,29.2357,23.8651,845.3345,63.6928,41.8239,6970.6499,0,0,0.0000,0.0000,0.0000,0.0000,0,0.9245,0.0755,4.1255,513.2000,shock_burst,0.2713,0.4889,1.2170,0.0000,1.0000,0.0000,31.3246,24,439.7658,0.4838,0.7989,6,0,162074.7344,4.2516,0.0000,4.2516,0.9217,0.5087,0.0000,2.5210,59496.9805,50,1.0000,36169.5859,3.3962,6650
44,25,Tokyo_Small,eval_stress_shock,IPPO,3600,6,183,166,0.9071,1.0000,0.0000,477.9879,477.9879,0.2709,4.1566,237.0305,243.9006,993.0581,0.8379,27.9039,25.2283,778.5887,41.4835,40.7760,6795.9927,0,0,0.0000,0.0000,0.0000,0.0000,0,0.9071,0.0929,4.1689,513.2000,shock_burst,0.2498,0.4479,1.2249,0.0000,1.0000,0.0000,38.4189,24,440.9436,0.4861,0.8061,6,0,164847.6406,4.2459,0.0000,4.2459,0.8580,0.4550,0.0000,2.8303,74497.2344,59,1.0294,35024.9688,3.3607,7462
44,26,Tokyo_Small,eval_stress_buildup,IPPO,3600,6,224,191,0.8527,1.0000,0.0000,551.7016,275.8508,0.3454,4.4615,237.9677,308.8839,1054.9108,0.8866,29.0975,26.2781,764.4222,34.1191,69.0446,11507.4404,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8527,0.1473,4.4415,883.7547,building_up,0.2911,0.5183,1.3037,0.0000,1.0000,0.0000,26.9856,28,766.7172,0.3646,0.7477,7,0,201487.9531,4.0312,0.0000,4.0312,0.7940,0.4459,0.0000,4.5676,182692.3125,142,1.0000,62086.0039,3.1652,15466
44,27,Tokyo_Small,eval_stress_buildup,IPPO,3600,6,222,204,0.9189,1.0000,0.0000,548.3627,548.3627,0.3007,4.4511,237.0933,310.5751,958.6115,0.8086,28.8960,25.2226,751.9205,24.8067,81.4730,13578.8291,0,0,0.0000,0.0000,0.0000,0.0000,0,0.9189,0.0811,4.3932,883.7547,building_up,0.2679,0.5154,1.2065,0.0000,1.0000,0.0000,45.3710,28,768.8436,0.3659,0.7998,10,1,195556.7344,4.2928,0.0000,4.2928,0.8761,0.4564,0.0000,5.1870,142401.6250,118,1.2019,73447.0234,3.4595,18087
44,28,Tokyo_Small,eval_over_fleet,IPPO,3600,6,44,39,0.8864,1.0000,0.0000,564.2564,112.8513,0.9053,4.6673,288.2564,267.2619,1216.9799,0.8444,26.8000,23.2812,914.8398,345.0008,105.6136,17602.2734,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8864,0.1136,4.7460,1125.4863,wave,0.2767,0.5753,1.1947,0.0000,1.0000,0.0000,44.8604,28,934.8047,0.3606,0.7478,3,0,47462.2148,4.1136,0.0000,4.1136,0.9325,0.6063,0.0000,4.4926,31469.2969,25,2.1448,71912.0938,3.4318,4647
44,29,Tokyo_Small,eval_over_fleet,IPPO,3600,6,56,52,0.9286,1.0000,0.0000,451.3654,90.2731,0.9989,4.6647,241.3654,211.0909,1061.7112,0.8798,28.2711,23.8219,791.4982,336.5012,75.1964,12532.7383,0,0,0.0000,0.0000,0.0000,0.0000,0,0.9286,0.0714,4.6758,1125.4863,wave,0.2868,0.5883,1.2157,0.0000,1.0000,0.0000,29.0231,28,935.9944,0.3574,0.9074,4,0,55208.9805,4.0714,0.0000,4.0714,0.9287,0.4517,0.0000,13.8526,173592.6875,52,3.8042,52204.1602,3.5893,4211
44,30,Tokyo_Small,eval_normal_wave,Hybrid,3600,6,81,76,0.9383,1.0000,0.0000,505.1711,0.0000,0.0961,4.6573,260.6081,240.1053,1113.1494,0.8543,29.0533,26.5659,830.9788,249.0288,47.2469,7874.4858,0,0,-0.0349,0.0000,0.0000,0.0000,336,0.9383,0.0617,4.7124,1125.4863,wave,0.3295,0.6648,1.2356,0.0000,1.0000,0.0000,37.9782,28,937.9586,0.3597,0.8153,5,0,84599.3516,4.1481,0.0000,4.1481,0.9444,0.4939,0.0000,4.3874,54009.9453,53,1.0000,31346.4316,3.5062,3827
44,31,Tokyo_Small,eval_normal_wave,Hybrid,3600,6,79,74,0.9367,1.0000,0.0000,490.7567,0.0000,0.1648,4.6534,228.3425,261.9868,985.8162,0.8635,27.5240,24.8454,722.9757,270.2626,58.4304,9738.3965,0,0,-0.0288,0.0000,0.0000,0.0000,330,0.9367,0.0633,4.6870,1125.4863,wave,0.3033,0.5895,1.2479,0.0000,1.0000,0.0000,31.1792,28,937.9364,0.3686,0.8616,4,0,72950.3984,4.1772,0.0000,4.1772,0.9641,0.4759,0.0000,4.9953,70825.1875,69,1.0284,38510.0742,3.5696,4616
44,32,Tokyo_Small,eval_normal_ramp,Hybrid,3600,6,99,85,0.8586,1.0000,0.0000,460.2588,230.1294,0.3979,4.3255,246.7765,227.3511,1128.1381,0.9143,28.4555,26.6666,833.8855,246.1933,58.4242,9737.3740,0,0,-0.0321,0.0000,0.0000,0.0000,422,0.8586,0.1414,4.3158,618.6302,ramp_up_down,0.2663,0.4924,1.3009,0.0000,1.0000,0.0000,21.1489,24,550.2117,0.3063,0.8339,4,0,95891.7422,4.2626,0.0000,4.2626,0.8821,0.5397,0.0000,4.9287,90662.4688,38,1.2795,48447.5469,3.6566,5784
