seed,source,method,city,scenario,episode,n_agents,total_steps,tasks_appeared,tasks_completed,throughput_rate,accept_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,mean_extra_steps_per_task,peak_load,congestion_variance,mean_bpr_along_route,n_traversals_in_jam,route_congestion_exposure,total_fleet_distance_m,agent_completed_gini,agent_completed_std,n_ghost_active_mean,mean_congestion_at_decision,wallclock_ms,compute_time_per_task_ms,compute_time_per_decision_us,capacity_violations,pairing_violations
43,HAPC,HybridAdaptivePredictive,Kyoto_Small,stress_shock,0,5,3600,158,50,0.316456,1,1156.34,231.268,0.981444,4.12786,381.94,1427.5,960.302,0,0,24,0.259375,1,0,0,67602.1,0.152,0.282843,288,0,409299,2590.46,2.54703e+06,0,0
43,HAPC,HybridAdaptivePredictive,Kyoto_Small,stress_shock,1,5,3600,144,40,0.277778,1,1192.12,238.425,0.9675,4.14165,406.475,1120.35,893.187,0,0,24,0.258867,1,0,0,54873.1,0.19,0.362284,288,0,289654,2011.44,1.96209e+06,0,0
43,HAPC,HybridAdaptivePredictive,Kyoto_Small,stress_buildup,0,4,3600,230,42,0.182609,1,1247.9,311.976,0.98375,4.46922,503.643,1157.55,849.658,0,0,28,0.152156,1,0,0,40971.1,0.22619,0.417855,495.862,0,393106,1709.13,1.67068e+06,0,0
43,HAPC,HybridAdaptivePredictive,Kyoto_Small,stress_buildup,1,4,3600,236,42,0.177966,1,1277.19,319.298,0.990208,4.4603,357.095,1453.45,782.048,0,0,24,0.170368,1,0,0,48010.5,0.0833333,0.157935,495.862,0,472611,2002.56,1.9644e+06,0,0
43,HAPC,HybridAdaptivePredictive,Kyoto_Small,over_fleet,0,60,3600,57,48,0.842105,1,422.875,7.04792,0.129102,4.61676,290.792,215.854,1069.14,0,0,24,0.161573,1,0,0,82646.9,0.244949,0.563656,631.469,0,287031,5035.53,4.91437e+06,0,0
43,HAPC,HybridAdaptivePredictive,Kyoto_Small,over_fleet,1,60,3600,48,42,0.875,1,537.524,8.95873,0.130972,4.63369,314.214,276.69,1024.84,0,0,24,0.139569,1,0,0,72555.2,0.186147,0.589015,631.469,0,297034,6188.06,6.06891e+06,0,0
43,HAPC,HybridAdaptivePredictive,LosAngeles_Small,normal_wave,0,6,3600,100,24,0.24,1,1514.21,252.368,0.973333,4.6405,577.458,1354.33,1131.11,0,0,28,0.150529,1,0,0,63914.6,0.180556,0.322749,944.367,0,505039,4934.58,4.77455e+06,0,0
43,HAPC,HybridAdaptivePredictive,LosAngeles_Small,normal_wave,1,6,3600,107,19,0.17757,1,1091.53,181.921,0.924444,4.65218,439.579,1605.37,832.154,0,0,28,0.136031,1,0,0,46191.5,0.342105,0.616037,944.367,0,438959,4102.34,3.95929e+06,0,0
43,HAPC,HybridAdaptivePredictive,LosAngeles_Small,normal_ramp,0,6,3600,99,34,0.343434,1,898.118,149.686,0.871759,4.32206,343.294,708.676,837.839,0,0,24,0.0969095,1,0,0,64483.6,0.196078,0.348005,519.094,0,614184,6203.79,6.04699e+06,0,0
43,HAPC,HybridAdaptivePredictive,LosAngeles_Small,normal_ramp,1,6,3600,119,37,0.310924,1,960.676,160.113,0.890324,4.31742,439,1022.38,939.236,0,0,24,0.0976184,1,0,0,76138.9,0.184685,0.342935,519.094,0,766048,6437.31,6.29165e+06,0,0
43,HAPC,HybridAdaptivePredictive,LosAngeles_Small,stress_shock,0,5,3600,191,56,0.293194,1,1107.04,221.407,0.962389,4.18922,406.536,1023.38,875.899,0,0,28,0.225629,1,0,0,67598.7,0.128571,0.248721,430,0,1108587,5804.07,5.72862e+06,0,0
43,HAPC,HybridAdaptivePredictive,LosAngeles_Small,stress_shock,1,5,3600,156,51,0.326923,1,1080.08,216.016,0.973667,4.18376,246.863,1464.82,755.923,0,0,24,0.225051,1,0,0,61797.5,0.227451,0.435806,430,0,864661,5542.65,5.46314e+06,0,0
43,HAPC,HybridAdaptivePredictive,LosAngeles_Small,stress_buildup,0,4,3600,234,52,0.222222,1,1097.9,274.476,0.977917,4.4877,338.904,1271.62,682.488,0,0,28,0.129529,1,0,0,52955.5,0.173077,0.312463,741.544,0,894411,3822.23,3.7581e+06,0,0
43,HAPC,HybridAdaptivePredictive,LosAngeles_Small,stress_buildup,1,4,3600,198,46,0.232323,1,1276.61,319.152,0.974097,4.49839,359.5,1020.7,772.049,0,0,24,0.126499,1,0,0,42742.3,0.228261,0.414756,741.544,0,800791,4044.35,3.97973e+06,0,0
43,HAPC,HybridAdaptivePredictive,LosAngeles_Small,over_fleet,0,60,3600,53,45,0.849057,1,587.889,9.79815,0.139819,4.64262,378.689,295.689,1121.55,0,0,28,0.142387,1,0,0,80711.6,0.299588,0.69282,944.367,0,749000,14131.9,1.39225e+07,0,0
43,HAPC,HybridAdaptivePredictive,LosAngeles_Small,over_fleet,1,60,3600,54,47,0.87037,1,450.34,7.50567,0.131579,4.6441,295.851,195.468,957.152,0,0,28,0.136419,1,0,0,75338,0.21742,0.449838,944.367,0,626502,11601.7,1.14059e+07,0,0
43,HAPC,HybridAdaptivePredictive,NewYork_Small,normal_wave,0,6,3600,130,31,0.238462,1,1187.52,197.919,0.93625,4.64948,415.581,1475.39,702.012,0,0,28,0.142808,1,0,0,61100.6,0.284946,0.504919,1191.7,0,823413,6155.6,5.98014e+06,0,0
43,HAPC,HybridAdaptivePredictive,NewYork_Small,normal_wave,1,6,3600,99,25,0.252525,1,1135.32,189.22,0.879722,4.65583,261.64,1018.4,756.217,0,0,28,0.134837,1,0,0,54294.7,0.433333,0.812896,1191.7,0,554054,5596.4,5.41466e+06,0,0
43,HAPC,HybridAdaptivePredictive,NewYork_Small,normal_ramp,0,6,3600,102,31,0.303922,1,937.484,156.247,0.938148,4.32094,285.065,1017.71,746.195,0,0,28,0.098242,1,0,0,75294.2,0.231183,0.409309,655.015,0,668905,6557.79,6.35732e+06,0,0
43,HAPC,HybridAdaptivePredictive,NewYork_Small,normal_ramp,1,6,3600,99,35,0.353535,1,849.514,141.586,0.904769,4.32841,388.771,682.371,836.771,0,0,24,0.100072,1,0,0,56217.3,0.171429,0.325764,655.015,0,582696,5885.71,5.70035e+06,0,0
43,HAPC,HybridAdaptivePredictive,NewYork_Small,stress_shock,0,5,3600,135,53,0.392593,1,1131.21,226.242,0.950278,4.22376,243.755,1222.98,661.917,0,0,24,0.196372,1,0,0,61375.6,0.158491,0.295932,543.2,0,865553,6411.43,6.30898e+06,0,0
43,HAPC,HybridAdaptivePredictive,NewYork_Small,stress_shock,1,5,3600,165,47,0.284848,1,1131.72,226.345,0.972444,4.21102,374.617,977,734.123,0,0,24,0.211911,1,0,0,54207.3,0.314894,0.615184,543.2,0,843639,5112.9,5.01188e+06,0,0
43,HAPC,HybridAdaptivePredictive,NewYork_Small,stress_buildup,0,4,3600,192,42,0.21875,1,1229.17,307.292,0.981111,4.49267,494.81,1112.5,961.454,0,0,24,0.129997,1,0,0,51772.6,0.107143,0.207567,935.74,0,825880,4301.4,4.21708e+06,0,0
43,HAPC,HybridAdaptivePredictive,NewYork_Small,stress_buildup,1,4,3600,248,29,0.116935,1,996.862,249.216,0.983819,4.49452,267.034,1289.52,718.757,0,0,24,0.128221,1,0,0,42476.5,0.0775862,0.150307,935.74,0,965977,3895.02,3.81572e+06,0,0
43,HAPC,HybridAdaptivePredictive,NewYork_Small,over_fleet,0,60,3600,49,43,0.877551,1,457.116,7.6186,0.104111,4.65531,284.628,201.465,903.585,0,0,36,0.135579,1,0,0,65113.1,0.238974,0.549349,1191.7,0,705547,14398.7,1.41561e+07,0,0
43,HAPC,HybridAdaptivePredictive,NewYork_Small,over_fleet,1,60,3600,54,39,0.722222,1,506.538,8.44231,0.129231,4.64431,360.667,213.513,1091.07,0,0,24,0.14903,1,0,0,73282.3,0.163772,0.402164,1191.7,0,646135,11965.3,1.17297e+07,0,0
43,HAPC,HybridAdaptivePredictive,Paris_Small,normal_wave,0,6,3600,107,31,0.28972,1,1041.97,173.661,0.981806,4.659,424.613,906.258,763.588,0,0,28,0.136967,1,0,0,54706.9,0.306452,0.574338,1812.08,0,1370097,12480.9,1.21431e+07,0,0
43,HAPC,HybridAdaptivePredictive,Paris_Small,normal_wave,1,6,3600,93,29,0.311828,1,1214.34,202.391,0.918009,4.65933,551.276,1120.76,772.643,0,0,28,0.134765,1,0,0,50451.9,0.155172,0.278009,1812.08,0,1206206,12969.8,1.26366e+07,0,0
43,HAPC,HybridAdaptivePredictive,Paris_Small,normal_ramp,0,6,3600,92,41,0.445652,1,979.073,163.179,0.919074,4.3404,336.366,786.024,759.707,0,0,28,0.0901421,1,0,0,71985.6,0.142276,0.259272,995.954,0,1349045,14663.4,1.43083e+07,0,0
43,HAPC,HybridAdaptivePredictive,Paris_Small,normal_ramp,1,6,3600,95,45,0.473684,1,1029.62,171.604,0.93162,4.33286,371.2,941.244,790.437,0,0,24,0.0946684,1,0,0,73646.1,0.218519,0.398144,995.954,0,1604077,16884.8,1.65088e+07,0,0
43,HAPC,HybridAdaptivePredictive,Paris_Small,stress_shock,0,5,3600,144,58,0.402778,1,1340.59,268.117,0.981944,4.24074,493.759,1086.64,1095.2,0,0,24,0.192569,1,0,0,65933,0.124138,0.22214,825.8,0,2009746,13956.5,1.37421e+07,0,0
43,HAPC,HybridAdaptivePredictive,Paris_Small,stress_shock,1,5,3600,137,39,0.284672,1,986.308,197.262,0.960667,4.24754,460.615,699.436,787.369,0,0,28,0.193375,1,0,0,54739.5,0.287179,0.521718,825.8,0,1471538,10741,1.0481e+07,0,0
43,HAPC,HybridAdaptivePredictive,Paris_Small,stress_buildup,0,4,3600,216,56,0.259259,1,1258.73,314.683,0.970208,4.50689,321.571,1242.21,731.813,0,0,28,0.118359,1,0,0,46786.4,0.214286,0.410326,1422.85,0,2670445,12363.1,1.21663e+07,0,0
43,HAPC,HybridAdaptivePredictive,Paris_Small,stress_buildup,1,4,3600,222,33,0.148649,1,1427.58,356.894,0.989861,4.50016,322.636,1927.91,750.399,0,0,28,0.124249,1,0,0,44117.2,0.159091,0.289072,1422.85,0,3483789,15692.6,1.54721e+07,0,0
43,HAPC,HybridAdaptivePredictive,Paris_Small,over_fleet,0,60,3600,59,51,0.864407,1,651.608,10.8601,0.161519,4.65246,364.373,305.882,1030.96,0,0,32,0.133363,1,0,0,79963.8,0.301075,0.682623,1812.08,0,2076774,35199.2,3.46134e+07,0,0
43,HAPC,HybridAdaptivePredictive,Paris_Small,over_fleet,1,60,3600,46,42,0.913043,1,421.429,7.02381,0.100431,4.66408,287.119,164.595,869.966,0,0,28,0.125331,1,0,0,59887.5,0.220033,0.465353,1812.08,0,1238835,26930.8,2.64271e+07,0,0
44,RL,MAPPO,Tokyo_Small,normal_wave,0,6,3600,81,45,0.5556,1.0000,826.1111,413.0555,0.3480,4.6588,277.8000,583.0526,1145.6381,0.8248,48.6724,28,0.3600,8.5908,44,0.8220,51553.7109,0.4339,0.7845,1125.4863,4.7158,49487,610.9506,101825.1016,0,0
44,RL,MAPPO,Tokyo_Small,normal_wave,1,6,3600,79,64,0.8101,1.0000,634.0625,211.3542,0.6131,4.6539,238.6379,444.4000,1043.2441,0.8743,29.9891,28,0.3690,4.7488,39,0.8381,66767.6250,0.3406,0.6047,1125.4863,4.6868,27414,347.0127,57835.4414,0,0
44,RL,MAPPO,Tokyo_Small,normal_ramp,0,6,3600,99,68,0.6869,1.0000,699.9412,349.9706,0.4425,4.3282,222.6393,480.1035,1054.3131,0.9471,11.7767,24,0.3061,2.6406,31,0.8810,71693.2891,0.2975,0.5320,618.6302,4.3160,45599,460.5959,76765.9922,0,0
44,RL,MAPPO,Tokyo_Small,normal_ramp,1,6,3600,114,81,0.7105,1.0000,660.1235,660.1235,0.2650,4.3266,225.5000,451.3889,1020.0157,0.9047,21.4969,28,0.3002,3.3245,34,0.8862,82621.2734,0.3111,0.5571,618.6302,4.3501,33504,293.8947,48982.4570,0,0
44,RL,MAPPO,Tokyo_Small,stress_shock,0,6,3600,159,131,0.8239,1.0000,721.4199,360.7099,0.4456,4.1767,270.3964,477.5340,1047.3298,0.7747,60.9304,24,0.4767,3.3141,49,0.8704,137200.2031,0.3866,0.7057,513.2000,4.1270,38845,244.3082,40718.0312,0,0
44,RL,MAPPO,Tokyo_Small,stress_shock,1,6,3600,183,137,0.7486,1.0000,652.1971,326.0985,0.4414,4.1703,232.4758,430.2881,1003.0333,0.8629,31.8691,24,0.4775,2.5633,36,0.7795,137415.5625,0.2763,0.4920,513.2000,4.1805,56505,308.7705,51461.7500,0,2
44,RL,MAPPO,Tokyo_Small,stress_buildup,0,6,3600,224,168,0.7500,1.0000,617.0179,617.0179,0.3313,4.4663,233.8067,376.9392,1032.5916,0.8833,27.2884,28,0.3590,4.1903,119,0.8537,173475.3750,0.3394,0.6146,883.7547,4.4466,46989,209.7723,34962.0547,0,2
44,RL,MAPPO,Tokyo_Small,stress_buildup,1,6,3600,222,199,0.8964,1.0000,629.0754,629.0754,0.2638,4.4553,229.0278,413.2161,915.3159,0.7993,45.9646,28,0.3577,5.3914,124,0.9235,182147.8750,0.3335,0.5897,883.7547,4.3992,43569,196.2568,32709.4590,0,2
44,RL,MAPPO,Tokyo_Small,over_fleet,0,6,3600,44,35,0.7955,1.0000,478.3143,119.5786,0.8071,4.6677,262.3429,278.6154,1179.8658,0.8995,26.3697,28,0.3597,7.6565,33,0.8475,41295.3047,0.2230,0.4957,1125.4863,4.7454,39487,897.4318,149571.9688,0,0
44,RL,MAPPO,Tokyo_Small,over_fleet,1,6,3600,56,52,0.9286,1.0000,489.5385,97.9077,0.9857,4.6629,266.8600,206.2400,1107.5819,0.8301,45.3436,28,0.3633,4.1980,35,0.9057,57594.2578,0.2906,0.6000,1125.4863,4.6746,40015,714.5536,119092.2656,0,0
44,RL,FaithfulMAPPER,Tokyo_Small,normal_wave,0,6,3600,81,74,0.9136,1.0000,502.9460,0.0000,0.1203,4.6565,248.8219,242.7143,1109.2917,0.8916,26.9636,28,0.3601,5.0988,63,0.8139,82087.5938,0.3121,0.6142,1125.4863,4.7132,6419,79.2469,13207.8193,0,0
44,RL,FaithfulMAPPER,Tokyo_Small,normal_wave,1,6,3600,79,70,0.8861,1.0000,441.7143,0.0000,0.1044,4.6566,217.9000,234.4133,1009.7815,0.9268,15.9437,28,0.3626,6.0973,72,0.8970,70684.7031,0.3121,0.6227,1125.4863,4.6881,5722,72.4304,12071.7295,0,0
44,RL,FaithfulMAPPER,Tokyo_Small,normal_ramp,0,6,3600,99,83,0.8384,1.0000,524.6385,524.6385,0.2241,4.3258,248.0610,293.7849,1146.4601,0.9243,18.7690,24,0.3056,5.4665,38,0.7971,95156.1875,0.2543,0.4798,618.6302,4.3134,7130,72.0202,12003.3672,0,0
44,RL,FaithfulMAPPER,Tokyo_Small,normal_ramp,1,6,3600,114,100,0.8772,1.0000,451.5700,451.5700,0.1672,4.3239,245.0825,222.6768,1054.8401,0.8608,34.1145,28,0.3019,4.3560,61,0.8468,105484.0078,0.2571,0.4790,618.6302,4.3466,6764,59.3333,9888.8887,0,0
44,RL,FaithfulMAPPER,Tokyo_Small,stress_shock,0,6,3600,159,151,0.9497,1.0000,558.5695,279.2848,0.3674,4.1650,259.7286,298.1567,1066.5063,0.8212,46.4273,24,0.4841,2.9786,41,0.7951,161042.4531,0.2739,0.4892,513.2000,4.1161,8949,56.2830,9380.5029,0,0
44,RL,FaithfulMAPPER,Tokyo_Small,stress_shock,1,6,3600,183,166,0.9071,1.0000,469.0844,469.0844,0.3025,4.1593,229.2147,235.2486,985.9246,0.8603,32.0298,24,0.4850,3.4363,52,0.8222,163663.4844,0.3106,0.5584,513.2000,4.1705,8554,46.7432,7790.5283,0,0
44,RL,FaithfulMAPPER,Tokyo_Small,stress_buildup,0,6,3600,224,194,0.8661,1.0000,528.4536,528.4536,0.3032,4.4635,229.6543,295.0808,1043.2621,0.9086,21.0018,28,0.3634,4.0241,153,0.7699,202392.8438,0.2932,0.5246,883.7547,4.4443,23238,103.7411,17290.1777,0,0
44,RL,FaithfulMAPPER,Tokyo_Small,stress_buildup,1,6,3600,222,194,0.8739,1.0000,535.7629,535.7629,0.2237,4.4537,246.2350,291.7853,998.2814,0.8108,46.5787,28,0.3652,3.9838,109,0.8094,193666.6094,0.2602,0.4673,883.7547,4.3959,12238,55.1261,9187.6875,0,1
44,RL,FaithfulMAPPER,Tokyo_Small,over_fleet,0,6,3600,44,40,0.9091,1.0000,521.5250,130.3813,0.7885,4.6703,264.5641,250.0952,1248.4154,0.9438,14.8810,28,0.3529,5.4207,33,0.8329,49936.6172,0.1720,0.4500,1125.4863,4.7458,6063,137.7955,22965.9082,0,0
44,RL,FaithfulMAPPER,Tokyo_Small,over_fleet,1,6,3600,56,51,0.9107,1.0000,485.6274,97.1255,0.9575,4.6646,262.2041,203.5000,1108.4529,0.8455,40.5135,28,0.3577,6.7055,53,0.9043,56531.0938,0.2431,0.5630,1125.4863,4.6753,8348,149.0714,24845.2383,0,0
44,RL,IPPO,Tokyo_Small,normal_wave,0,6,3600,81,75,0.9259,1.0000,470.1733,0.0000,0.0937,4.6561,250.1644,231.7662,1056.6715,0.8448,38.8301,28,0.3629,4.8643,73,0.8196,79250.3594,0.3551,0.7342,1125.4863,4.7135,4743,58.5556,9759.2588,0,0
44,RL,IPPO,Tokyo_Small,normal_wave,1,6,3600,79,69,0.8734,1.0000,459.0724,0.0000,0.1075,4.6535,221.0290,248.0946,1001.7611,0.9065,20.6768,28,0.3715,6.1655,67,0.8935,69121.5156,0.2867,0.5313,1125.4863,4.6869,3766,47.6709,7945.1475,0,0
44,RL,IPPO,Tokyo_Small,normal_ramp,0,6,3600,99,91,0.9192,1.0000,465.8022,465.8022,0.2693,4.3256,247.2955,222.0435,1119.1665,0.9051,23.4622,24,0.3068,4.3287,33,0.8054,101844.1484,0.2793,0.5207,618.6302,4.3145,6678,67.4545,11242.4238,0,0
44,RL,IPPO,Tokyo_Small,normal_ramp,1,6,3600,114,95,0.8333,1.0000,465.4211,465.4211,0.2689,4.3226,239.5745,242.4902,1080.1752,0.9017,23.5394,28,0.3027,3.3051,55,0.8360,102616.6406,0.2620,0.4884,618.6302,4.3451,5837,51.2018,8533.6260,0,0
44,RL,IPPO,Tokyo_Small,stress_shock,0,6,3600,159,147,0.9245,1.0000,515.4490,515.4490,0.2719,4.1664,251.8345,259.3791,1102.5492,0.8756,31.3246,24,0.4838,2.5210,50,0.7989,162074.7344,0.2713,0.4889,513.2000,4.1255,6650,41.8239,6970.6499,0,0
44,RL,IPPO,Tokyo_Small,stress_shock,1,6,3600,183,166,0.9071,1.0000,477.9879,477.9879,0.2709,4.1566,237.0305,243.9006,993.0581,0.8379,38.4189,24,0.4861,2.8303,59,0.8061,164847.6406,0.2498,0.4479,513.2000,4.1689,7462,40.7760,6795.9927,0,0
44,RL,IPPO,Tokyo_Small,stress_buildup,0,6,3600,224,191,0.8527,1.0000,551.7016,275.8508,0.3454,4.4615,237.9677,308.8839,1054.9108,0.8866,26.9856,28,0.3646,4.5676,142,0.7477,201487.9531,0.2911,0.5183,883.7547,4.4415,15466,69.0446,11507.4404,0,0
44,RL,IPPO,Tokyo_Small,stress_buildup,1,6,3600,222,204,0.9189,1.0000,548.3627,548.3627,0.3007,4.4511,237.0933,310.5751,958.6115,0.8086,45.3710,28,0.3659,5.1870,118,0.7998,195556.7344,0.2679,0.5154,883.7547,4.3932,18087,81.4730,13578.8291,0,0
44,RL,IPPO,Tokyo_Small,over_fleet,0,6,3600,44,39,0.8864,1.0000,564.2564,112.8513,0.9053,4.6673,288.2564,267.2619,1216.9799,0.8444,44.8604,28,0.3606,4.4926,25,0.7478,47462.2148,0.2767,0.5753,1125.4863,4.7460,4647,105.6136,17602.2734,0,0
44,RL,IPPO,Tokyo_Small,over_fleet,1,6,3600,56,52,0.9286,1.0000,451.3654,90.2731,0.9989,4.6647,241.3654,211.0909,1061.7112,0.8798,29.0231,28,0.3574,13.8526,52,0.9074,55208.9805,0.2868,0.5883,1125.4863,4.6758,4211,75.1964,12532.7383,0,0
44,RL,Hybrid,Tokyo_Small,normal_wave,0,6,3600,81,76,0.9383,1.0000,505.1711,0.0000,0.0961,4.6573,260.6081,240.1053,1113.1494,0.8543,37.9782,28,0.3597,4.3874,53,0.8153,84599.3516,0.3295,0.6648,1125.4863,4.7124,3827,47.2469,7874.4858,0,0
44,RL,Hybrid,Tokyo_Small,normal_wave,1,6,3600,79,74,0.9367,1.0000,490.7567,0.0000,0.1648,4.6534,228.3425,261.9868,985.8162,0.8635,31.1792,28,0.3686,4.9953,69,0.8616,72950.3984,0.3033,0.5895,1125.4863,4.6870,4616,58.4304,9738.3965,0,0
44,RL,Hybrid,Tokyo_Small,normal_ramp,0,6,3600,99,85,0.8586,1.0000,460.2588,230.1294,0.3979,4.3255,246.7765,227.3511,1128.1381,0.9143,21.1489,24,0.3063,4.9287,38,0.8339,95891.7422,0.2663,0.4924,618.6302,4.3158,5784,58.4242,9737.3740,0,0
44,RL,Hybrid,Tokyo_Small,normal_ramp,1,6,3600,114,101,0.8860,1.0000,462.3663,462.3663,0.2616,4.3229,244.2245,224.5849,1091.7347,0.8940,25.8775,28,0.3011,3.8809,66,0.8355,110265.2031,0.3642,0.6803,618.6302,4.3456,7630,66.9298,11154.9707,0,0
44,RL,Hybrid,Tokyo_Small,stress_shock,0,6,3600,159,144,0.9057,1.0000,496.9445,248.4722,0.3991,4.1675,234.4236,279.3961,1089.1202,0.9292,16.5996,24,0.4857,2.7644,53,0.7961,156833.3125,0.3293,0.5875,513.2000,4.1193,7204,45.3082,7551.3628,0,0
44,RL,Hybrid,Tokyo_Small,stress_shock,1,6,3600,183,165,0.9016,1.0000,496.8485,496.8485,0.2975,4.1533,239.0788,260.7514,977.3679,0.8176,43.6052,24,0.4878,3.4424,55,0.7790,161265.6875,0.2243,0.4061,513.2000,4.1661,9432,51.5410,8590.1641,0,0
44,RL,Hybrid,Tokyo_Small,stress_buildup,0,6,3600,224,190,0.8482,1.0000,513.3000,256.6500,0.3671,4.4633,227.1005,287.7789,1028.5448,0.9058,21.3916,28,0.3644,4.5957,155,0.7366,195423.5156,0.2870,0.5110,883.7547,4.4435,9497,42.3973,7066.2202,0,0
44,RL,Hybrid,Tokyo_Small,stress_buildup,1,6,3600,222,203,0.9144,1.0000,529.7931,529.7931,0.2088,4.4525,242.7525,287.0887,955.2283,0.7870,51.7068,28,0.3652,4.5431,130,0.7905,193911.3594,0.2623,0.4772,883.7547,4.3948,11987,53.9955,8999.2490,0,0
44,RL,Hybrid,Tokyo_Small,over_fleet,0,6,3600,44,37,0.8409,1.0000,529.7838,105.9568,0.9343,4.6671,260.7567,282.8372,1182.5408,0.9070,24.2486,28,0.3616,5.3509,49,0.7841,43754.0078,0.2843,0.5669,1125.4863,4.7451,3806,86.5000,14416.6670,0,0
44,RL,Hybrid,Tokyo_Small,over_fleet,1,6,3600,56,50,0.8929,1.0000,462.8400,77.1400,1.0079,4.6631,236.8000,233.1429,1056.2737,0.8921,25.5453,28,0.3615,15.8552,52,0.9018,52813.6875,0.3300,0.7642,1125.4863,4.6746,4247,75.8393,12639.8809,0,0
44,TP,TokenPassing,Tokyo_Small,normal_wave,0,6,3600,81,41,0.5062,1.0000,982.4878,245.6219,0.7809,4.6617,375.4688,669.6522,1258.3500,0.6703,123.7988,28,0.3600,5.9875,23,0.8744,51592.3477,0.2742,0.5171,1125.4863,4.7187,69186,854.1481,142358.0312,0,0
44,TP,TokenPassing,Tokyo_Small,normal_wave,1,6,3600,79,37,0.4684,1.0000,863.0811,215.7703,0.7842,4.6603,171.8788,713.5455,1013.1605,1.0000,0.0000,28,0.3640,4.1694,21,0.8651,37486.9414,0.2143,0.3886,1125.4863,4.6919,68901,872.1646,145360.7656,0,0
44,TP,TokenPassing,Tokyo_Small,normal_ramp,0,6,3600,99,42,0.4242,1.0000,959.0238,239.7560,0.8062,4.3397,268.5526,789.7941,916.3841,0.6825,85.2758,24,0.3003,3.8241,18,0.9484,38488.1328,0.2143,0.3886,618.6302,4.3260,130658,1319.7778,219962.9688,0,0
44,TP,TokenPassing,Tokyo_Small,normal_ramp,1,6,3600,114,45,0.3947,1.0000,842.2000,210.5500,0.7933,4.3403,247.2703,685.4194,1084.2112,0.8769,30.4280,28,0.2975,3.3261,25,0.8522,48789.5039,0.2207,0.4018,618.6302,4.3635,164628,1444.1052,240684.2031,0,1
44,TP,TokenPassing,Tokyo_Small,stress_shock,0,6,3600,159,28,0.1761,1.0000,1153.0000,384.3333,0.6451,4.2624,327.4167,847.3182,1018.7194,0.6223,123.6728,24,0.4271,2.5996,14,0.8761,28524.1445,0.2435,0.4476,513.2000,4.2254,89570,563.3333,93888.8906,0,0
44,TP,TokenPassing,Tokyo_Small,stress_shock,1,6,3600,183,34,0.1858,1.0000,830.3235,276.7745,0.6430,4.2610,155.6250,689.4375,717.8478,0.9225,12.0554,24,0.4269,3.0816,8,0.9503,24406.8262,0.1733,0.3496,513.2000,4.2730,104598,571.5738,95262.2969,0,1
44,TP,TokenPassing,Tokyo_Small,stress_buildup,0,6,3600,224,37,0.1652,1.0000,840.5676,420.2838,0.4997,4.5097,145.5161,710.3333,938.8630,1.0000,0.0000,28,0.3379,4.0244,20,1.0486,34737.9336,0.3561,0.6492,883.7547,4.4897,142783,637.4241,106237.3594,0,0
44,TP,TokenPassing,Tokyo_Small,stress_buildup,1,6,3600,222,47,0.2117,1.0000,731.7021,243.9007,0.5013,4.5025,122.2308,641.7027,961.7480,1.0000,0.0000,28,0.3367,6.1700,23,1.2616,45202.1562,0.2159,0.3910,883.7547,4.4495,162025,729.8423,121640.3828,0,0
44,TP,TokenPassing,Tokyo_Small,over_fleet,0,6,3600,44,42,0.9545,1.0000,418.1667,83.6333,0.8481,4.6709,275.2857,144.4773,1191.2374,0.8655,37.0382,28,0.3524,7.3649,34,0.9248,50031.9727,0.2628,0.5051,1125.4863,4.7452,4885,111.0227,18503.7871,0,0
44,TP,TokenPassing,Tokyo_Small,over_fleet,1,6,3600,56,54,0.9643,1.0000,376.2778,75.2556,0.9742,4.6658,241.3704,138.2321,1069.5278,0.8862,27.4648,28,0.3552,8.9033,37,0.9919,57754.5039,0.2255,0.4611,1125.4863,4.6764,7432,132.7143,22119.0469,0,0
44,RL,MAPPO,Kyoto_Small,normal_wave,0,6,3600,110,87,0.7909,1.0000,880.8391,293.6130,0.6344,4.6335,256.5278,605.8125,1045.8962,0.8154,47.3485,28,0.3810,4.6073,59,0.9339,90992.9766,0.3780,0.7170,631.4694,4.6761,29315,266.5000,44416.6680,0,0
44,RL,MAPPO,Kyoto_Small,normal_wave,1,6,3600,118,84,0.7119,1.0000,722.5833,180.6458,0.6746,4.6272,232.5325,482.0395,1055.9127,0.9082,21.3499,24,0.3886,5.7871,63,0.9252,88696.6641,0.2974,0.5237,631.4694,4.6803,40996,347.4237,57903.9531,0,0
44,RL,MAPPO,Kyoto_Small,normal_ramp,0,6,3600,99,82,0.8283,1.0000,615.3903,205.1301,0.5090,4.3142,234.6567,396.5818,992.2265,0.8457,36.2114,24,0.3029,4.2562,37,0.9223,81362.5781,0.3364,0.5912,347.1364,4.3852,17074,172.4646,28744.1074,0,0
44,RL,MAPPO,Kyoto_Small,normal_ramp,1,6,3600,104,78,0.7500,1.0000,680.3975,340.1987,0.3504,4.3077,250.0429,404.6154,1133.5364,0.9067,23.3356,28,0.3187,3.8163,40,0.8553,88415.8359,0.4167,0.7561,347.1364,4.3228,14431,138.7596,23126.6035,0,0
