seed,source,method,city,scenario,episode,n_agents,total_steps,tasks_appeared,tasks_completed,throughput_rate,accept_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,mean_extra_steps_per_task,peak_load,congestion_variance,mean_bpr_along_route,n_traversals_in_jam,route_congestion_exposure,total_fleet_distance_m,agent_completed_gini,agent_completed_std,n_ghost_active_mean,mean_congestion_at_decision,wallclock_ms,compute_time_per_task_ms,compute_time_per_decision_us,capacity_violations,pairing_violations
42,RL,MAPPO,Kyoto_Small,over_fleet,1,60,3600,56,44,0.7857,1.0,625.2045,69.4672,0.1633,4.6531,307.0909,343.6182,1089.4456,0.7095,89.2018,32,0.3699,2.8958,21,0.6154,47935.6016,0.3716,0.6983,631.4694,4.7508,6545,116.875,19479.166,0,0
42,RL,MAPPO,Kyoto_Small,stress_buildup,0,4,3600,220,158,0.7182,1.0,583.962,583.962,0.4931,4.4062,283.3228,333.2541,1024.3743,0.7231,78.4479,24,0.4095,2.7058,57,0.6536,161851.125,0.284,0.5369,495.8625,4.4066,7097,32.2591,5376.5151,0,0
42,RL,MAPPO,Kyoto_Small,stress_buildup,1,4,3600,214,160,0.7477,1.0,658.75,658.75,0.4838,4.4118,331.8734,350.9451,1114.6945,0.6718,108.9345,28,0.3974,2.7917,55,0.6044,178351.1094,0.2365,0.4312,495.8625,4.3927,6029,28.1729,4695.4829,0,0
42,RL,MAPPO,Kyoto_Small,stress_shock,0,5,3600,150,130,0.8667,1.0,541.5461,270.7731,0.4125,4.0844,280.3385,256.6667,1127.2756,0.8042,54.8833,28,0.5425,2.0096,20,0.3911,146545.8438,0.3366,0.6133,288.0,4.0419,3971,26.4733,4412.2222,0,0
42,RL,MAPPO,Kyoto_Small,stress_shock,1,5,3600,179,153,0.8547,1.0,516.3464,258.1732,0.4171,4.0563,253.6174,261.076,1023.84,0.8074,48.8495,24,0.5441,2.091,29,0.4782,156647.5156,0.3021,0.5529,288.0,4.0494,5910,33.0168,5502.7935,0,0
42,RL,MAPPO,LosAngeles_Small,normal_ramp,0,6,3600,98,73,0.7449,1.0,548.2877,548.2877,0.188,4.3309,319.6712,255.5222,1211.3394,0.7579,77.4034,28,0.301,3.9208,26,0.5104,88427.7734,0.3447,0.6701,519.0942,4.3709,5230,53.3673,8894.5576,0,0
42,RL,MAPPO,LosAngeles_Small,normal_ramp,1,6,3600,103,80,0.7767,1.0,605.1375,605.1375,0.2576,4.3168,347.975,261.5638,1277.9631,0.7345,92.3824,24,0.3137,2.0083,16,0.4042,102237.0469,0.2968,0.5687,519.0942,4.3089,4914,47.7087,7951.4565,0,0
42,RL,MAPPO,LosAngeles_Small,normal_wave,0,6,3600,106,82,0.7736,1.0,673.5488,673.5488,0.1953,4.6464,357.6585,340.3789,1154.7217,0.6457,126.7142,28,0.3694,3.0418,34,0.6805,94687.1797,0.2962,0.5556,944.3675,4.7255,5231,49.3491,8224.8428,0,0
42,RL,MAPPO,LosAngeles_Small,normal_wave,1,6,3600,99,74,0.7475,1.0,591.0,591.0,0.2804,4.6503,310.6757,287.3297,1138.4602,0.7329,82.9836,28,0.3701,3.4104,25,0.7291,84246.0547,0.4064,0.747,944.3675,4.7211,4047,40.8788,6813.1313,0,0
42,RL,MAPPO,LosAngeles_Small,over_fleet,0,60,3600,42,35,0.8333,1.0,590.0,118.0,0.0945,4.6643,307.6286,285.8421,1026.2943,0.6672,102.3697,28,0.358,2.7292,12,0.5595,35920.3008,0.2494,0.5657,944.3675,4.6839,5828,138.7619,23126.9844,0,0
42,RL,MAPPO,LosAngeles_Small,over_fleet,1,60,3600,55,49,0.8909,1.0,584.9184,73.1148,0.144,4.6569,336.4694,319.3077,1126.2672,0.6695,111.2159,28,0.3552,2.3629,20,0.6192,55187.0938,0.2368,0.5003,944.3675,4.6944,6312,114.7636,19127.2734,0,0
42,RL,MAPPO,LosAngeles_Small,stress_buildup,0,4,3600,230,180,0.7826,1.0,514.7167,514.7167,0.487,4.4525,234.565,290.535,849.5398,0.7244,64.657,24,0.3676,3.37,53,0.6555,152917.1562,0.2715,0.4907,741.5442,4.4526,12552,54.5739,9095.6523,0,0
42,RL,MAPPO,LosAngeles_Small,stress_buildup,1,4,3600,178,135,0.7584,1.0,547.4741,547.4741,0.4447,4.4636,271.2077,309.7655,1054.9252,0.7779,60.2227,24,0.3681,3.0645,46,0.6275,142414.9062,0.3518,0.6255,741.5442,4.4183,6789,38.1404,6356.7417,0,0
42,RL,MAPPO,LosAngeles_Small,stress_shock,0,5,3600,161,136,0.8447,1.0,539.647,269.8235,0.4138,4.1328,298.4485,246.649,1158.755,0.7765,66.6975,24,0.506,1.8089,24,0.4367,157590.6875,0.308,0.5549,430.0,4.1031,4162,25.8509,4308.4888,0,0
42,RL,MAPPO,LosAngeles_Small,stress_shock,1,5,3600,141,113,0.8014,1.0,456.3805,228.1903,0.4173,4.1677,225.2743,243.5154,923.5985,0.82,40.5546,24,0.4814,2.0435,17,0.4769,104366.6328,0.3251,0.5885,430.0,4.1542,5146,36.4965,6082.7422,0,0
42,RL,MAPPO,NewYork_Small,normal_ramp,0,6,3600,91,68,0.7473,1.0,484.8971,484.8971,0.1893,4.3409,279.1912,243.2195,1048.9656,0.7514,69.398,28,0.2952,2.6283,23,0.5448,71329.6562,0.3695,0.7034,655.0147,4.3792,14781,162.4286,27071.4277,0,0
42,RL,MAPPO,NewYork_Small,normal_ramp,1,6,3600,100,78,0.78,1.0,530.0385,265.0192,0.3676,4.3286,283.974,273.1477,1091.8722,0.769,65.5996,28,0.3045,2.1739,17,0.4762,85166.0312,0.3841,0.7041,655.0147,4.3656,14511,145.11,24185.0,0,0
42,RL,MAPPO,NewYork_Small,normal_wave,0,6,3600,109,85,0.7798,1.0,664.9529,0.0,0.1268,4.6481,402.6588,285.3776,1068.7449,0.5308,188.9098,24,0.3683,3.6166,41,0.767,90843.3125,0.3418,0.6423,1191.7008,4.6546,19969,183.2018,30533.6387,0,0
42,RL,MAPPO,NewYork_Small,normal_wave,1,6,3600,91,76,0.8352,1.0,562.4474,562.4474,0.1762,4.6532,294.8421,322.1905,950.3407,0.6446,104.774,24,0.3617,3.6439,36,0.7877,72225.8906,0.3533,0.6449,1191.7008,4.638,10796,118.6374,19772.8945,0,0
42,RL,MAPPO,NewYork_Small,over_fleet,0,60,3600,58,52,0.8966,1.0,596.75,66.3056,0.154,4.6647,349.7308,255.0526,991.0781,0.5668,151.5152,28,0.3537,3.3565,24,0.7136,51536.0625,0.2406,0.5189,1191.7008,4.7169,23844,411.1035,68517.2422,0,0
42,RL,MAPPO,NewYork_Small,over_fleet,1,60,3600,58,51,0.8793,1.0,594.7843,74.348,0.1397,4.6614,313.8,304.7091,882.7211,0.5626,137.2558,32,0.3601,3.6834,16,0.7617,45018.7773,0.3473,0.6459,1191.7008,4.6505,21775,375.431,62571.8398,0,0
42,RL,MAPPO,NewYork_Small,stress_buildup,0,4,3600,216,161,0.7454,1.0,633.9565,316.9783,0.6091,4.4617,323.6478,337.8101,1042.2748,0.6441,115.1928,28,0.3762,2.8989,61,0.5618,167806.2344,0.3016,0.5379,935.74,4.4063,23791,110.1435,18357.2539,0,0
42,RL,MAPPO,NewYork_Small,stress_buildup,1,4,3600,212,154,0.7264,1.0,597.2598,298.6299,0.5465,4.4647,290.1765,333.0114,1008.8301,0.6953,88.4105,24,0.3663,3.0245,68,0.6382,155359.8281,0.2976,0.5662,935.74,4.42,30853,145.533,24255.5039,0,0
42,RL,MAPPO,NewYork_Small,stress_shock,0,5,3600,155,127,0.8194,1.0,547.2677,547.2677,0.3185,4.1685,270.937,300.625,1093.5754,0.8073,52.2219,20,0.4835,2.2496,27,0.4538,138884.0781,0.3162,0.5682,543.2,4.158,11588,74.7613,12460.2148,0,0
42,RL,MAPPO,NewYork_Small,stress_shock,1,5,3600,147,116,0.7891,1.0,523.4052,523.4052,0.3321,4.1784,288.4483,260.2769,1115.022,0.7731,65.4439,24,0.4792,2.7671,25,0.4745,129342.5391,0.3058,0.5819,543.2,4.1548,16887,114.8775,19146.2578,0,0
42,RL,MAPPO,Paris_Small,normal_ramp,0,6,3600,102,83,0.8137,1.0,530.0723,530.0723,0.1837,4.3412,285.7805,257.5833,996.3943,0.6973,86.5016,24,0.3031,2.913,24,0.4842,82700.7266,0.3087,0.5842,995.9542,4.3464,6887,67.5196,11253.2676,0,0
42,RL,MAPPO,Paris_Small,normal_ramp,1,6,3600,99,84,0.8485,1.0,471.5476,471.5476,0.257,4.3446,262.0476,225.5319,992.7754,0.7577,63.4925,24,0.2968,2.5441,26,0.5309,83393.1328,0.2824,0.5216,995.9542,4.3759,15830,159.899,26649.832,0,0
42,RL,MAPPO,Paris_Small,normal_wave,0,6,3600,125,100,0.8,1.0,689.51,0.0,0.1587,4.6569,337.4647,348.2364,1060.4468,0.6285,125.3753,28,0.3633,2.4267,37,0.6434,106044.6797,0.2782,0.5148,1812.0836,4.6704,12266,98.128,16354.667,0,0
42,RL,MAPPO,Paris_Small,normal_wave,1,6,3600,97,79,0.8144,1.0,668.2152,334.1076,0.3567,4.6617,364.6835,311.4889,999.5884,0.5482,164.7658,28,0.3536,2.6345,31,0.634,78967.4844,0.3365,0.6334,1812.0836,4.7234,9899,102.0515,17008.5918,0,0
42,RL,MAPPO,Paris_Small,over_fleet,0,60,3600,51,39,0.7647,1.0,494.3077,70.6154,0.1245,4.6673,294.9231,211.0833,900.0193,0.6103,114.9192,32,0.3548,3.3361,11,0.6777,35100.75,0.2841,0.6116,1812.0836,4.7313,13576,266.1961,44366.0117,0,0
42,RL,MAPPO,Paris_Small,over_fleet,1,60,3600,48,43,0.8958,1.0,580.907,82.9867,0.1223,4.6662,279.9524,327.2667,1042.2374,0.7446,71.5049,28,0.3563,2.2649,17,0.6187,44816.2109,0.312,0.6184,1812.0836,4.6962,11687,243.4792,40579.8594,0,0
42,RL,MAPPO,Paris_Small,stress_buildup,0,4,3600,210,152,0.7238,1.0,579.8882,579.8882,0.4288,4.4828,275.9048,322.7066,960.0262,0.6959,83.8995,32,0.3521,2.8583,54,0.6441,145923.9844,0.3294,0.5921,1422.855,4.4921,21988,104.7048,17450.793,0,0
42,RL,MAPPO,Paris_Small,stress_buildup,1,4,3600,198,149,0.7525,1.0,639.9664,639.9664,0.4076,4.4808,325.6554,353.2727,1130.2913,0.6942,99.5971,32,0.3569,2.9998,60,0.608,168413.4062,0.2619,0.4792,1422.855,4.4186,15378,77.6667,12944.4443,0,0
42,RL,MAPPO,Paris_Small,stress_shock,0,5,3600,152,124,0.8158,1.0,472.7742,472.7742,0.3251,4.2203,260.4032,232.8794,884.5319,0.6794,83.4969,28,0.4449,2.3972,27,0.4914,109681.9531,0.2768,0.5029,825.8,4.2058,11531,75.8618,12643.6406,0,0
42,RL,MAPPO,Paris_Small,stress_shock,1,5,3600,155,129,0.8323,1.0,542.5349,542.5349,0.3496,4.2066,260.938,283.8378,1041.0044,0.7979,52.7371,24,0.4646,1.9838,25,0.4029,134289.5781,0.2565,0.4726,825.8,4.0818,16099,103.8645,17310.752,0,0
42,RL,MAPPO,Tokyo_Small,normal_ramp,0,6,3600,105,68,0.6476,1.0,576.7059,288.3529,0.3686,4.3295,287.8088,332.3333,1169.7733,0.8129,53.8542,24,0.3004,2.2562,19,0.4273,79544.5859,0.3962,0.7252,618.6302,4.3788,5736,54.6286,9104.7617,0,0
42,RL,MAPPO,Tokyo_Small,normal_ramp,1,6,3600,106,77,0.7264,1.0,553.0,553.0,0.2298,4.3296,275.2727,314.2135,1113.3417,0.8089,52.6044,24,0.3073,2.5495,25,0.4694,85727.3047,0.3942,0.7229,618.6302,4.3656,5215,49.1981,8199.6855,0,0
42,RL,MAPPO,Tokyo_Small,normal_wave,0,6,3600,115,79,0.687,1.0,680.6456,340.3228,0.3542,4.6466,324.9231,419.1633,1089.9333,0.6709,106.9364,28,0.369,2.6468,33,0.7101,86104.7344,0.4111,0.7482,1125.4863,4.7123,12931,112.4435,18740.5801,0,0
42,RL,MAPPO,Tokyo_Small,normal_wave,1,6,3600,109,81,0.7431,1.0,714.1235,357.0617,0.4397,4.644,367.4691,360.6979,1070.8329,0.5828,153.3026,28,0.382,2.9121,27,0.7054,86737.4609,0.3695,0.6834,1125.4863,4.6475,7408,67.9633,11327.2168,0,0
42,RL,MAPPO,Tokyo_Small,over_fleet,0,60,3600,55,44,0.8,1.0,515.1818,64.3977,0.1381,4.6668,225.3636,295.6981,918.4657,0.8151,41.6705,30,0.3615,2.0327,12,0.5918,40412.4922,0.2966,0.603,1125.4863,4.7394,5886,107.0182,17836.3633,0,0
42,RL,MAPPO,Tokyo_Small,over_fleet,1,60,3600,51,43,0.8431,1.0,640.9302,80.1163,0.1446,4.664,339.5116,305.4783,1073.146,0.6322,124.8824,28,0.3521,2.3243,19,0.5871,46145.2773,0.2804,0.5533,1125.4863,4.7261,8180,160.3922,26732.0254,0,0
42,RL,MAPPO,Tokyo_Small,stress_buildup,0,4,3600,168,137,0.8155,1.0,550.2044,550.2044,0.4269,4.4712,270.6642,290.78,984.247,0.7273,73.8148,32,0.3658,2.4999,37,0.5405,134841.8438,0.3085,0.5598,883.7547,4.4388,6046,35.9881,5998.0161,0,0
42,RL,MAPPO,Tokyo_Small,stress_buildup,1,4,3600,198,156,0.7879,1.0,583.0064,583.0064,0.4958,4.4579,284.5807,314.8474,866.1649,0.6087,111.3477,24,0.3723,2.4978,50,0.6079,135121.7188,0.3146,0.5816,883.7547,4.426,8949,45.197,7532.8281,0,0
42,RL,MAPPO,Tokyo_Small,stress_shock,0,5,3600,170,138,0.8118,1.0,523.6667,261.8333,0.4636,4.1573,270.8768,271.9738,1002.5833,0.7403,70.3601,28,0.4862,1.6944,21,0.3601,138356.5,0.2928,0.5257,513.2,4.1419,6886,40.5059,6750.9805,0,0
42,RL,MAPPO,Tokyo_Small,stress_shock,1,5,3600,165,128,0.7758,1.0,574.8203,287.4102,0.4297,4.1671,303.6378,311.2467,1123.7175,0.7402,78.8943,24,0.4912,1.8718,33,0.4182,143835.8438,0.3093,0.5758,513.2,4.1372,7583,45.9576,7659.5962,0,0
42,RMCA,RMCA,Kyoto_Small,normal_ramp,0,6,3600,108,69,0.6389,1.0,506.3768,168.7923,0.5394,4.296,251.0625,271.4925,1058.8179,0.8435,39.2989,24,0.3295,1.9815,15,0.5528,73058.4375,0.3849,0.755,347.1364,4.3326,16170,149.7222,24953.7031,0,0
42,RMCA,RMCA,Kyoto_Small,normal_ramp,1,6,3600,113,63,0.5575,1.0,635.2222,635.2222,0.2648,4.3088,257.7059,386.7458,1063.543,0.8254,44.9973,24,0.3185,2.4652,14,0.5771,67003.2031,0.4398,0.9122,347.1364,4.3584,22443,198.6106,33101.7695,0,0
42,RMCA,RMCA,Kyoto_Small,normal_wave,0,6,3600,94,32,0.3404,1.0,643.4062,321.7031,0.3764,4.6425,297.5,361.5882,924.7463,0.6217,112.5507,24,0.3905,2.7574,7,0.8634,29591.8828,0.3493,0.654,631.4694,4.6067,44959,478.2872,79714.5391,0,0
42,RMCA,RMCA,Kyoto_Small,normal_wave,1,6,3600,103,34,0.3301,1.0,701.4706,701.4706,0.3311,4.6584,294.129,380.7097,1033.726,0.7029,87.3838,24,0.3605,2.7608,10,0.7534,35146.6836,0.2471,0.4687,631.4694,4.7286,44710,434.0777,72346.2812,0,0
42,RMCA,RMCA,Kyoto_Small,over_fleet,0,60,3600,48,28,0.5833,1.0,481.8214,96.3643,0.0958,4.6572,350.3214,157.7941,1048.1554,0.5984,140.6904,24,0.366,2.8189,10,0.8627,29348.3516,0.3314,0.7284,631.4694,4.7232,27346,569.7083,94951.3906,0,0
42,RMCA,RMCA,Kyoto_Small,over_fleet,1,60,3600,56,46,0.8214,1.0,589.587,98.2645,0.1073,4.6525,350.5682,277.0816,1158.2771,0.6608,118.9128,32,0.3749,2.3998,10,0.6666,53280.7461,0.3223,0.6179,631.4694,4.7489,23345,416.875,69479.1641,0,0
42,RMCA,RMCA,Kyoto_Small,stress_buildup,0,4,3600,220,115,0.5227,1.0,545.8435,545.8435,0.4036,4.4237,229.5631,334.0325,955.9093,0.8328,38.3813,24,0.4042,3.7149,35,0.7749,109929.5703,0.4769,0.9128,495.8625,4.4278,29677,134.8955,22482.5762,0,0
42,RMCA,RMCA,Kyoto_Small,stress_buildup,1,4,3600,214,135,0.6308,1.0,515.8889,515.8889,0.4418,4.4288,274.2126,263.1189,1111.1772,0.8104,51.9771,28,0.3821,2.6862,35,0.6548,150008.9375,0.2818,0.5034,495.8625,4.4061,33621,157.1075,26184.5801,0,0
42,RMCA,RMCA,Kyoto_Small,stress_shock,0,5,3600,150,89,0.5933,1.0,608.5281,304.264,0.4949,4.125,232.961,349.6625,1152.1221,0.9891,2.5366,28,0.5153,2.2552,9,0.432,102538.8594,0.4779,0.9327,288.0,4.085,26730,178.2,29700.0,0,0
42,RMCA,RMCA,Kyoto_Small,stress_shock,1,5,3600,179,131,0.7318,1.0,481.8168,481.8168,0.3252,4.0814,231.7623,243.3409,1024.0422,0.8837,26.9539,24,0.5252,1.5512,10,0.4369,134149.5312,0.3508,0.7064,288.0,4.0697,12559,70.162,11693.6689,0,0
42,RMCA,RMCA,LosAngeles_Small,normal_ramp,0,6,3600,98,40,0.4082,1.0,583.875,583.875,0.2844,4.3426,221.6471,336.425,1178.0989,1.0,0.0,28,0.3005,1.6899,6,0.5099,47123.957,0.425,0.8016,519.0942,4.381,52936,540.1633,90027.2109,0,0
42,RMCA,RMCA,LosAngeles_Small,normal_ramp,1,6,3600,103,51,0.4951,1.0,671.902,335.951,0.3612,4.324,251.0,404.2041,1245.9972,0.9928,1.8006,24,0.3147,2.6219,11,0.5142,63545.8594,0.3235,0.5912,519.0942,4.3175,27173,263.8155,43969.2539,0,0
42,RMCA,RMCA,LosAngeles_Small,normal_wave,0,6,3600,106,37,0.3491,1.0,921.1622,460.5811,0.4928,4.6582,290.9706,585.6486,1171.6729,0.8054,56.636,28,0.3615,2.573,7,0.7059,43351.8945,0.4611,0.9756,944.3675,4.7396,97034,915.4151,152569.1875,0,0
42,RMCA,RMCA,LosAngeles_Small,normal_wave,1,6,3600,99,36,0.3636,1.0,700.1389,350.0695,0.4398,4.6611,336.1714,445.6923,1173.6897,0.6983,101.4335,28,0.3597,2.9317,14,0.7081,42252.8281,0.3137,0.6248,944.3675,4.734,65247,659.0606,109843.4375,0,0
42,RMCA,RMCA,LosAngeles_Small,over_fleet,0,60,3600,42,37,0.881,1.0,488.1622,122.0405,0.0825,4.6645,288.5428,159.4324,1044.4658,0.724,79.6497,28,0.3569,2.7735,9,0.6863,38645.2344,0.3323,0.6631,944.3675,4.683,22075,525.5952,87599.2031,0,0
42,RMCA,RMCA,LosAngeles_Small,over_fleet,1,60,3600,55,45,0.8182,1.0,655.3111,109.2185,0.1091,4.6562,424.7857,234.8139,1142.8352,0.5381,196.2187,28,0.358,3.0451,21,0.8995,51427.582,0.2611,0.5347,944.3675,4.6949,32232,586.0364,97672.7266,0,0
42,RMCA,RMCA,LosAngeles_Small,stress_buildup,0,4,3600,230,130,0.5652,1.0,532.7615,532.7615,0.3594,4.4652,222.4661,323.5188,866.5461,0.779,49.1569,24,0.3633,2.2719,24,0.6854,112650.9922,0.4004,0.8246,741.5442,4.4646,33452,145.4435,24240.5801,0,0
42,RMCA,RMCA,LosAngeles_Small,stress_buildup,1,4,3600,178,119,0.6685,1.0,558.5714,558.5714,0.4557,4.468,253.0721,337.536,1023.2341,0.8087,48.4252,24,0.3646,3.1898,26,0.6679,121764.8594,0.4041,0.7636,741.5442,4.4227,26645,149.691,24948.502,0,0
42,RMCA,RMCA,LosAngeles_Small,stress_shock,0,5,3600,161,78,0.4845,1.0,631.3846,315.6923,0.5036,4.1807,257.4648,338.0,1138.3571,0.8843,29.7934,24,0.4747,2.2713,13,0.4721,88791.8516,0.433,0.8703,430.0,4.156,54529,338.6895,56448.2383,0,0
42,RMCA,RMCA,LosAngeles_Small,stress_shock,1,5,3600,141,91,0.6454,1.0,606.2308,606.2308,0.2371,4.1833,205.3797,401.1364,887.6458,0.8644,27.8506,24,0.4671,2.1478,8,0.51,80775.7656,0.4996,0.9106,430.0,4.1689,16943,120.1631,20027.1875,0,0
42,RMCA,RMCA,NewYork_Small,normal_ramp,0,6,3600,91,30,0.3297,1.0,758.1,379.05,0.3994,4.3481,311.6538,403.9643,1070.2349,0.6868,97.6069,28,0.2973,2.3738,8,0.6574,32107.0469,0.4667,0.8857,655.0147,4.3878,157644,1732.3517,288725.2812,0,0
42,RMCA,RMCA,NewYork_Small,normal_ramp,1,6,3600,100,46,0.46,1.0,712.7826,237.5942,0.5297,4.3376,317.4737,313.9756,1294.118,0.8153,58.6501,28,0.3033,1.951,10,0.5683,59529.4336,0.5345,1.1601,655.0147,4.3743,185263,1852.63,308771.6875,0,0
42,RMCA,RMCA,NewYork_Small,normal_wave,0,6,3600,109,30,0.2752,1.0,931.0667,232.7667,0.7006,4.6578,253.9615,638.6667,1382.4882,1.0,0.0,24,0.3633,4.408,10,0.7907,41474.6445,0.4359,0.8731,1191.7008,4.6639,195931,1797.5321,299588.6875,0,0
42,RMCA,RMCA,NewYork_Small,normal_wave,1,6,3600,91,39,0.4286,1.0,926.0513,308.6837,0.5951,4.6567,283.2424,591.2424,1133.7933,0.8006,56.4838,24,0.3652,4.6776,22,0.9045,44217.9375,0.3453,0.7667,1191.7008,4.6431,153083,1682.2307,280371.8125,0,0
42,RMCA,RMCA,NewYork_Small,over_fleet,0,60,3600,58,52,0.8966,1.0,509.5192,84.9199,0.1105,4.6658,347.8039,159.7059,1110.8849,0.6388,125.627,28,0.3526,3.0406,19,0.8064,57766.0156,0.2552,0.5419,1191.7008,4.7184,83975,1447.8448,241307.4688,0,0
42,RMCA,RMCA,NewYork_Small,over_fleet,1,60,3600,58,47,0.8103,1.0,552.2128,110.4426,0.0962,4.6617,306.0476,225.4348,926.0798,0.6052,120.8316,32,0.3609,3.1515,18,0.7921,43525.75,0.2999,0.5641,1191.7008,4.6514,77064,1328.6897,221448.2812,0,0
42,RMCA,RMCA,NewYork_Small,stress_buildup,0,4,3600,216,95,0.4398,1.0,640.3263,320.1631,0.6891,4.4802,241.6782,451.8454,971.7873,0.8042,47.3207,28,0.3633,2.5716,29,0.5981,92319.7969,0.5059,0.9513,935.74,4.4287,152485,705.9491,117658.1719,0,0
42,RMCA,RMCA,NewYork_Small,stress_buildup,1,4,3600,212,86,0.4057,1.0,623.093,623.093,0.3708,4.4818,259.274,406.2169,1045.3889,0.8064,50.1962,24,0.3612,2.9416,29,0.7233,89903.4453,0.4031,0.7992,935.74,4.439,149745,706.3444,117724.0469,0,0
42,RMCA,RMCA,NewYork_Small,stress_shock,0,5,3600,155,67,0.4323,1.0,762.2239,381.1119,0.5299,4.2073,238.8772,587.0645,1200.7681,1.0,0.0,20,0.4613,2.1396,12,0.5143,80451.4609,0.3865,0.7029,543.2,4.1954,138708,894.8903,149148.3906,0,1
42,RMCA,RMCA,NewYork_Small,stress_shock,1,5,3600,147,57,0.3878,1.0,743.9123,371.9561,0.4261,4.2236,262.6227,532.2581,1130.66,0.8611,36.4906,24,0.449,2.2161,18,0.5291,64447.6211,0.4001,0.727,543.2,4.2024,132619,902.17,150361.6719,0,0
42,RMCA,RMCA,Paris_Small,normal_ramp,0,6,3600,102,63,0.6176,1.0,624.1746,624.1746,0.2335,4.3456,228.5714,348.1333,988.6187,0.865,30.8477,24,0.3013,2.329,10,0.5108,62282.9805,0.4941,0.9821,995.9542,4.3496,42510,416.7647,69460.7812,0,0
42,RMCA,RMCA,Paris_Small,normal_ramp,1,6,3600,99,67,0.6768,1.0,498.5075,498.5075,0.3005,4.3462,230.7544,257.7903,1039.9176,0.9013,22.7709,24,0.2976,1.9225,11,0.5194,69674.4844,0.3491,0.6916,995.9542,4.3804,35032,353.8586,58976.4297,0,0
42,RMCA,RMCA,Paris_Small,normal_wave,0,6,3600,125,39,0.312,1.0,832.3846,0.0,0.1561,4.6644,307.6389,548.5,1001.8422,0.6513,107.2704,28,0.3592,2.0305,11,0.7169,39071.8438,0.3705,0.7157,1812.0836,4.6794,165957,1327.656,221275.9844,0,0
42,RMCA,RMCA,Paris_Small,normal_wave,1,6,3600,97,51,0.5258,1.0,722.5098,361.2549,0.3981,4.6636,306.0909,471.7333,1046.1208,0.6835,96.8667,28,0.3559,2.945,19,0.8008,53352.1602,0.3942,0.8291,1812.0836,4.7286,49156,506.7629,84460.4844,0,0
42,RMCA,RMCA,Paris_Small,over_fleet,0,60,3600,51,45,0.8824,1.0,456.0444,76.0074,0.1027,4.6663,295.5366,173.0435,934.9029,0.6327,108.556,32,0.3569,2.3646,6,0.7314,42070.6289,0.2895,0.6,1812.0836,4.7306,50375,987.7451,164624.1875,0,0
42,RMCA,RMCA,Paris_Small,over_fleet,1,60,3600,48,37,0.7708,1.0,490.2973,81.7162,0.1082,4.6674,371.4054,150.1707,1076.402,0.5796,156.125,28,0.3538,4.4875,19,0.7327,39826.8711,0.2475,0.5344,1812.0836,4.6968,40221,837.9375,139656.25,0,0
42,RMCA,RMCA,Paris_Small,stress_buildup,0,4,3600,210,140,0.6667,1.0,544.9857,0.0,0.1065,4.4861,263.4488,304.4143,990.0307,0.7516,65.4427,32,0.3485,2.3964,35,0.6268,138604.2969,0.3541,0.6455,1422.855,4.4945,20612,98.1524,16358.7305,0,0
42,RMCA,RMCA,Paris_Small,stress_buildup,1,4,3600,198,129,0.6515,1.0,621.1163,0.0,0.093,4.4827,323.4425,327.2969,1207.7043,0.7468,81.9016,32,0.3566,3.2109,50,0.735,155793.8594,0.4063,0.7635,1422.855,4.42,25957,131.096,21849.3262,0,1
42,RMCA,RMCA,Paris_Small,stress_shock,0,5,3600,152,106,0.6974,1.0,453.1227,453.1227,0.2971,4.2242,240.4845,217.5849,869.5033,0.7231,66.5839,28,0.4441,2.1852,13,0.5138,92167.3516,0.385,0.6989,825.8,4.2096,21517,141.5592,23593.2012,0,0
42,RMCA,RMCA,Paris_Small,stress_shock,1,5,3600,155,97,0.6258,1.0,608.4949,608.4949,0.3408,4.223,235.8139,333.8737,1096.0542,0.9296,16.6031,24,0.4541,2.9893,21,0.5013,106317.2578,0.3755,0.7195,825.8,4.1014,44174,284.9936,47498.9258,0,0
42,RMCA,RMCA,Tokyo_Small,normal_ramp,0,6,3600,105,49,0.4667,1.0,542.6938,542.6938,0.2244,4.3372,241.5333,283.3958,1254.4545,1.0,0.0,24,0.3022,1.4409,2,0.4227,61468.2695,0.4431,0.9927,618.6302,4.3881,60812,579.1619,96526.9844,0,0
42,RMCA,RMCA,Tokyo_Small,normal_ramp,1,6,3600,106,54,0.5094,1.0,580.3889,580.3889,0.2693,4.335,276.4583,369.3207,1094.0543,0.7915,57.6475,24,0.3073,1.9228,5,0.4264,59078.9297,0.3986,0.7158,618.6302,4.3716,25567,241.1981,40199.6836,0,0
42,RMCA,RMCA,Tokyo_Small,normal_wave,0,6,3600,115,33,0.287,1.0,1034.3636,344.7879,0.5844,4.6599,292.6,742.1818,987.6768,0.6751,95.0646,28,0.3537,3.8706,17,0.9722,32593.3359,0.4689,0.9678,1125.4863,4.7209,74699,649.5565,108259.4219,0,0
42,RMCA,RMCA,Tokyo_Small,normal_wave,1,6,3600,109,52,0.4771,1.0,628.4615,209.4872,0.5379,4.6538,219.2326,392.8696,1078.8168,0.9842,3.4692,28,0.369,2.0473,9,0.6578,56098.4727,0.3103,0.5659,1125.4863,4.6556,96863,888.6514,148108.5625,0,0
