seed,global_episode,city,phase,policy_mode,total_steps,n_agents_max,tasks_appeared,tasks_completed,throughput_rate,accept_rate,refuse_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,bbox_area_km2,convex_hull_km2,mean_pd_hav_m,mean_nn_pickup_m,compute_time_per_task_ms,compute_time_per_decision_us,pairing_violations,capacity_violations,actor_loss,critic_loss,entropy,adv_std,n_experiences,completion_per_accepted,unfinished_accept_rate,mean_congestion_at_decision,n_ghost_active_mean,congestion_profile,agent_completed_gini,agent_completed_std,mean_imp_accepted,mean_imp_refused,accept_rate_high_cong,accept_rate_low_cong,mean_extra_steps_per_task,peak_congestion,mean_overlap_edges,congestion_variance,route_congestion_exposure,max_agent_completed,min_agent_completed,total_fleet_distance_m,wallclock_ms
42,30,Kyoto_Small,eval,MAPPO,3600,8,128,58,0.4531,0.9297,0.0703,1071.2241,214.2448,0.7006,1.0004,285.9216,780.5385,1067.2361,0.7465,19.7537,18.1514,811.4415,187.0943,186.2344,23279.2969,0,0,0.0000,0.0000,0.0000,0.0000,0,0.4874,0.5126,1.0000,2.0000,flat,0.1616,0.3262,1.2690,1.2028,1.0000,0.0000,72.4743,2,0.0028,0.0073,0.3890,7,1,61899.6953,23838
42,31,Kyoto_Small,eval,MAPPO,3600,8,128,64,0.5000,0.9375,0.0625,950.4531,316.8177,0.4262,1.0003,250.6545,729.7708,1051.9928,0.8394,19.5607,17.7106,847.6754,169.0887,140.4922,17561.5234,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5333,0.4667,1.0000,2.0000,flat,0.3632,0.6821,1.2249,1.4997,1.0000,0.0000,40.2560,2,0.0025,0.0058,0.4040,12,0,67327.5391,17983
42,32,Kyoto_Small,eval,MAPPO,3600,8,110,63,0.5727,0.8909,0.1091,913.7619,228.4405,0.5575,1.0000,265.2857,621.6078,1099.8491,0.8292,20.1320,18.0692,801.0173,203.8956,58.1091,7263.6362,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6429,0.3571,1.0000,2.0000,flat,0.3258,0.5804,1.3256,1.1605,1.0000,0.0000,45.3159,2,0.0003,0.0021,0.4748,10,1,69290.4922,6392
42,33,Kyoto_Small,eval,MAPPO,3600,8,128,70,0.5469,0.9062,0.0938,924.6714,308.2238,0.4506,1.0001,220.4000,681.2264,1079.2599,0.9794,19.8796,17.9996,755.2313,172.0821,90.9609,11370.1172,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6034,0.3966,1.0007,2.0000,flat,0.2661,0.4730,1.3091,1.1871,1.0000,0.0000,4.5480,2,0.0011,0.0045,0.4484,9,1,75548.1875,11643
42,34,Kyoto_Small,eval,MAPPO,3600,8,126,60,0.4762,0.8651,0.1349,796.8500,398.4250,0.3718,1.0003,223.3269,585.7234,1086.0551,0.9726,19.5348,17.5797,840.8158,180.2586,84.8651,10608.1348,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5505,0.4495,1.0019,2.0000,flat,0.3316,0.6188,1.1705,1.4123,1.0000,0.0000,6.1159,2,0.0011,0.0084,0.4596,10,2,65163.3047,10693
42,35,Kyoto_Small,eval,FaithfulMAPPER,3600,8,128,67,0.5234,1.0000,0.0000,995.4926,199.0985,0.6513,1.0004,275.9825,681.8679,1087.3871,0.7880,19.7537,18.1549,799.6271,171.2587,126.3984,15799.8047,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5234,0.4766,1.0000,2.0000,flat,0.1293,0.2364,1.2644,0.0000,1.0000,0.0000,58.5050,2,0.0028,0.0079,0.3784,7,3,72854.9375,16179
42,36,Kyoto_Small,eval,FaithfulMAPPER,3600,8,128,66,0.5156,1.0000,0.0000,749.3485,187.3371,0.5571,1.0005,253.4821,508.7778,1217.8768,0.9609,19.5607,17.7516,839.4874,166.2143,117.8750,14734.3750,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5156,0.4844,1.0007,2.0000,flat,0.1954,0.3465,1.2421,0.0000,1.0000,0.0000,9.9068,2,0.0044,0.0069,0.3836,8,2,80379.8672,15088
42,37,Kyoto_Small,eval,FaithfulMAPPER,3600,8,110,64,0.5818,0.9909,0.0091,972.4844,194.4969,0.6709,1.0002,271.1579,645.6727,1100.4570,0.8117,20.1420,18.0842,796.8571,195.6267,70.5000,8812.5000,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5872,0.4128,1.0000,2.0000,flat,0.1506,0.2993,1.3084,1.2218,1.0000,0.0000,51.0665,2,0.0019,0.0056,0.3679,7,1,70429.2500,7755
42,38,Kyoto_Small,eval,FaithfulMAPPER,3600,8,128,69,0.5391,1.0000,0.0000,973.7391,243.4348,0.5786,1.0001,282.0333,669.7222,1203.6633,0.8536,19.9105,18.1277,730.7985,164.3711,110.5859,13823.2422,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5391,0.4609,1.0000,2.0000,flat,0.2076,0.3756,1.2977,0.0000,1.0000,0.0000,41.3007,2,0.0006,0.0044,0.4131,8,1,83052.7734,14155
42,39,Kyoto_Small,eval,FaithfulMAPPER,3600,8,126,64,0.5079,1.0000,0.0000,943.1406,235.7852,0.5807,1.0011,315.6793,596.2766,1298.9658,0.8230,19.7259,17.9326,840.4702,172.6555,98.5556,12319.4443,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5079,0.4921,1.0000,2.0000,flat,0.1696,0.3072,1.2031,0.0000,1.0000,0.0000,55.8861,2,0.0064,0.0147,0.3691,7,3,83133.8125,12418
