seed,global_episode,city,phase,policy_mode,total_steps,n_agents_max,tasks_appeared,tasks_completed,throughput_rate,accept_rate,refuse_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,bbox_area_km2,convex_hull_km2,mean_pd_hav_m,mean_nn_pickup_m,compute_time_per_task_ms,compute_time_per_decision_us,pairing_violations,capacity_violations,actor_loss,critic_loss,entropy,adv_std,n_experiences,completion_per_accepted,unfinished_accept_rate,mean_congestion_at_decision,n_ghost_active_mean,congestion_profile,agent_completed_gini,agent_completed_std,mean_imp_accepted,mean_imp_refused,accept_rate_high_cong,accept_rate_low_cong,mean_extra_steps_per_task,wallclock_ms
43,128,Kyoto_Small,train,FaithfulMAPPER,3600,8,128,57,0.4453,0.9531,0.0469,771.1930,771.1930,0.1533,1.0004,202.0000,524.1778,1141.8397,1.0000,19.8692,18.6744,884.0692,179.7562,64.2891,8036.1328,0,0,-0.0877,7.5131,0.6706,0.5488,191,0.4672,0.5328,1.0003,5.8000,shock_burst,0.3924,0.7209,1.2150,1.4438,0.9531,0.0000,0.0000,8229
43,129,Kyoto_Small,train,MAPPO,3600,8,126,63,0.5000,0.9683,0.0317,630.5238,630.5238,0.1611,1.0003,211.6379,437.5686,1001.8092,0.9467,20.0642,19.0103,837.0829,191.4981,27.6349,3454.3650,0,0,0.0002,7.3088,0.6751,2.7232,319,0.5164,0.4836,1.0006,5.8000,shock_burst,0.2658,0.4779,1.2381,1.3653,0.9683,0.0000,11.2761,3482
43,130,LosAngeles_Small,train,FaithfulMAPPER,3600,8,131,60,0.4580,0.9542,0.0458,792.7333,396.3667,0.3212,1.0005,272.7800,596.0952,1062.5834,0.7791,22.7343,20.9047,789.7781,200.4179,118.2214,14777.6719,0,0,0.0460,10.9407,0.6711,0.5600,203,0.4800,0.5200,1.0000,2.0000,flat,0.3189,0.5797,1.2718,1.4064,0.9542,0.0000,60.2633,15487
43,131,LosAngeles_Small,train,MAPPO,3600,8,156,61,0.3910,0.9615,0.0385,973.1967,486.5984,0.3117,1.0002,264.1837,608.6667,1249.3347,0.9458,23.9971,22.8731,879.0450,191.6051,169.7308,21216.3457,0,0,0.0001,11.9232,0.6732,3.3703,381,0.4067,0.5933,1.0000,2.0000,flat,0.4701,0.8855,1.2498,1.4745,0.9615,0.0000,14.3167,26478
43,132,Tokyo_Small,train,FaithfulMAPPER,3600,8,146,62,0.4247,0.9384,0.0616,859.6613,859.6613,0.2152,0.9841,267.0588,593.6512,1201.5712,0.8999,28.5313,26.4751,864.1048,180.0288,57.6644,7208.0479,0,0,0.0085,6.7049,0.6693,0.6000,239,0.4526,0.5474,0.9932,12.1967,wave,0.4400,0.7965,1.2155,1.3747,0.9448,0.0000,26.7446,8419
43,133,Tokyo_Small,train,MAPPO,3600,8,127,57,0.4488,0.8819,0.1181,848.0000,212.0000,0.5008,0.9843,286.6038,602.1750,1317.8369,0.9196,29.0002,26.2908,1017.4870,227.2260,134.5905,16823.8184,0,0,-0.0010,15.1627,0.6741,3.8168,309,0.5089,0.4911,1.0008,12.1967,wave,0.4455,0.8270,1.2339,1.3329,0.8819,0.0000,23.0364,17093
43,134,Kyoto_Small,train,FaithfulMAPPER,3600,8,144,81,0.5625,0.9861,0.0139,799.4074,266.4691,0.4973,0.9843,274.5373,494.6909,1211.1395,0.8823,19.8159,18.1328,901.1165,172.8469,142.4583,17807.2910,0,0,-0.0168,14.5505,0.6690,0.6538,217,0.5704,0.4296,0.9931,12.1967,wave,0.3545,0.6364,1.2599,1.6883,0.9930,0.0000,32.3094,20514
43,135,Kyoto_Small,train,MAPPO,3600,8,143,68,0.4755,0.9650,0.0350,792.8383,396.4191,0.3397,0.9843,276.9825,469.6522,1124.3228,0.8118,19.7927,18.1169,838.0317,159.0634,34.8252,4353.1470,0,0,-0.0025,10.8380,0.6767,3.3052,311,0.4928,0.5072,0.9880,12.1967,wave,0.4444,0.7865,1.2767,1.2182,0.9787,0.0000,52.1179,4980
43,136,LosAngeles_Small,train,FaithfulMAPPER,3600,8,142,61,0.4296,0.9366,0.0634,660.2951,660.2951,0.1520,0.9862,257.9216,368.6667,924.1935,0.7166,24.1912,20.5411,820.5154,200.3076,95.3732,11921.6553,0,0,0.0040,14.0911,0.6700,0.5107,207,0.4586,0.5414,0.9794,6.5039,ramp_up_down,0.3442,0.6497,1.2256,1.3167,0.9496,0.3333,73.0829,13543
43,137,LosAngeles_Small,train,MAPPO,3600,8,125,55,0.4400,0.9680,0.0320,768.0182,0.0000,0.1242,0.9752,249.1111,459.0811,1175.4908,0.9437,24.1925,22.4103,838.4164,212.3230,274.4640,34308.0000,0,0,0.0035,11.8778,0.6753,3.4156,297,0.4545,0.5455,0.9845,6.5039,ramp_up_down,0.4396,0.8425,1.2781,1.5185,0.9756,0.5000,14.0129,34308
43,138,Tokyo_Small,train,FaithfulMAPPER,3600,8,119,66,0.5546,0.9076,0.0924,755.9697,151.1939,0.6270,0.9842,233.2586,509.4898,1059.7529,0.9087,28.6997,27.1085,779.9427,202.0780,36.7731,4596.6387,0,0,-0.0104,4.0411,0.6636,0.5475,176,0.6111,0.3889,0.9832,12.1967,wave,0.3800,0.7100,1.2888,1.2448,0.9231,0.0000,21.3080,4376
43,139,Tokyo_Small,train,MAPPO,3600,8,99,59,0.5960,0.9697,0.0303,762.0847,190.5212,0.5915,0.9927,231.1087,505.0465,976.2057,0.8448,28.3205,26.9588,884.4667,232.4249,44.0404,5505.0503,0,0,-0.0055,10.9979,0.6771,3.1865,248,0.6146,0.3854,0.9798,12.1967,wave,0.3745,0.6818,1.2413,0.9675,0.9794,0.5000,35.8676,4360
43,140,Kyoto_Small,train,FaithfulMAPPER,3600,8,121,75,0.6198,0.9256,0.0744,784.6667,392.3333,0.3095,0.9959,297.7969,469.0784,1039.6122,0.6982,19.9807,18.5839,789.7377,166.0917,40.4793,5059.9175,0,0,-0.0011,3.9157,0.6675,0.5364,189,0.6696,0.3304,0.9839,12.1967,wave,0.3600,0.6412,1.3079,1.1787,0.9328,0.5000,89.8744,4898
43,141,Kyoto_Small,train,MAPPO,3600,8,119,67,0.5630,0.9832,0.0168,782.0448,782.0448,0.2248,0.9870,281.7924,524.0889,1210.3905,0.8591,20.1283,19.3994,840.4948,195.2814,42.5714,5321.4287,0,0,0.0251,6.4704,0.6770,2.5850,321,0.5726,0.4274,0.9836,12.1967,wave,0.3392,0.6093,1.2336,1.7515,0.9915,0.5000,39.7144,5066
43,142,LosAngeles_Small,train,FaithfulMAPPER,3600,8,135,56,0.4148,0.9778,0.0222,928.1607,464.0804,0.3234,1.0002,263.2708,703.9487,1116.9821,0.8485,23.2804,21.8525,923.3840,195.5389,146.5259,18315.7402,0,0,-0.0203,14.0012,0.6717,0.5376,206,0.4242,0.5758,1.0000,2.0000,flat,0.3429,0.6270,1.2511,1.4831,0.9778,0.0000,39.8744,19781
43,143,LosAngeles_Small,train,MAPPO,3600,8,125,60,0.4800,0.9360,0.0640,858.6000,858.6000,0.2162,1.0002,173.5283,606.1334,958.4230,1.0000,23.8722,22.3342,818.9415,206.3022,58.4400,7305.0000,0,0,-0.0100,6.9309,0.6771,2.6129,263,0.5128,0.4872,1.0000,2.0000,flat,0.4316,0.7816,1.1683,1.1775,0.9360,0.0000,0.0000,7305
43,144,Tokyo_Small,train,FaithfulMAPPER,3600,8,129,42,0.3256,0.9380,0.0620,708.6429,0.0000,0.0554,1.0003,238.6579,455.4546,1079.5278,0.9047,29.3940,26.9478,815.2307,227.4773,278.0698,34758.7227,0,0,-0.0108,17.2178,0.6629,0.4293,177,0.3471,0.6529,1.0011,2.0000,flat,0.3536,0.6459,1.2204,1.2651,0.9380,0.0000,22.7523,35871
43,145,Tokyo_Small,train,MAPPO,3600,8,136,56,0.4118,0.9265,0.0735,913.6071,456.8036,0.2937,1.0001,263.6667,644.6047,1340.3276,1.0000,29.5889,28.2623,926.8870,211.4925,192.6544,24081.8008,0,0,0.0127,7.9409,0.6774,2.8098,294,0.4444,0.5556,1.0000,2.0000,flat,0.2685,0.4841,1.1783,1.0553,0.9265,0.0000,0.0000,26201
43,146,Kyoto_Small,train,FaithfulMAPPER,3600,8,129,58,0.4496,0.9767,0.0233,582.9483,291.4742,0.2946,1.0004,208.3192,425.0000,1066.5574,1.0000,19.5598,17.7695,786.4369,168.6686,192.2713,24033.9141,0,0,0.0194,14.5764,0.6632,0.4631,188,0.4603,0.5397,1.0000,5.8000,shock_burst,0.3824,0.7094,1.2684,1.6463,0.9767,0.0000,0.0000,24803
43,147,Kyoto_Small,train,MAPPO,3600,8,125,63,0.5040,0.8960,0.1040,674.6031,674.6031,0.1911,1.0002,201.0862,479.5818,1069.0392,1.0000,19.9188,18.5676,740.9510,206.6035,37.8640,4733.0000,0,0,-0.0021,6.0667,0.6796,2.3881,275,0.5625,0.4375,1.0003,5.8000,shock_burst,0.3281,0.5821,1.3008,1.2001,0.8960,0.0000,0.0000,4733
43,148,LosAngeles_Small,train,FaithfulMAPPER,3600,8,105,53,0.5048,0.9429,0.0571,926.4340,926.4340,0.1963,0.9851,276.3111,713.4750,1392.0376,1.0000,24.1074,20.2145,974.4609,227.0310,90.0476,11255.9521,0,0,-0.0285,5.0172,0.6569,0.4853,162,0.5354,0.4646,0.9810,6.5039,ramp_up_down,0.3917,0.6939,1.2031,1.4585,0.9515,0.5000,0.0000,9455
43,149,LosAngeles_Small,train,MAPPO,3600,8,151,54,0.3576,0.9470,0.0530,685.8333,685.8333,0.1445,0.9760,256.8261,404.5789,1078.7998,0.8401,23.8159,21.6568,866.0699,180.2604,368.2384,46029.8008,0,0,0.0035,11.0384,0.6777,2.9419,334,0.3776,0.6224,0.9884,6.5039,ramp_up_down,0.3197,0.5704,1.2371,1.2313,0.9530,0.5000,41.0661,55604
43,150,Tokyo_Small,train,FaithfulMAPPER,3600,8,132,80,0.6061,0.8636,0.1364,647.5000,323.7500,0.3224,0.9843,201.0896,448.8772,993.3887,0.9880,28.7563,26.4697,740.3256,220.4105,75.6667,9458.3330,0,0,-0.1209,3.5957,0.6641,0.4712,187,0.7018,0.2982,0.9934,12.1967,wave,0.3609,0.6890,1.2005,1.1906,0.8702,0.0000,2.4118,9988
43,151,Tokyo_Small,train,MAPPO,3600,8,129,62,0.4806,0.9225,0.0775,717.9677,717.9677,0.1422,0.9848,196.6786,560.1800,1006.8181,1.0000,28.4970,25.1596,831.4962,211.9509,82.6899,10336.2402,0,0,-0.0091,8.0435,0.6786,2.7856,306,0.5210,0.4790,0.9845,12.1967,wave,0.2639,0.4729,1.2342,1.0443,0.9291,0.5000,0.0000,10667
43,152,Kyoto_Small,train,FaithfulMAPPER,3600,8,133,73,0.5489,0.9474,0.0526,651.6849,651.6849,0.2429,1.0002,220.1343,470.7455,999.0842,0.9077,19.9929,18.4538,792.0901,166.7337,39.4361,4929.5112,0,0,-0.0052,5.6206,0.6606,0.6254,206,0.5794,0.4206,1.0000,2.0000,flat,0.3102,0.5542,1.2099,1.2247,0.9474,0.0000,20.3175,5245
43,153,Kyoto_Small,train,MAPPO,3600,8,135,69,0.5111,0.9481,0.0519,851.4493,425.7246,0.3430,1.0002,228.2742,580.1154,1100.5339,0.9642,19.7448,17.8595,846.2193,165.1246,111.1852,13898.1484,0,0,-0.0154,9.3219,0.6816,3.0117,302,0.5391,0.4609,1.0000,2.0000,flat,0.3354,0.6120,1.1833,1.1427,0.9481,0.0000,8.1674,15010
43,154,LosAngeles_Small,train,FaithfulMAPPER,3600,8,142,65,0.4577,0.9577,0.0423,839.3692,279.7897,0.4848,1.0005,257.7857,616.7273,1155.1270,0.8962,23.2225,21.3441,847.9884,163.4101,89.9859,11248.2393,0,0,0.0634,10.0002,0.6626,0.5576,213,0.4779,0.5221,1.0000,2.0000,flat,0.3588,0.6351,1.2524,1.6829,0.9577,0.0000,26.7603,12778
43,155,LosAngeles_Small,train,MAPPO,3600,8,126,69,0.5476,0.9206,0.0794,857.3043,285.7681,0.4638,1.0002,270.9167,584.1224,1293.3336,0.9548,23.6382,22.7749,853.3974,198.1751,84.0714,10508.9287,0,0,-0.0076,7.6525,0.6811,2.7399,279,0.5948,0.4052,1.0000,2.0000,flat,0.3373,0.6098,1.2950,1.2208,0.9206,0.0000,12.2499,10593
43,156,Tokyo_Small,train,FaithfulMAPPER,3600,8,122,59,0.4836,0.9098,0.0902,757.4915,378.7458,0.2925,1.0001,260.2400,484.6977,1091.8787,0.8391,29.3023,26.7282,750.9154,223.9941,34.6148,4326.8442,0,0,-0.0301,5.1173,0.6597,0.5857,182,0.5315,0.4685,1.0000,2.0000,flat,0.3667,0.6530,1.3205,1.0282,0.9098,0.0000,41.8643,4223
43,157,Tokyo_Small,train,MAPPO,3600,8,123,59,0.4797,0.9756,0.0244,828.4745,276.1582,0.4633,1.0002,317.9019,545.9762,1133.8542,0.7133,29.1787,26.6494,896.0266,214.4102,145.8699,18233.7402,0,0,-0.0002,12.9561,0.6798,3.4170,276,0.4917,0.5083,1.0000,2.0000,flat,0.4230,0.7739,1.3119,1.2321,0.9756,0.0000,91.1311,17942
43,158,Kyoto_Small,train,FaithfulMAPPER,3600,8,140,67,0.4786,0.9429,0.0571,860.4478,286.8159,0.4731,0.9866,261.3509,577.8163,1278.5352,0.9784,20.0665,19.1341,895.6100,187.2555,50.4571,6307.1431,0,0,-0.0252,7.9809,0.6607,0.5340,207,0.5076,0.4924,0.9857,6.5039,ramp_up_down,0.3276,0.5811,1.1996,1.6100,0.9493,0.5000,5.6439,7064
43,159,Kyoto_Small,train,MAPPO,3600,8,115,39,0.3391,0.9565,0.0435,669.8205,223.2735,0.3752,0.9811,222.5294,496.7812,1100.3589,0.9890,20.0620,18.3900,881.9757,189.0854,314.2348,39279.3477,0,0,-0.0064,14.7040,0.6772,3.4704,270,0.3545,0.6455,0.9831,6.5039,ramp_up_down,0.4750,0.9138,1.1822,1.1631,0.9646,0.5000,2.4576,36137
43,160,LosAngeles_Small,train,FaithfulMAPPER,3600,8,144,67,0.4653,0.9583,0.0417,804.1791,804.1791,0.2248,0.9713,209.7931,630.0889,948.8727,0.9046,23.2432,21.9888,893.1865,185.9679,141.2569,17657.1172,0,0,0.0172,10.1382,0.6641,0.4961,233,0.4855,0.5145,0.9796,9.5000,building_up,0.4191,0.7602,1.1537,1.2937,0.9716,0.3333,20.0186,20341
43,161,LosAngeles_Small,train,MAPPO,3600,8,129,54,0.4186,0.9845,0.0155,828.0370,414.0185,0.2734,0.9950,237.9149,622.4750,982.0494,0.8255,23.4433,22.5613,911.0576,202.7552,462.8915,57861.4336,0,0,0.0007,15.9808,0.6746,3.4823,348,0.4252,0.5748,0.9849,9.5000,building_up,0.4381,0.8755,1.2426,0.9291,0.9921,0.5000,41.5050,59713
43,162,Tokyo_Small,train,FaithfulMAPPER,3600,8,135,77,0.5704,0.9259,0.0741,823.0649,164.6130,0.6350,1.0002,330.0154,498.1818,1274.8938,0.7726,28.5961,26.5893,909.6853,214.4889,36.4519,4556.4814,0,0,0.0002,4.3819,0.6606,0.6866,208,0.6160,0.3840,1.0000,5.8000,shock_burst,0.2474,0.4476,1.2495,1.5864,0.9259,0.0000,75.0366,4921
43,163,Tokyo_Small,train,MAPPO,3600,8,117,55,0.4701,0.8974,0.1026,771.8364,192.9591,0.5393,1.0000,219.6304,523.8000,1263.0492,1.0000,29.1758,27.8906,998.1251,266.9340,64.5983,8074.7861,0,0,0.0086,12.2253,0.6790,3.4328,231,0.5238,0.4762,1.0000,5.8000,shock_burst,0.3280,0.5933,1.2793,1.1872,0.8974,0.0000,0.0000,7558
43,164,Kyoto_Small,train,FaithfulMAPPER,3600,8,120,61,0.5083,0.9750,0.0250,774.9344,387.4672,0.3572,0.9844,200.6731,558.5227,1156.5223,1.0000,20.0622,18.3626,851.9794,179.0403,65.1750,8146.8750,0,0,-0.0080,9.1372,0.6586,0.5577,173,0.5214,0.4786,0.9924,12.1967,wave,0.3309,0.6072,1.3023,1.2855,0.9832,0.0000,0.0000,7821
43,165,Kyoto_Small,train,MAPPO,3600,8,124,59,0.4758,0.9758,0.0242,802.8475,401.4237,0.3453,0.9843,256.5577,531.1628,1114.2025,0.8686,19.8145,18.5903,890.1363,170.4190,59.1613,7395.1611,0,0,0.0204,11.0762,0.6795,3.3310,271,0.4876,0.5124,1.0016,12.1967,wave,0.4178,0.7828,1.2486,0.7586,0.9758,0.0000,33.7172,7336
43,166,LosAngeles_Small,train,FaithfulMAPPER,3600,8,135,42,0.3111,0.9704,0.0296,931.6190,465.8095,0.2729,0.9867,276.3784,639.6896,1314.4193,0.9512,23.8986,21.8791,887.2104,184.9442,386.6370,48329.6289,0,0,0.0175,15.4570,0.6648,0.3688,222,0.3206,0.6794,0.9797,6.5039,ramp_up_down,0.4853,0.9825,1.2363,1.3355,0.9848,0.3333,13.4945,52196
43,167,LosAngeles_Small,train,MAPPO,3600,8,113,47,0.4159,0.9381,0.0619,657.2979,657.2979,0.2230,0.9588,203.3846,547.2000,1051.7484,1.0000,24.1990,23.0907,820.0020,237.7266,283.9026,35487.8320,0,0,-0.0079,11.8279,0.6776,3.4300,272,0.4434,0.5566,0.9916,6.5039,ramp_up_down,0.3628,0.6860,1.2296,1.2772,0.9464,0.0000,0.0000,32081
43,168,Tokyo_Small,train,FaithfulMAPPER,3600,8,153,85,0.5556,0.9085,0.0915,845.2000,281.7333,0.4634,0.9971,270.5072,530.0000,1089.8289,0.8058,29.1598,28.0087,960.3433,216.6167,69.9020,8737.7451,0,0,0.0006,15.1202,0.6581,0.8631,217,0.6115,0.3885,0.9869,12.1967,wave,0.2254,0.4063,1.1983,1.2167,0.9139,0.5000,52.5415,10695
43,169,Tokyo_Small,train,MAPPO,3600,8,140,58,0.4143,0.9000,0.1000,811.7241,270.5747,0.3840,0.9841,249.6275,630.9149,1196.3922,0.9585,29.4962,27.6365,960.6547,233.8716,212.6643,26583.0352,0,0,0.0004,17.5192,0.6752,4.1214,317,0.4603,0.5397,0.9929,12.1967,wave,0.3300,0.5865,1.2731,1.3821,0.9065,0.0000,10.3490,29773
43,170,Kyoto_Small,train,FaithfulMAPPER,3600,8,120,48,0.4000,0.9833,0.0167,694.0208,347.0104,0.3113,0.9861,228.1136,439.0869,1208.1340,1.0000,19.9639,18.1442,871.9459,206.5144,92.2417,11530.2080,0,0,-0.0081,9.3195,0.6546,0.5560,184,0.4068,0.5932,0.9833,6.5039,ramp_up_down,0.3933,0.7585,1.2324,1.1505,0.9915,0.5000,0.0000,11069
43,171,Kyoto_Small,train,MAPPO,3600,8,142,72,0.5070,0.9859,0.0141,703.8889,351.9445,0.3236,0.9858,241.7778,481.0566,1180.3418,0.9764,19.8761,18.8427,838.7181,173.8510,41.9085,5238.5562,0,0,-0.0150,6.3063,0.6752,2.5095,301,0.5143,0.4857,0.9864,6.5039,ramp_up_down,0.3103,0.5549,1.1941,1.4325,0.9929,0.5000,5.7094,5951
43,172,LosAngeles_Small,train,FaithfulMAPPER,3600,8,112,44,0.3929,0.9643,0.0357,648.9091,216.3030,0.4339,0.9843,241.6279,517.1860,1245.3878,1.0000,23.3574,22.4354,891.5347,225.0836,155.2500,19406.2500,0,0,0.0583,8.4681,0.6515,0.4933,155,0.4074,0.5926,1.0004,12.1967,wave,0.3875,0.7134,1.2495,0.9179,0.9643,0.0000,0.0000,17388
43,173,LosAngeles_Small,train,MAPPO,3600,8,119,42,0.3529,0.9664,0.0336,609.9524,304.9762,0.2993,0.9843,205.5556,393.7188,1043.5927,1.0000,23.8051,21.0400,868.6718,221.2718,172.0756,21509.4531,0,0,0.0045,7.9523,0.6753,2.6432,334,0.3652,0.6348,1.0004,12.1967,wave,0.3459,0.6257,1.2263,1.2215,0.9664,0.0000,0.0000,20477
43,174,Tokyo_Small,train,FaithfulMAPPER,3600,8,127,75,0.5906,0.8976,0.1024,742.0267,371.0133,0.3637,0.9858,247.6667,506.1400,1125.7900,0.9091,29.3576,26.9135,873.8130,203.7618,41.3228,5165.3545,0,0,-0.0224,3.9223,0.6581,0.5689,186,0.6579,0.3421,0.9847,9.5000,building_up,0.3799,0.6870,1.2290,1.2462,0.9040,0.5000,22.5087,5248
43,175,Tokyo_Small,train,MAPPO,3600,8,130,59,0.4538,0.9462,0.0538,866.2034,433.1017,0.3576,0.9707,251.9600,622.7805,1196.2593,0.9496,28.6050,25.8036,800.1265,203.8783,79.2692,9908.6543,0,0,0.0105,12.7670,0.6738,3.4966,268,0.4797,0.5203,0.9769,9.5000,building_up,0.3561,0.6719,1.2560,0.9755,0.9606,0.3333,12.7081,10305
43,176,Kyoto_Small,train,FaithfulMAPPER,3600,8,112,54,0.4821,0.9375,0.0625,780.9074,260.3025,0.4008,0.9795,236.2553,488.8372,1245.4646,1.0000,19.9601,18.2026,925.8840,189.0893,53.0179,6627.2319,0,0,0.0379,8.4641,0.6532,0.5521,179,0.5143,0.4857,0.9821,6.5039,ramp_up_down,0.4049,0.7424,1.2630,1.2388,0.9455,0.5000,0.0000,5938
43,177,Kyoto_Small,train,MAPPO,3600,8,129,78,0.6047,0.9767,0.0233,771.2564,257.0855,0.4201,0.9851,190.2462,533.2712,1025.3475,1.0000,19.7814,17.8036,781.9243,156.1088,56.6279,7078.4883,0,0,0.0015,9.0475,0.6670,2.9909,311,0.6190,0.3810,0.9845,6.5039,ramp_up_down,0.3800,0.6940,1.2414,1.0833,0.9843,0.5000,0.0000,7305
43,178,LosAngeles_Small,train,FaithfulMAPPER,3600,8,120,68,0.5667,0.9750,0.0250,637.4412,212.4804,0.3813,0.9953,241.9310,490.3061,868.3293,0.7178,22.4589,20.3716,781.3596,198.8814,61.1333,7641.6665,0,0,-0.0039,9.5959,0.6530,0.3795,179,0.5812,0.4188,0.9840,6.5039,ramp_up_down,0.4023,0.7361,1.2208,0.9230,0.9831,0.5000,68.2652,7336
43,179,LosAngeles_Small,train,MAPPO,3600,8,131,70,0.5344,0.9237,0.0763,718.8000,179.7000,0.5244,0.9738,251.9310,453.2941,1163.7346,0.9239,24.2809,21.7344,817.1048,212.2600,39.5954,4949.4272,0,0,-0.0006,7.0651,0.6669,2.5327,288,0.5785,0.4215,0.9775,6.5039,ramp_up_down,0.2417,0.4320,1.2212,1.2570,0.9375,0.3333,19.1841,5187
43,180,Tokyo_Small,train,FaithfulMAPPER,3600,8,116,57,0.4914,0.9310,0.0690,795.0000,397.5000,0.3249,0.9796,236.2800,429.5600,1124.2922,0.9517,29.1778,26.8378,860.2349,255.8961,60.2155,7526.9395,0,0,-0.0004,6.7476,0.6538,0.4881,162,0.5278,0.4722,0.9741,9.5000,building_up,0.4930,0.9203,1.3158,1.4969,0.9469,0.3333,11.4216,6985
43,181,Tokyo_Small,train,MAPPO,3600,8,140,46,0.3286,0.9357,0.0643,848.5000,848.5000,0.2232,0.9748,257.5750,498.2941,1199.4417,0.9313,27.9747,26.0775,861.2204,225.6896,226.9000,28362.5000,0,0,-0.0095,9.6293,0.6628,2.8172,369,0.3511,0.6489,0.9861,9.5000,building_up,0.5322,1.0754,1.2704,1.0493,0.9420,0.5000,17.6867,31766
43,182,Kyoto_Small,train,FaithfulMAPPER,3600,8,133,70,0.5263,0.9624,0.0376,797.4286,797.4286,0.2249,0.9843,192.4667,659.6852,1024.2157,1.0000,19.4360,18.3643,817.1584,149.5784,51.9323,6491.5415,0,0,-0.0123,3.1056,0.6547,0.5322,198,0.5469,0.4531,0.9930,12.1967,wave,0.4048,0.7310,1.1908,1.1085,0.9697,0.0000,0.0000,6907
43,183,Kyoto_Small,train,MAPPO,3600,8,127,53,0.4173,0.9685,0.0315,823.5849,0.0000,0.0997,0.9916,283.4783,482.0769,1189.4053,0.8392,19.7207,17.8182,833.5687,186.4099,130.0157,16251.9688,0,0,0.0022,9.7197,0.6578,3.0389,340,0.4309,0.5691,0.9850,12.1967,wave,0.4848,0.9321,1.2528,1.2670,0.9760,0.5000,45.5972,16512
43,184,LosAngeles_Small,train,FaithfulMAPPER,3600,8,120,53,0.4417,0.9917,0.0083,799.1698,266.3899,0.3815,0.9843,305.6522,547.6905,1419.8151,0.9290,24.1677,21.6363,931.3669,204.3131,75.1500,9393.7500,0,0,0.0259,7.9793,0.6529,0.6087,177,0.4454,0.5546,0.9929,12.1967,wave,0.2750,0.4864,1.2500,1.7817,1.0000,0.0000,21.6891,9018
43,185,LosAngeles_Small,train,MAPPO,3600,8,126,53,0.4206,0.9286,0.0714,840.1509,420.0755,0.2996,0.9844,234.4894,616.7368,1080.2142,0.9213,23.8886,22.4422,832.5869,192.7666,98.1032,12262.8965,0,0,0.0072,10.3023,0.6558,3.2036,303,0.4530,0.5470,1.0016,12.1967,wave,0.2619,0.4641,1.2698,1.1969,0.9286,0.0000,18.4465,12361
43,186,Tokyo_Small,train,FaithfulMAPPER,3600,8,131,65,0.4962,0.9542,0.0458,707.5538,707.5538,0.2015,1.0002,230.5926,518.6595,1016.5012,0.8816,29.3618,26.9994,781.3289,211.0494,57.2824,7160.3052,0,0,-0.0058,3.6936,0.6525,0.5486,191,0.5200,0.4800,1.0000,2.0000,flat,0.3630,0.6372,1.2086,1.1002,0.9542,0.0000,27.2924,7504
43,187,Tokyo_Small,train,MAPPO,3600,8,126,46,0.3651,0.9683,0.0317,746.2391,746.2391,0.2278,1.0000,245.2857,559.3589,1303.2755,1.0000,29.5532,27.5548,948.2778,233.3700,132.6667,16583.3340,0,0,-0.0022,8.8123,0.6593,2.8365,375,0.3770,0.6230,1.0000,2.0000,flat,0.4662,0.8786,1.2520,1.3755,0.9683,0.0000,0.0000,16716
43,188,Kyoto_Small,train,FaithfulMAPPER,3600,8,124,59,0.4758,0.9758,0.0242,738.5255,738.5255,0.1660,0.9828,196.4167,551.6591,912.0069,0.9286,19.5220,17.6397,833.0961,184.8208,139.3871,17423.3867,0,0,0.0139,15.1406,0.6501,0.5516,191,0.4876,0.5124,0.9758,6.5039,ramp_up_down,0.4569,0.8876,1.2345,1.2479,0.9917,0.3333,14.0153,17284
43,189,Kyoto_Small,train,MAPPO,3600,8,116,65,0.5603,0.9914,0.0086,1001.0769,1001.0769,0.1584,0.9913,324.7069,637.1400,1185.6299,0.7303,19.8789,16.6434,838.3536,177.6129,48.7931,6099.1377,0,0,0.0011,9.4154,0.6625,2.9976,314,0.5652,0.4348,0.9840,6.5039,ramp_up_down,0.3333,0.5984,1.2635,0.8078,1.0000,0.5000,87.5809,5660
43,190,LosAngeles_Small,train,FaithfulMAPPER,3600,8,136,61,0.4485,0.9706,0.0294,601.1475,300.5738,0.3678,0.9844,197.6863,390.7333,1018.3702,1.0000,23.9449,21.5360,878.3250,170.9305,111.1765,13897.0586,0,0,-0.0019,11.5829,0.6518,0.4826,243,0.4621,0.5379,1.0000,12.1967,wave,0.3897,0.7186,1.2523,1.6487,0.9706,0.0000,0.0000,15120
43,191,LosAngeles_Small,train,MAPPO,3600,8,117,57,0.4872,0.9316,0.0684,711.9298,237.3099,0.3819,0.9842,248.2727,429.3529,1144.5767,0.9220,23.1187,21.3996,871.4371,213.5517,140.7009,17587.6074,0,0,-0.0068,9.6708,0.6655,3.1251,274,0.5229,0.4771,0.9915,12.1967,wave,0.3963,0.7193,1.1852,1.3464,0.9397,0.0000,19.3574,16462
43,192,Tokyo_Small,train,FaithfulMAPPER,3600,8,137,64,0.4672,0.8832,0.1168,759.3906,189.8477,0.5851,1.0001,245.9273,508.6471,1149.5701,0.9349,29.9390,27.7915,833.0011,201.0007,82.7153,10339.4160,0,0,-0.0044,4.9792,0.6497,0.5555,203,0.5289,0.4711,1.0015,2.0000,flat,0.3409,0.6066,1.2457,1.2529,0.8832,0.0000,16.0133,11332
