seed,global_episode,city,phase,policy_mode,total_steps,n_agents_max,tasks_appeared,tasks_completed,throughput_rate,accept_rate,refuse_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,bbox_area_km2,convex_hull_km2,mean_pd_hav_m,mean_nn_pickup_m,compute_time_per_task_ms,compute_time_per_decision_us,pairing_violations,capacity_violations,actor_loss,critic_loss,entropy,adv_std,n_experiences,completion_per_accepted,unfinished_accept_rate,mean_congestion_at_decision,n_ghost_active_mean,congestion_profile,agent_completed_gini,agent_completed_std,mean_imp_accepted,mean_imp_refused,accept_rate_high_cong,accept_rate_low_cong,mean_extra_steps_per_task,peak_congestion,mean_overlap_edges,congestion_variance,route_congestion_exposure,max_agent_completed,min_agent_completed,total_fleet_distance_m,mean_agents_offered_per_task,mean_recall_rounds_per_task,mean_candidates_scored_per_task,value_throughput_rate,mean_completion_value,value_loss_to_refusal,mean_bpr_along_route,time_lost_to_congestion_steps,n_traversals_in_jam,marginal_cost_ratio_vs_oracle,rmca_relative_regret,rmca_marginal_cost_k1,rmca_marginal_cost_k2,mean_allocation_time_us,mean_tam_dijkstra_steps,path_compute_time_ms,mean_pure_alloc_time_ms,wallclock_ms
42,20,Tokyo_Small,eval_normal_wave,FaithfulMAPPER,3600,6,115,89,0.7739,1.0000,0.0000,640.1573,320.0786,0.4396,4.6470,295.7303,398.3235,1070.4033,0.7239,29.0913,26.5606,791.5093,209.3504,58.9913,9831.8838,0,0,0.0000,0.0000,0.0000,0.0000,0,0.7739,0.2261,4.7116,1125.4863,wave,0.3461,0.6681,1.2313,0.0000,1.0000,0.0000,81.6497,28,940.1978,0.3685,0.5206,5,0,95265.8984,4.2000,0.0000,4.2000,0.7555,0.4692,0.0000,2.1318,24815.8652,24,1.2147,0.0000,0.0000,0.0000,46490.3906,3.4870,3531.9121,0.0000,6784
42,21,Tokyo_Small,eval_normal_wave,FaithfulMAPPER,3600,6,109,84,0.7706,1.0000,0.0000,731.0000,365.5000,0.4223,4.6493,363.6667,366.0612,1047.5553,0.5761,29.5271,27.0010,837.8716,246.0615,54.2477,9041.2842,0,0,0.0000,0.0000,0.0000,0.0000,0,0.7706,0.2294,4.6467,1125.4863,wave,0.3814,0.6935,1.2446,0.0000,1.0000,0.0000,154.1556,28,939.4503,0.3678,0.6467,4,0,87994.6406,4.3211,0.0000,4.3211,0.7375,0.5185,0.0000,3.1806,73002.0781,32,1.2583,0.0000,0.0000,0.0000,38945.7969,3.5046,2679.7109,0.0000,5913
42,22,Tokyo_Small,eval_normal_ramp,FaithfulMAPPER,3600,6,105,68,0.6476,1.0000,0.0000,551.1470,551.1470,0.3029,4.3289,315.3676,280.1807,1241.6508,0.7874,29.4667,27.2106,949.1213,228.9151,67.1333,11188.8887,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6476,0.3524,4.3778,618.6302,ramp_up_down,0.4055,0.7870,1.2849,0.0000,1.0000,0.0000,67.0375,24,550.2414,0.3014,0.4854,5,0,84432.2500,4.3143,0.0000,4.3143,0.6987,0.6506,0.0000,2.7911,35487.3242,28,1.4493,0.0000,0.0000,0.0000,54707.7812,3.4476,4200.6592,0.0000,7049
42,23,Tokyo_Small,eval_normal_ramp,FaithfulMAPPER,3600,6,106,77,0.7264,1.0000,0.0000,475.8441,475.8441,0.1722,4.3288,249.2857,252.1667,1020.7805,0.8190,29.0985,25.4563,770.6998,266.7950,29.4811,4913.5220,0,0,0.0000,0.0000,0.0000,0.0000,0,0.7264,0.2736,4.3657,618.6302,ramp_up_down,0.3933,0.7606,1.1897,0.0000,1.0000,0.0000,45.1296,24,549.6250,0.3085,0.4476,5,0,78600.1016,4.1981,0.0000,4.1981,0.7088,0.4466,0.0000,2.0522,21493.7031,21,1.0380,0.0000,0.0000,0.0000,18440.3496,3.5094,1027.0160,0.0000,3125
42,24,Tokyo_Small,eval_stress_shock,FaithfulMAPPER,3600,5,170,147,0.8647,1.0000,0.0000,530.3333,530.3333,0.2714,4.1573,281.1837,248.6051,1101.3821,0.7834,28.5064,25.3236,874.8556,59.1200,33.7353,5622.5488,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8647,0.1353,4.1417,513.2000,shock_burst,0.2940,0.5498,1.2508,0.0000,1.0000,0.0000,60.9073,28,440.7483,0.4852,0.3236,7,0,161903.1719,4.1882,0.0000,4.1882,0.7836,0.4843,0.0000,1.7537,25285.3848,17,1.0100,0.0000,0.0000,0.0000,27303.9590,3.4471,2288.4380,0.0000,5735
42,25,Tokyo_Small,eval_stress_shock,FaithfulMAPPER,3600,5,165,122,0.7394,1.0000,0.0000,584.3115,584.3115,0.3775,4.1680,286.0656,333.5916,1166.3951,0.8155,29.0465,25.3598,860.1920,68.4192,48.4727,8078.7881,0,0,0.0000,0.0000,0.0000,0.0000,0,0.7394,0.2606,4.1445,513.2000,shock_burst,0.2972,0.5442,1.2677,0.0000,1.0000,0.0000,52.7866,24,438.8589,0.4918,0.4129,6,0,142300.2031,4.3758,0.0000,4.3758,0.7416,0.5448,0.0000,1.8604,33801.7578,31,1.4739,0.0000,0.0000,0.0000,41155.4141,3.3394,3981.8799,0.0000,7998
42,26,Tokyo_Small,eval_stress_buildup,FaithfulMAPPER,3600,4,168,127,0.7560,1.0000,0.0000,537.2441,537.2441,0.4765,4.4729,268.4646,293.7945,1002.4807,0.7468,29.0338,24.0455,809.5054,26.9813,47.2560,7875.9922,0,0,0.0000,0.0000,0.0000,0.0000,0,0.7560,0.2440,4.4414,883.7547,building_up,0.2983,0.6083,1.2710,0.0000,1.0000,0.0000,67.9684,32,763.2197,0.3651,0.6044,8,0,127315.0391,4.3274,0.0000,4.3274,0.6909,0.4756,0.0000,2.7091,61256.7734,44,1.1985,0.0000,0.0000,0.0000,37060.8672,3.2083,2821.1431,0.0000,7939
42,27,Tokyo_Small,eval_stress_buildup,FaithfulMAPPER,3600,4,198,159,0.8030,1.0000,0.0000,532.0251,266.0126,0.5360,4.4581,248.7233,308.3149,861.7243,0.6929,26.8595,23.9111,651.7503,39.4603,40.4596,6743.2661,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8030,0.1970,4.4255,883.7547,building_up,0.3020,0.5417,1.2526,0.0000,1.0000,0.0000,76.3784,24,766.3100,0.3707,0.5439,6,0,137014.1719,4.3788,0.0000,4.3788,0.7479,0.3904,0.0000,2.6975,54429.0547,39,1.0000,0.0000,0.0000,0.0000,32428.8223,3.4343,3014.3621,0.0000,8011
42,28,Tokyo_Small,eval_over_fleet,FaithfulMAPPER,3600,60,55,39,0.7091,1.0000,0.0000,545.1025,60.5669,0.1594,4.6679,269.0769,284.3913,924.7780,0.6874,28.0722,24.5414,754.1093,352.9463,110.9273,18487.8789,0,0,0.0000,0.0000,0.0000,0.0000,0,0.7091,0.2909,4.7399,1125.4863,wave,0.3261,0.6405,1.2295,0.0000,1.0000,0.0000,84.1213,28,935.0656,0.3601,0.6598,2,0,36066.3438,4.3091,0.0000,4.3091,0.7071,0.4690,0.0000,3.1449,18246.1250,18,2.3227,0.0000,0.0000,0.0000,84749.8906,3.6727,4084.6230,0.0000,6101
42,29,Tokyo_Small,eval_over_fleet,FaithfulMAPPER,3600,60,51,34,0.6667,1.0000,0.0000,722.6177,72.2618,0.1697,4.6614,326.5588,412.1064,1070.4639,0.6556,27.4802,23.4517,866.9570,352.1759,101.8824,16980.3926,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6667,0.3333,4.7259,1125.4863,wave,0.3199,0.6197,1.2727,0.0000,1.0000,0.0000,112.4661,28,936.5645,0.3571,0.6492,2,0,36395.7695,4.6078,0.0000,4.6078,0.6491,0.5544,0.0000,2.4617,17646.1504,17,1.7990,0.0000,0.0000,0.0000,77273.9375,3.4510,3486.2019,0.0000,5196
