seed,global_episode,city,phase,policy_mode,total_steps,n_agents_max,tasks_appeared,tasks_completed,throughput_rate,accept_rate,refuse_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,bbox_area_km2,convex_hull_km2,mean_pd_hav_m,mean_nn_pickup_m,compute_time_per_task_ms,compute_time_per_decision_us,pairing_violations,capacity_violations,actor_loss,critic_loss,entropy,adv_std,n_experiences,completion_per_accepted,unfinished_accept_rate,mean_congestion_at_decision,n_ghost_active_mean,congestion_profile,agent_completed_gini,agent_completed_std,mean_imp_accepted,mean_imp_refused,accept_rate_high_cong,accept_rate_low_cong,mean_extra_steps_per_task,peak_congestion,mean_overlap_edges,congestion_variance,route_congestion_exposure,max_agent_completed,min_agent_completed,total_fleet_distance_m,mean_agents_offered_per_task,mean_recall_rounds_per_task,mean_candidates_scored_per_task,value_throughput_rate,mean_completion_value,value_loss_to_refusal,mean_bpr_along_route,time_lost_to_congestion_steps,n_traversals_in_jam,marginal_cost_ratio_vs_oracle,mean_allocation_time_us,mean_tam_dijkstra_steps,wallclock_ms
42,20,Tokyo_Small,eval,TrafficFlow,3600,12,216,90,0.4167,1.0000,0.0000,805.8222,100.7278,0.7002,1.0003,244.2821,546.3623,1190.4020,0.9746,29.6924,27.1866,822.5379,156.2676,404.1528,33679.3984,0,0,0.0000,0.0000,0.0000,0.0000,0,0.4167,0.5833,1.0004,3.0000,flat,0.3353,0.5937,1.2575,0.0000,1.0000,0.0000,6.2017,2,0.0033,0.0057,0.4245,14,1,107136.1797,9.5787,0.0000,0.0000,0.4106,0.5091,0.0000,1.0522,709.3482,0,2.3920,400530.9375,0.0000,87297
42,21,Tokyo_Small,eval,TrafficFlow,3600,12,213,135,0.6338,1.0000,0.0000,841.0296,105.1287,0.7260,1.0003,229.5333,602.1786,987.2438,0.8602,29.7031,27.6996,840.7281,141.6629,384.0516,32004.3027,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6338,0.3662,1.0004,3.0000,flat,0.3326,0.6285,1.2559,0.0000,1.0000,0.0000,32.0846,2,0.0042,0.0053,0.5025,23,1,133277.9219,9.5258,0.0000,0.0000,0.5984,0.5013,0.0000,1.0574,807.8188,0,2.7931,380681.8438,0.0000,81803
42,22,Tokyo_Small,eval,TrafficFlow,3600,12,206,96,0.4660,1.0000,0.0000,704.1875,88.0234,0.6690,1.0002,196.7177,488.6081,1021.8743,1.0000,29.8381,28.7128,829.6490,156.1585,487.4320,40619.3359,0,0,0.0000,0.0000,0.0000,0.0000,0,0.4660,0.5340,1.0008,3.0000,flat,0.3449,0.6090,1.2538,0.0000,1.0000,0.0000,0.0000,2,0.0025,0.0042,0.4476,14,1,98099.9375,9.9272,0.0000,0.0000,0.4644,0.5117,0.0000,1.0501,656.5321,0,70099.7188,484569.0000,0.0000,100411
42,23,Tokyo_Small,eval,TrafficFlow,3600,12,213,114,0.5352,1.0000,0.0000,610.5614,76.3202,0.7121,1.0005,186.6531,444.9540,867.4625,0.9295,29.9282,27.9563,835.4070,155.4059,551.0939,45924.4922,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5352,0.4648,1.0000,3.0000,flat,0.2860,0.5421,1.2441,0.0000,1.0000,0.0000,13.1606,2,0.0050,0.0074,0.4515,20,1,98890.7266,9.6620,0.0000,0.0000,0.4161,0.3966,0.0000,1.0557,826.2725,0,2.8279,547952.9375,0.0000,117383
42,24,Tokyo_Small,eval,TrafficFlow,3600,12,183,89,0.4863,1.0000,0.0000,749.1124,93.6390,0.6766,1.0003,200.7089,528.7612,1013.7057,1.0000,29.5105,28.1361,829.9865,176.6719,493.2787,41106.5586,0,0,0.0000,0.0000,0.0000,0.0000,0,0.4863,0.5137,1.0000,3.0000,flat,0.2633,0.4761,1.2699,0.0000,1.0000,0.0000,0.0000,2,0.0033,0.0061,0.4257,10,1,90219.8125,9.8306,0.0000,0.0000,0.4924,0.5416,0.0000,1.0494,702.0574,0,38204.3125,489338.4375,0.0000,90270
42,25,Tokyo_Small,eval,TokenPassing,3600,12,216,83,0.3843,1.0000,0.0000,843.9156,93.7684,0.7765,1.0003,218.7391,693.1429,1099.0000,1.0000,29.6924,27.1866,822.5379,156.2676,228.5324,19044.3672,0,0,0.0000,0.0000,0.0000,0.0000,0,0.3843,0.6157,1.0018,3.0000,flat,0.3253,0.5868,1.2575,0.0000,1.0000,0.0000,0.0000,2,0.0031,0.0053,0.3984,12,0,91217.0000,9.5787,0.0000,0.0000,0.3806,0.5116,0.0000,1.0466,764.6714,0,5626.6553,223994.3906,0.0000,49363
42,26,Tokyo_Small,eval,TokenPassing,3600,12,213,105,0.4930,1.0000,0.0000,757.8000,84.2000,0.7722,1.0006,226.1461,494.5867,1006.7831,0.8904,29.7031,27.6996,840.7281,141.6629,507.5775,42298.1211,0,0,0.0000,0.0000,0.0000,0.0000,0,0.4930,0.5070,1.0000,3.0000,flat,0.3391,0.6262,1.2559,0.0000,1.0000,0.0000,24.7894,2,0.0058,0.0078,0.4734,18,1,105712.2344,9.5258,0.0000,0.0000,0.4913,0.5292,0.0000,1.0532,825.4565,0,5554.8872,504025.1875,0.0000,108114
42,27,Tokyo_Small,eval,TokenPassing,3600,12,206,96,0.4660,1.0000,0.0000,838.7083,93.1898,0.7631,1.0005,219.5854,718.0151,1060.2668,0.9657,29.8381,28.7128,829.6490,156.1585,324.6699,27055.8262,0,0,0.0000,0.0000,0.0000,0.0000,0,0.4660,0.5340,1.0005,3.0000,flat,0.3487,0.6616,1.2538,0.0000,1.0000,0.0000,7.5320,2,0.0061,0.0070,0.4221,17,0,101785.6172,9.9272,0.0000,0.0000,0.4699,0.5178,0.0000,1.0479,681.6735,0,3.1735,321245.7500,0.0000,66882
42,28,Tokyo_Small,eval,TokenPassing,3600,12,213,110,0.5164,1.0000,0.0000,718.0000,79.7778,0.7620,1.0002,198.2391,555.6883,871.6762,0.8794,29.9282,27.9563,835.4070,155.4059,529.9343,44161.1875,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5164,0.4836,1.0005,3.0000,flat,0.4092,0.7353,1.2441,0.0000,1.0000,0.0000,23.9039,2,0.0028,0.0048,0.4462,19,0,95884.3828,9.6620,0.0000,0.0000,0.4089,0.4039,0.0000,1.0524,818.9299,0,4.9552,525377.0625,0.0000,112876
42,29,Tokyo_Small,eval,TokenPassing,3600,12,183,97,0.5301,1.0000,0.0000,765.7217,85.0802,0.7759,1.0002,244.9048,552.1831,1013.7121,0.8278,29.5105,28.1361,829.9865,176.6719,287.5956,23966.3027,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5301,0.4699,1.0000,3.0000,flat,0.2294,0.4325,1.2699,0.0000,1.0000,0.0000,42.1623,2,0.0025,0.0048,0.4157,12,0,98330.0781,9.8306,0.0000,0.0000,0.4790,0.4835,0.0000,1.0457,744.5444,0,3.2841,283572.6250,0.0000,52630
42,30,Kyoto_Small,eval,MAPPO,3600,12,209,128,0.6124,1.0000,0.0000,938.9922,117.3740,0.7373,1.0043,243.6606,713.9318,1001.5577,0.8221,19.9167,17.8721,798.4297,137.8829,1395.8086,116317.3828,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6124,0.3876,1.0036,3.0000,flat,0.2780,0.4951,1.2478,0.0000,1.0000,0.0000,43.3490,2,0.0411,0.0224,0.4825,11,0,128199.3906,3.6220,0.0000,3.6220,0.5820,0.4768,0.0000,1.0517,883.2484,0,24152.6895,1394154.2500,5.3541,291724
42,31,Kyoto_Small,eval,MAPPO,3600,12,168,109,0.6488,1.0000,0.0000,675.9725,112.6621,0.5571,1.0004,225.8936,467.6628,997.2028,0.8829,19.6727,18.6853,830.7900,153.5540,1192.0000,99333.3359,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6488,0.3512,1.0000,3.0000,flat,0.2610,0.4663,1.2542,0.0000,1.0000,0.0000,26.4531,2,0.0050,0.0070,0.4952,10,1,108695.1016,3.4940,0.0000,3.4940,0.5981,0.4681,0.0000,1.0568,883.1494,0,3.8285,1186555.5000,5.8095,200256
42,32,Kyoto_Small,eval,MAPPO,3600,12,184,110,0.5978,1.0000,0.0000,737.6364,122.9394,0.5493,1.0001,261.3367,480.1631,1057.8458,0.8096,19.9474,18.6269,828.4230,139.4603,721.8967,60158.0625,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5978,0.4022,1.0007,3.0000,flat,0.2546,0.4507,1.2434,0.0000,1.0000,0.0000,49.7676,2,0.0019,0.0034,0.4241,10,2,116363.0469,3.3967,0.0000,3.3967,0.6027,0.5144,0.0000,1.0473,870.8594,0,4.9574,718025.6875,5.1522,132829
42,33,Kyoto_Small,eval,MAPPO,3600,12,203,132,0.6502,1.0000,0.0000,692.2045,98.8864,0.6133,1.0001,210.6783,447.1471,1053.9233,1.0000,19.9341,18.8541,790.7134,130.0015,1253.2118,104434.3203,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6502,0.3498,1.0000,3.0000,flat,0.2618,0.4731,1.2205,0.0000,1.0000,0.0000,0.0000,2,0.0017,0.0026,0.4911,13,2,139117.8750,3.2266,0.0000,3.2266,0.6100,0.4509,0.0000,1.0560,970.4238,0,6.1309,1249973.3750,5.4433,254402
42,34,Kyoto_Small,eval,MAPPO,3600,12,214,133,0.6215,1.0000,0.0000,822.4436,117.4919,0.6099,1.0002,280.8482,533.3052,1066.5554,0.7595,19.7096,18.1392,817.9567,125.7135,1340.9065,111742.2031,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6215,0.3785,1.0000,3.0000,flat,0.2798,0.4936,1.2318,0.0000,1.0000,0.0000,67.5371,2,0.0025,0.0050,0.4863,12,1,141851.8594,3.3411,0.0000,3.3411,0.6178,0.4984,0.0000,1.0528,890.5251,0,3.8172,1337964.8750,5.4813,286954
42,35,Kyoto_Small,eval,FaithfulMAPPER,3600,12,209,125,0.5981,1.0000,0.0000,897.2880,112.1610,0.7000,1.0007,251.1515,566.6977,994.1974,0.7917,19.9167,17.8721,798.4297,137.8829,526.9474,43912.2812,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5981,0.4019,1.0012,3.0000,flat,0.2195,0.3920,1.2478,0.0000,1.0000,0.0000,52.3120,2,0.0086,0.0076,0.3563,11,3,124274.6719,4.6938,0.0000,4.6938,0.5608,0.4705,0.0000,1.0404,803.9147,0,12.9164,523618.1875,5.4163,110132
