source,method,city,scenario,episode,n_agents,total_steps,tasks_appeared,tasks_completed,throughput_rate,accept_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,mean_extra_steps_per_task,peak_load,congestion_variance,mean_bpr_along_route,n_traversals_in_jam,route_congestion_exposure,total_fleet_distance_m,agent_completed_gini,agent_completed_std,n_ghost_active_mean,mean_congestion_at_decision,wallclock_ms,compute_time_per_task_ms,compute_time_per_decision_us,capacity_violations,pairing_violations
HAPC,HybridAdaptivePredictive,LosAngeles_Small,stress_buildup,1,4,3600,178,34,0.191011,1.0,921.5,230.375,0.969028,4.49111,321.176,1033.12,634.693,0,0,24,0.13275,1,0,0,40742.5,0.25,0.459426,741.544,0,600566,3373.92,3.31009e+06,0,0
HAPC,HybridAdaptivePredictive,LosAngeles_Small,over_fleet,0,60,3600,42,37,0.880952,1.0,414.595,6.90991,0.094287,4.64656,254.405,171.027,883.102,0,0,28,0.139407,1,0,0,62677.8,0.233108,0.494676,944.367,0,642440,15296,1.51118e+07,0,0
HAPC,HybridAdaptivePredictive,LosAngeles_Small,over_fleet,1,60,3600,55,47,0.854545,1.0,549,9.15,0.153106,4.63455,389.957,175.362,1103.11,0,0,28,0.137501,1,0,0,82424.8,0.214055,0.458312,944.367,0,768266,13968.3,1.37843e+07,0,0
RL,MAPPO,Paris_Small,normal_wave,0,6,3600,120,86,0.7167,1.0000,661.1512,220.3837,0.6032,4.6608,230.2632,419.0580,935.3073,0.8124,43.2017,28,0.3622,7.6907,81,0.9616,80436.4297,0.2922,0.5191,1812.0836,4.6976,76104,634.2000,105700.0000,0,0
RL,MAPPO,Paris_Small,normal_wave,1,6,3600,98,72,0.7347,1.0000,603.2361,201.0787,0.5061,4.6594,230.1719,405.7500,980.1630,0.8517,34.1393,28,0.3705,6.5348,50,0.8998,70571.7422,0.3256,0.5921,1812.0836,4.6474,41034,418.7143,69785.7109,0,0
RL,MAPPO,Paris_Small,normal_ramp,2,6,3600,98,67,0.6837,1.0000,709.8806,354.9403,0.3966,4.3451,275.8524,429.5263,1329.6063,0.9640,9.9312,24,0.2960,3.8139,37,0.8218,89083.6250,0.2900,0.5270,995.9542,4.3958,47882,488.5918,81431.9766,0,0
RL,MAPPO,Paris_Small,normal_ramp,3,6,3600,113,84,0.7434,1.0000,629.5357,314.7679,0.3906,4.3398,233.0649,445.2703,929.4972,0.7976,47.1655,24,0.3003,3.5413,51,0.9143,78077.7656,0.2568,0.4611,995.9542,4.3718,46627,412.6283,68771.3828,0,0
RL,MAPPO,Paris_Small,shock,4,6,3600,156,113,0.7244,1.0000,720.8141,360.4071,0.4315,4.2268,236.1400,463.8100,947.3645,0.8024,46.6671,24,0.4466,3.0599,45,0.8914,107052.1875,0.4622,0.8539,825.8000,4.1965,53183,340.9167,56819.4453,0,1
RL,MAPPO,Paris_Small,shock,5,6,3600,167,150,0.8982,1.0000,538.7400,269.3700,0.4019,4.2174,236.9643,333.0992,867.4075,0.7321,63.4828,28,0.4545,3.7881,69,0.9686,130111.1172,0.3208,0.5991,825.8000,4.1964,37305,223.3832,37230.5391,0,1
RL,MAPPO,Paris_Small,buildup,6,6,3600,200,156,0.7800,1.0000,632.9872,316.4936,0.3497,4.4901,251.4733,377.5071,988.2751,0.7860,53.8183,24,0.3505,5.2918,132,0.9309,154170.9219,0.3887,0.7237,1422.8550,4.4584,42587,212.9350,35489.1680,0,0
RL,MAPPO,Paris_Small,buildup,7,6,3600,198,165,0.8333,1.0000,599.0303,599.0303,0.3138,4.4830,250.3268,329.3542,1022.3063,0.8168,45.8655,28,0.3564,4.2733,119,0.8562,168680.5312,0.3007,0.5456,1422.8550,4.4633,47058,237.6667,39611.1094,0,0
RL,MAPPO,Paris_Small,over_fleet,8,6,3600,56,50,0.8929,1.0000,437.0000,87.4000,0.8898,4.6701,232.2600,220.4615,1001.1818,0.8621,32.0236,28,0.3563,4.8548,37,0.9220,50059.0898,0.2920,0.6261,1812.0836,4.7508,72276,1290.6428,215107.1406,0,0
RL,MAPPO,Paris_Small,over_fleet,9,6,3600,54,46,0.8519,1.0000,505.2826,101.0565,0.9036,4.6688,256.9778,243.2174,1090.9834,0.8491,38.7811,28,0.3534,7.3201,43,0.8875,50185.2344,0.3160,0.7300,1812.0836,4.6819,66755,1236.2037,206033.9531,0,0
RL,FaithfulMAPPER,Paris_Small,normal_wave,10,6,3600,120,111,0.9250,1.0000,422.9730,422.9730,0.2637,4.6589,218.9725,209.4375,965.0106,0.8814,25.9704,28,0.3625,4.5471,87,0.8951,107116.1719,0.2289,0.4245,1812.0836,4.6943,16019,133.4917,22248.6113,0,0
RL,FaithfulMAPPER,Paris_Small,normal_wave,11,6,3600,98,89,0.9082,1.0000,425.0450,425.0450,0.2138,4.6605,210.5000,226.3068,918.1418,0.8723,26.8716,28,0.3656,4.6879,51,0.8698,81714.6250,0.2757,0.5106,1812.0836,4.6450,10582,107.9796,17996.5996,0,0
RL,FaithfulMAPPER,Paris_Small,normal_ramp,12,6,3600,98,87,0.8878,1.0000,500.2644,500.2644,0.1919,4.3429,267.4471,243.7416,1194.3293,0.8931,28.5812,24,0.2968,2.7113,37,0.7784,103906.6484,0.2773,0.5402,995.9542,4.3945,11934,121.7755,20295.9180,0,0
RL,FaithfulMAPPER,Paris_Small,normal_ramp,13,6,3600,113,102,0.9027,1.0000,458.8431,458.8431,0.2979,4.3389,245.5567,240.2772,994.7175,0.8102,46.6132,24,0.3005,3.8806,66,0.8604,101461.1875,0.3290,0.6033,995.9542,4.3712,14879,131.6726,21945.4277,0,0
RL,FaithfulMAPPER,Paris_Small,shock,14,6,3600,156,142,0.9103,1.0000,438.6197,438.6197,0.2417,4.2152,227.9429,211.3691,955.3985,0.8383,36.8632,24,0.4562,3.1777,62,0.8641,135666.5938,0.2584,0.4786,825.8000,4.1884,14381,92.1859,15364.3164,0,0
RL,FaithfulMAPPER,Paris_Small,shock,15,6,3600,167,153,0.9162,1.0000,474.0327,474.0327,0.1695,4.2132,214.6159,231.5229,871.5096,0.8122,40.3140,28,0.4579,3.7727,67,0.9088,133340.9688,0.2982,0.5731,825.8000,4.1907,14710,88.0838,14680.6387,0,0
RL,FaithfulMAPPER,Paris_Small,buildup,16,6,3600,200,188,0.9400,1.0000,494.6117,494.6117,0.2232,4.4859,237.8343,247.8540,1033.0292,0.8687,31.2284,24,0.3546,4.2662,145,0.8713,194209.4844,0.2744,0.4935,1422.8550,4.4533,18761,93.8050,15634.1670,0,0
RL,FaithfulMAPPER,Paris_Small,buildup,17,6,3600,198,173,0.8737,1.0000,523.4335,523.4335,0.2672,4.4820,248.5774,280.0172,1026.2156,0.8257,43.3343,28,0.3564,4.3289,147,0.8023,177535.2969,0.2841,0.5082,1422.8550,4.4654,19741,99.7020,16617.0039,0,0
RL,FaithfulMAPPER,Paris_Small,over_fleet,18,6,3600,56,53,0.9464,1.0000,411.4151,82.2830,0.9492,4.6709,214.7692,208.3704,929.9354,0.8660,28.7822,28,0.3538,5.5353,41,0.9552,49286.5742,0.2361,0.4742,1812.0836,4.7505,22191,396.2679,66044.6406,0,0
RL,FaithfulMAPPER,Paris_Small,over_fleet,19,6,3600,54,51,0.9444,1.0000,402.3922,100.5980,0.7969,4.6687,253.4800,154.1176,1040.8282,0.8212,45.3143,28,0.3537,6.0121,39,0.9602,53082.2383,0.2567,0.5946,1812.0836,4.6821,11870,219.8148,36635.8008,0,0
RL,IPPO,Paris_Small,normal_wave,20,6,3600,120,114,0.9500,1.0000,445.1053,445.1053,0.2191,4.6575,230.2364,213.5909,956.6949,0.8311,38.8974,28,0.3668,5.2590,94,0.8887,109063.2188,0.2395,0.5039,1812.0836,4.6944,14128,117.7333,19622.2227,0,0
RL,IPPO,Paris_Small,normal_wave,21,6,3600,98,88,0.8980,1.0000,387.7500,387.7500,0.1825,4.6612,205.4535,202.7667,888.2928,0.8647,27.7949,28,0.3646,6.0182,61,0.8582,78169.7656,0.2943,0.5386,1812.0836,4.6461,10700,109.1837,18197.2793,0,0
RL,IPPO,Paris_Small,normal_ramp,22,6,3600,98,89,0.9082,1.0000,495.1011,0.0000,0.1451,4.3428,283.3483,221.4362,1242.4353,0.8770,34.8613,24,0.2964,3.8417,61,0.7927,110576.7422,0.2379,0.4624,995.9542,4.3939,9763,99.6225,16603.7422,0,0
RL,IPPO,Paris_Small,normal_ramp,23,6,3600,113,100,0.8850,1.0000,449.3800,0.0000,0.1315,4.3400,245.3030,212.9320,1056.5692,0.8614,33.9892,24,0.3002,3.7212,52,0.8426,105656.9219,0.2721,0.4999,995.9542,4.3719,14405,127.4779,21246.3125,0,0
RL,IPPO,Paris_Small,shock,24,6,3600,156,140,0.8974,1.0000,456.3357,456.3357,0.1945,4.2140,218.0857,241.9805,925.3377,0.8486,33.0182,24,0.4570,4.0921,64,0.8713,129547.2734,0.2868,0.5393,825.8000,4.1855,11937,76.5192,12753.2051,0,0
RL,IPPO,Paris_Small,shock,25,6,3600,167,149,0.8922,1.0000,398.5570,0.0000,0.1205,4.2130,201.2685,207.1139,874.4294,0.8689,26.3826,28,0.4598,3.9118,61,0.9408,130289.9844,0.2602,0.4740,825.8000,4.1889,12933,77.4431,12907.1855,0,0
RL,IPPO,Paris_Small,buildup,26,6,3600,200,182,0.9100,1.0000,496.8956,496.8956,0.2923,4.4856,240.2793,255.1129,1015.1505,0.8450,37.2492,24,0.3546,5.1410,142,0.8685,184757.3750,0.2568,0.4710,1422.8550,4.4537,30262,151.3100,25218.3340,0,0
RL,IPPO,Paris_Small,buildup,27,6,3600,198,172,0.8687,1.0000,470.5000,470.5000,0.2667,4.4821,237.8256,236.4670,1019.6530,0.8575,33.8950,28,0.3570,4.8843,128,0.8403,175380.3281,0.2245,0.4054,1422.8550,4.4630,13449,67.9242,11320.7070,0,0
RL,IPPO,Paris_Small,over_fleet,28,6,3600,56,49,0.8750,1.0000,434.7347,86.9469,0.9156,4.6694,235.1042,217.8148,969.0955,0.8244,41.2851,28,0.3570,10.1623,49,0.9352,47485.6758,0.2887,0.5876,1812.0836,4.7510,8678,154.9643,25827.3809,0,0
RL,IPPO,Paris_Small,over_fleet,29,6,3600,54,48,0.8889,1.0000,420.9375,84.1875,0.8881,4.6678,238.4375,189.9800,1039.1683,0.8716,30.6038,28,0.3559,5.8566,39,0.9315,49880.0820,0.2556,0.5629,1812.0836,4.6821,6323,117.0926,19515.4316,0,0
RL,Hybrid,Paris_Small,normal_wave,30,6,3600,120,110,0.9167,1.0000,429.4182,429.4182,0.2048,4.6595,221.9358,213.0354,960.8649,0.8659,29.7628,28,0.3615,6.8171,110,0.9213,105695.1406,0.2647,0.4829,1812.0836,4.6954,9132,76.1000,12683.3330,0,0
RL,Hybrid,Paris_Small,normal_wave,31,6,3600,98,92,0.9388,1.0000,434.5761,434.5761,0.1994,4.6623,221.5824,218.6413,941.6585,0.8499,33.2507,28,0.3620,6.3937,85,0.8874,86632.5859,0.2599,0.5002,1812.0836,4.6457,7422,75.7347,12622.4492,0,0
RL,Hybrid,Paris_Small,normal_ramp,32,6,3600,98,84,0.8571,1.0000,490.0833,0.0000,0.1240,4.3429,280.7143,221.3034,1253.5223,0.8931,30.0098,24,0.2962,4.3904,66,0.8191,105295.8750,0.3180,0.6217,995.9542,4.3946,8727,89.0510,14841.8369,0,0
RL,Hybrid,Paris_Small,normal_ramp,33,6,3600,113,104,0.9204,1.0000,470.8942,470.8942,0.2771,4.3388,249.8600,226.5619,1033.9287,0.8276,43.0743,24,0.3003,4.2000,71,0.8475,107528.5859,0.3273,0.6126,995.9542,4.3711,9637,85.2832,14213.8643,0,0
RL,Hybrid,Paris_Small,shock,34,6,3600,156,144,0.9231,1.0000,409.8264,409.8264,0.1818,4.2171,214.1761,209.6299,916.7019,0.8560,30.8357,24,0.4549,3.9421,60,0.8758,132005.0781,0.2432,0.4407,825.8000,4.1897,9562,61.2949,10215.8115,0,0
RL,Hybrid,Paris_Small,shock,35,6,3600,167,152,0.9102,1.0000,421.6513,0.0000,0.1453,4.2125,210.4570,218.5598,878.8695,0.8352,34.6831,28,0.4588,4.0525,88,0.9332,133588.1719,0.2830,0.5161,825.8000,4.1868,10319,61.7904,10298.4033,0,1
RL,Hybrid,Paris_Small,buildup,36,6,3600,200,182,0.9100,1.0000,492.9670,492.9670,0.3165,4.4861,237.9337,251.7143,1020.4203,0.8577,33.8496,24,0.3557,4.4296,152,0.8446,185716.5000,0.2766,0.4918,1422.8550,4.4543,16689,83.4450,13907.5000,0,0
RL,Hybrid,Paris_Small,buildup,37,6,3600,198,168,0.8485,1.0000,476.3036,476.3036,0.2220,4.4822,242.8855,241.3409,1016.0077,0.8366,39.6840,28,0.3580,4.7516,139,0.8374,170689.2969,0.2292,0.4127,1422.8550,4.4629,16473,83.1970,13866.1611,0,0
RL,Hybrid,Paris_Small,over_fleet,38,6,3600,56,51,0.9107,1.0000,409.1176,81.8235,0.9433,4.6698,220.7000,200.0000,954.8109,0.8653,29.7378,28,0.3566,8.7786,54,0.9404,48695.3594,0.2088,0.4251,1812.0836,4.7514,7060,126.0714,21011.9043,0,0
RL,Hybrid,Paris_Small,over_fleet,39,6,3600,54,48,0.8889,1.0000,422.3333,84.4667,0.8363,4.6670,257.8333,163.8800,1039.3672,0.8062,49.9599,28,0.3580,5.9287,35,0.9382,49889.6250,0.2795,0.5973,1812.0836,4.6815,5709,105.7222,17620.3711,0,0
TP,TokenPassing,Paris_Small,normal_wave,40,6,3600,120,46,0.3833,1.0000,835.2609,208.8152,0.8031,4.6672,165.0270,640.0857,835.8846,1.0000,0.0000,28,0.3576,3.5712,26,0.9503,38450.6914,0.3211,0.5756,1812.0836,4.7030,265877,2215.6416,369273.5938,0,0
TP,TokenPassing,Paris_Small,normal_wave,41,6,3600,98,51,0.5204,1.0000,874.0588,218.5147,0.8107,4.6654,248.3333,651.2121,1079.1737,0.8691,32.4986,28,0.3633,6.5132,35,0.8588,55037.8594,0.2642,0.4660,1812.0836,4.6515,219664,2241.4695,373578.2188,0,0
TP,TokenPassing,Paris_Small,normal_ramp,42,6,3600,98,38,0.3878,1.0000,822.1316,205.5329,0.7984,4.3505,220.0571,596.2353,1248.7670,1.0000,0.0000,24,0.2954,3.5830,22,0.8507,47453.1445,0.2315,0.4303,995.9542,4.4022,171532,1750.3265,291721.0938,0,0
TP,TokenPassing,Paris_Small,normal_ramp,43,6,3600,113,47,0.4159,1.0000,885.7872,221.4468,0.8069,4.3494,175.5946,826.5946,1080.2052,1.0000,0.0000,24,0.2985,3.7646,27,1.0114,50769.6445,0.1977,0.3728,995.9542,4.3809,286790,2537.9646,422994.1250,0,0
TP,TokenPassing,Paris_Small,shock,44,6,3600,156,39,0.2500,1.0000,697.7436,232.5812,0.6444,4.2759,182.3235,484.0303,850.0067,0.9324,12.3222,24,0.4199,3.5325,20,0.9592,33150.2617,0.3294,0.5838,825.8000,4.2503,254844,1633.6154,272269.2188,0,0
TP,TokenPassing,Paris_Small,shock,45,6,3600,167,53,0.3174,1.0000,809.8679,269.9560,0.6426,4.2760,145.9333,653.5405,725.5383,0.9943,0.8257,28,0.4210,7.1352,20,1.2725,38453.5273,0.2605,0.4800,825.8000,4.2601,185160,1108.7426,184790.4219,0,0
TP,TokenPassing,Paris_Small,buildup,46,6,3600,200,33,0.1650,1.0000,626.0606,208.6869,0.5021,4.5162,153.6786,517.7667,1044.7953,1.0000,0.0000,24,0.3371,3.6177,24,1.0619,34478.2422,0.4062,0.7552,1422.8550,4.4850,193906,969.5300,161588.3281,0,0
TP,TokenPassing,Paris_Small,buildup,47,6,3600,198,33,0.1667,1.0000,940.0909,313.3636,0.5027,4.5132,147.4839,733.5357,898.6380,1.0000,0.0000,28,0.3349,7.5348,18,0.9548,29655.0527,0.2143,0.3912,1422.8550,4.4931,202316,1021.7980,170299.6562,0,0
TP,TokenPassing,Paris_Small,over_fleet,48,6,3600,56,56,1.0000,1.0000,381.3750,76.2750,0.9887,4.6721,230.4821,150.8929,977.4665,0.8482,34.9888,28,0.3518,7.6654,46,0.9755,54738.1211,0.2114,0.4241,1812.0836,4.7513,13586,242.6071,40434.5234,0,0
TP,TokenPassing,Paris_Small,over_fleet,49,6,3600,54,52,0.9630,1.0000,355.6538,71.1308,0.8735,4.6678,236.7115,118.0370,1017.0964,0.8594,33.2923,28,0.3556,6.1014,47,1.0837,52889.0117,0.2147,0.4742,1812.0836,4.6815,15977,295.8704,49311.7266,0,0
RL,MAPPO,NewYork_Small,normal_wave,50,6,3600,94,64,0.6809,1.0000,815.4062,271.8021,0.6255,4.6538,273.6038,610.0889,1038.9020,0.7594,65.8234,28,0.3705,5.2214,59,0.8767,66489.7266,0.3131,0.5660,1191.7008,4.6399,57052,606.9362,101156.0312,0,0
RL,MAPPO,NewYork_Small,normal_wave,51,6,3600,108,62,0.5741,1.0000,735.1935,245.0645,0.5548,4.6605,250.3962,473.0000,1203.1707,0.9610,9.7621,28,0.3614,4.1400,48,0.8157,74596.5781,0.3547,0.7224,1191.7008,4.7086,179090,1658.2407,276373.4688,0,0
RL,MAPPO,NewYork_Small,normal_ramp,52,6,3600,109,70,0.6422,1.0000,756.0571,252.0190,0.5007,4.3306,254.8305,460.7755,991.7668,0.7784,56.4771,24,0.3151,3.6563,27,0.9756,69423.6797,0.4089,0.7528,655.0147,4.3609,83241,763.6789,127279.8203,0,0
RL,MAPPO,NewYork_Small,normal_ramp,53,6,3600,96,54,0.5625,1.0000,736.4074,245.4691,0.5838,4.3392,275.8000,566.0377,1154.4934,0.8372,44.9013,24,0.3054,3.0853,27,0.8590,62342.6484,0.3017,0.5372,655.0147,4.3377,88545,922.3438,153723.9531,0,0
RL,MAPPO,NewYork_Small,shock,54,6,3600,158,96,0.6076,1.0000,810.6667,405.3333,0.4359,4.2059,240.4872,558.1644,1033.1980,0.8593,33.8476,28,0.4584,4.2968,33,0.8225,99187.0156,0.2269,0.4171,543.2000,4.1746,84019,531.7658,88627.6406,0,3
RL,MAPPO,NewYork_Small,shock,55,6,3600,179,117,0.6536,1.0000,631.4359,210.4786,0.5383,4.1843,201.0000,447.4271,1004.1520,0.9992,0.1696,24,0.4719,3.9859,37,0.8013,117485.7891,0.3660,0.6770,543.2000,4.1709,88955,496.9553,82825.8828,0,0
RL,MAPPO,NewYork_Small,buildup,56,6,3600,236,134,0.5678,1.0000,787.3731,393.6866,0.4077,4.4702,230.8235,553.7387,1011.3828,0.8763,28.5470,28,0.3654,4.4190,54,0.8990,135525.2969,0.3130,0.5627,935.7400,4.4807,120357,509.9873,84997.8828,0,0
RL,MAPPO,NewYork_Small,buildup,57,6,3600,204,159,0.7794,1.0000,657.6289,328.8145,0.4301,4.4771,232.4815,417.8760,1129.0958,0.9713,6.6623,28,0.3526,4.7137,96,0.8304,179526.2344,0.3758,0.7650,935.7400,4.4411,81452,399.2745,66545.7500,0,3
RL,MAPPO,NewYork_Small,over_fleet,58,6,3600,50,44,0.8800,1.0000,365.7727,91.4432,0.7546,4.6599,180.5000,195.6222,760.6207,0.8428,28.3759,28,0.3615,6.2515,47,0.9397,33467.3086,0.2811,0.5851,1191.7008,4.7071,58911,1178.2200,196370.0000,0,0
RL,MAPPO,NewYork_Small,over_fleet,59,6,3600,52,50,0.9615,1.0000,536.5200,89.4200,1.0290,4.6617,313.1739,234.7917,1419.5165,0.9065,29.2706,28,0.3602,5.0980,44,0.8298,70975.8203,0.3269,0.7288,1191.7008,4.7899,56378,1084.1923,180698.7188,0,0
RL,FaithfulMAPPER,NewYork_Small,normal_wave,60,6,3600,94,85,0.9043,1.0000,441.3294,441.3294,0.1742,4.6514,233.4337,207.9886,1025.1566,0.8783,28.4024,28,0.3695,7.1970,91,0.8717,87138.3047,0.3061,0.6421,1191.7008,4.6324,9043,96.2021,16033.6875,0,0
RL,FaithfulMAPPER,NewYork_Small,normal_wave,61,6,3600,108,90,0.8333,1.0000,519.7111,519.7111,0.3231,4.6526,275.0899,256.5208,1271.7061,0.9246,20.7487,28,0.3695,5.2636,85,0.7426,114453.5391,0.3108,0.5950,1191.7008,4.7019,17561,162.6019,27100.3086,0,0
RL,FaithfulMAPPER,NewYork_Small,normal_ramp,62,6,3600,109,99,0.9083,1.0000,403.0606,403.0606,0.2636,4.3238,220.6598,185.3131,927.0750,0.8403,35.2448,24,0.3185,5.8402,64,0.9507,91780.4219,0.3164,0.6173,655.0147,4.3526,11320,103.8532,17308.8691,0,0
RL,FaithfulMAPPER,NewYork_Small,normal_ramp,63,6,3600,96,78,0.8125,1.0000,531.4103,531.4103,0.2933,4.3336,272.2051,278.2727,1190.9819,0.8751,34.0088,24,0.3064,2.6331,37,0.7505,92896.5938,0.3408,0.6358,655.0147,4.3320,15922,165.8542,27642.3613,0,0
RL,FaithfulMAPPER,NewYork_Small,shock,64,6,3600,158,142,0.8987,1.0000,471.9648,471.9648,0.2758,4.1730,238.6950,241.8933,1091.4216,0.9145,20.4107,28,0.4815,3.0347,49,0.7614,154981.8750,0.2694,0.4912,543.2000,4.1330,7829,49.5506,8258.4385,0,0
RL,FaithfulMAPPER,NewYork_Small,shock,65,6,3600,179,154,0.8603,1.0000,486.2727,486.2727,0.2342,4.1599,226.1060,262.3188,977.9926,0.8651,30.5074,24,0.4882,3.3311,54,0.7578,150610.8594,0.3001,0.5678,543.2000,4.1473,10600,59.2179,9869.6465,0,2
RL,FaithfulMAPPER,NewYork_Small,buildup,66,6,3600,236,200,0.8475,1.0000,438.8600,438.8600,0.2273,4.4544,205.9050,236.8433,908.8884,0.8828,24.1273,28,0.3764,4.8272,149,0.8880,181777.6719,0.2146,0.3891,935.7400,4.4651,15898,67.3644,11227.4014,0,0
RL,FaithfulMAPPER,NewYork_Small,buildup,67,6,3600,204,171,0.8382,1.0000,535.9006,535.9006,0.2333,4.4670,259.3735,289.3237,1113.7902,0.8588,36.6155,28,0.3652,5.1195,122,0.7604,190458.1094,0.3020,0.5569,935.7400,4.4296,20044,98.2549,16375.8174,0,0
RL,FaithfulMAPPER,NewYork_Small,over_fleet,68,6,3600,50,39,0.7800,1.0000,356.8974,89.2244,0.7544,4.6602,174.0256,201.7609,763.7220,0.8777,21.2812,28,0.3608,5.5620,41,0.9876,29785.1562,0.3018,0.6354,1191.7008,4.7068,13575,271.5000,45250.0000,0,0
RL,FaithfulMAPPER,NewYork_Small,over_fleet,69,6,3600,52,46,0.8846,1.0000,497.0217,71.0031,1.2089,4.6647,302.7778,253.1400,1293.1860,0.8542,44.1406,28,0.3542,4.5796,52,0.7332,59486.5547,0.2574,0.5735,1191.7008,4.7906,11312,217.5385,36256.4102,0,0
RL,IPPO,NewYork_Small,normal_wave,70,6,3600,94,87,0.9255,1.0000,502.2299,0.0000,0.0453,4.6493,235.4419,263.3182,989.3200,0.8404,37.5779,28,0.3749,6.1126,97,0.8253,86070.8438,0.2684,0.5095,1191.7008,4.6318,5976,63.5745,10595.7451,0,0
RL,IPPO,NewYork_Small,normal_wave,71,6,3600,108,91,0.8426,1.0000,556.5824,556.5824,0.3316,4.6503,283.5667,286.6100,1316.6987,0.9287,20.2269,28,0.3759,7.3600,102,0.7136,119819.5859,0.3412,0.6307,1191.7008,4.7015,15013,139.0093,23168.2090,0,0
RL,IPPO,NewYork_Small,normal_ramp,72,6,3600,109,100,0.9174,1.0000,414.1900,0.0000,0.1447,4.3248,212.5361,202.3131,935.3071,0.8801,25.4747,24,0.3168,3.8324,55,0.9010,93530.7109,0.2697,0.5170,655.0147,4.3564,9175,84.1743,14029.0518,0,0
RL,IPPO,NewYork_Small,normal_ramp,73,6,3600,96,79,0.8229,1.0000,488.5570,0.0000,0.1426,4.3329,258.0513,255.6222,1203.4950,0.9328,17.3523,24,0.3071,4.8759,50,0.7584,95076.1016,0.3252,0.6011,655.0147,4.3317,8264,86.0833,14347.2227,0,0
RL,IPPO,NewYork_Small,shock,74,6,3600,158,140,0.8861,1.0000,468.7643,468.7643,0.2749,4.1810,226.4286,245.1622,1140.9518,1.0000,0.0000,28,0.4754,3.9242,65,0.7595,159733.2500,0.3028,0.5398,543.2000,4.1402,7533,47.6772,7946.2026,0,0
RL,IPPO,NewYork_Small,shock,75,6,3600,179,158,0.8827,1.0000,452.7278,452.7278,0.2120,4.1620,225.8846,238.1595,947.0751,0.8385,36.4696,24,0.4882,3.1220,57,0.7644,149637.8750,0.3256,0.5852,543.2000,4.1473,8113,45.3240,7554.0039,0,0
RL,IPPO,NewYork_Small,buildup,76,6,3600,236,199,0.8432,1.0000,484.1106,484.1106,0.2930,4.4532,220.8469,263.8057,926.8022,0.8393,35.4865,28,0.3766,5.0161,148,0.8485,184433.6250,0.2569,0.4550,935.7400,4.4645,16376,69.3898,11564.9717,0,0
RL,IPPO,NewYork_Small,buildup,77,6,3600,204,183,0.8971,1.0000,504.4481,504.4481,0.1807,4.4666,249.5746,274.3842,1089.4114,0.8730,31.6923,28,0.3659,5.3782,136,0.7479,199362.2812,0.2929,0.5221,935.7400,4.4293,15248,74.7451,12457.5166,0,0
RL,IPPO,NewYork_Small,over_fleet,78,6,3600,50,42,0.8400,1.0000,397.5714,79.5143,0.9092,4.6593,183.0000,208.9787,776.4471,0.8486,27.7106,28,0.3619,7.9540,53,0.9302,32610.7754,0.3748,0.8074,1191.7008,4.7064,8206,164.1200,27353.3340,0,0
RL,IPPO,NewYork_Small,over_fleet,79,6,3600,52,47,0.9038,1.0000,476.6170,79.4362,1.1222,4.6644,305.7111,228.3061,1293.9280,0.8465,46.9255,28,0.3560,4.2838,43,0.7558,60814.6172,0.3553,0.6990,1191.7008,4.7910,5393,103.7115,17285.2559,0,0
RL,Hybrid,NewYork_Small,normal_wave,80,6,3600,94,85,0.9043,1.0000,424.3294,0.0000,0.1305,4.6510,239.4823,185.6404,1033.8455,0.8634,32.7133,28,0.3701,6.7633,76,0.8612,87876.8672,0.2099,0.4040,1191.7008,4.6322,4922,52.3617,8726.9502,0,0
RL,Hybrid,NewYork_Small,normal_wave,81,6,3600,108,90,0.8333,1.0000,523.5667,523.5667,0.3063,4.6553,256.7191,282.8105,1251.9025,0.9753,6.3386,28,0.3623,5.4371,98,0.7365,112671.2188,0.3457,0.6404,1191.7008,4.7015,7420,68.7037,11450.6172,0,0
RL,Hybrid,NewYork_Small,normal_ramp,82,6,3600,109,99,0.9083,1.0000,398.1616,0.0000,0.1071,4.3252,212.8061,190.1373,899.6340,0.8455,32.8793,24,0.3167,2.8512,48,0.9098,89063.7656,0.3074,0.5582,655.0147,4.3564,7936,72.8073,12134.5566,0,0
RL,Hybrid,NewYork_Small,normal_ramp,83,6,3600,96,79,0.8229,1.0000,516.1772,0.0000,0.1463,4.3332,259.4430,272.2308,1142.4146,0.8807,30.9601,24,0.3067,3.0739,44,0.7713,90250.7500,0.3557,0.6588,655.0147,4.3318,8859,92.2812,15380.2080,0,0
RL,Hybrid,NewYork_Small,shock,84,6,3600,158,137,0.8671,1.0000,468.2044,468.2044,0.2069,4.1783,230.9051,261.8054,1051.8596,0.9111,20.5332,28,0.4771,3.6013,55,0.7311,144104.7656,0.2966,0.5335,543.2000,4.1428,8514,53.8861,8981.0127,0,0
RL,Hybrid,NewYork_Small,shock,85,6,3600,179,157,0.8771,1.0000,436.0319,436.0319,0.2594,4.1618,221.4331,223.9172,934.0084,0.8436,34.6315,24,0.4872,3.9448,65,0.7861,146639.3125,0.3150,0.5976,543.2000,4.1461,10977,61.3240,10220.6699,0,0
RL,Hybrid,NewYork_Small,buildup,86,6,3600,236,203,0.8602,1.0000,446.2611,223.1305,0.3714,4.4533,208.1841,241.7277,902.4565,0.8670,27.6928,28,0.3769,5.2772,171,0.8988,183198.6719,0.2277,0.4104,935.7400,4.4633,20117,85.2415,14206.9209,0,0
